Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
126.59,0.36,-1.74,8.97,22.23,95.0,23.7,19.74,44.97,28.41,15.79
160.20,0.19,1.13,9.42,22.24,95.0,23.7,20.09,46.04,-29.03,-4.75
160.24,0.37,0.99,9.46,22.24,95.0,23.7,20.44,43.28,-22.92,-9.58
160.28,0.15,1.24,9.09,22.24,95.0,23.7,20.56,44.62,-19.25,-8.37
160.32,-0.16,0.68,9.31,22.24,95.0,23.7,20.79,45.68,-20.47,-5.95
160.36,0.15,0.64,9.40,22.24,95.0,23.7,20.90,44.28,-24.14,-13.20
160.40,0.50,0.42,9.55,22.24,95.0,23.7,20.67,44.97,-16.80,-18.03
160.44,0.13,0.98,9.18,22.24,95.0,23.7,20.90,44.28,-19.25,-16.83
160.48,0.02,0.98,8.49,22.24,95.0,23.7,19.39,42.96,-13.14,-21.66
160.52,0.15,0.20,9.26,22.24,95.0,23.7,20.56,43.28,-15.58,-21.66
160.56,0.23,0.24,9.06,22.24,95.0,23.7,19.62,45.32,-15.58,-20.45
160.60,0.13,-0.60,9.30,22.24,95.0,23.7,19.62,44.97,-14.36,-20.45
160.64,0.02,-0.76,8.99,22.24,95.0,23.7,20.21,44.28,-13.14,-24.07
160.68,0.29,-0.69,9.20,22.24,95.0,23.7,19.39,44.97,-9.47,-31.32
160.72,0.21,-0.90,9.05,22.24,95.0,23.7,20.09,45.32,-4.58,-31.32
160.76,0.24,-0.69,9.07,22.24,95.0,23.7,20.56,44.62,-0.92,-30.11
160.80,0.17,-1.04,9.09,22.24,95.0,23.7,19.86,45.32,-7.03,-33.73
160.84,0.53,-1.19,9.31,22.24,95.0,23.7,19.97,42.96,-4.58,-34.94
160.88,0.72,-1.87,9.76,22.24,95.0,23.7,19.86,45.32,-0.92,-31.32
160.92,0.63,-1.99,9.09,22.24,95.0,23.7,19.86,44.62,5.19,-33.73
160.96,0.38,-1.96,9.24,22.24,95.0,23.7,20.44,44.97,1.53,-25.28
161.00,0.28,-1.85,9.12,22.24,95.0,23.7,20.44,44.28,11.30,-31.32
161.04,0.20,-1.92,8.96,22.24,95.0,23.7,20.09,44.62,11.30,-25.28
161.08,0.52,-2.08,9.28,22.24,95.0,23.7,19.74,43.28,14.97,-27.70
161.12,0.37,-1.99,8.88,22.24,95.0,23.7,19.86,45.32,13.75,-25.28
161.16,0.18,-2.27,8.71,22.24,95.0,23.7,20.21,44.97,11.30,-20.45
161.20,0.48,-2.95,10.23,22.24,95.0,23.7,19.97,42.96,19.86,-16.83
161.24,0.46,-1.92,8.94,22.24,95.0,23.7,19.62,45.32,16.19,-14.41
161.28,0.55,-2.75,9.37,22.24,95.0,23.7,19.97,44.62,24.75,-10.79
161.32,0.25,-2.16,9.26,22.24,95.0,23.7,20.09,45.32,27.19,-9.58
161.36,0.34,-1.74,8.70,22.24,95.0,23.7,19.86,45.32,25.97,-10.79
161.40,0.21,-2.15,9.11,22.24,95.0,23.7,17.49,44.97,22.30,-2.33
161.44,0.27,-2.26,9.23,22.24,95.0,23.7,20.67,44.62,28.41,3.71
161.48,0.32,-2.20,9.02,22.24,95.0,23.7,19.62,44.97,25.97,8.54
161.52,0.29,-2.22,9.09,22.24,95.0,23.7,20.44,44.62,32.08,10.95
161.56,0.22,-1.88,8.95,22.24,95.0,23.7,19.51,44.97,24.75,9.75
161.60,0.22,-1.83,9.25,22.24,95.0,23.7,19.97,44.62,30.86,12.16
161.64,0.20,-1.68,8.88,22.24,95.0,23.7,20.09,44.62,29.64,18.20
161.68,0.13,-1.61,9.09,22.24,95.0,23.7,20.09,44.97,29.64,15.79
161.72,0.27,-1.33,8.94,22.24,95.0,23.7,19.86,45.32,27.19,15.79
161.76,0.41,-1.60,9.37,22.24,95.0,23.7,19.86,45.32,28.41,21.83
161.80,0.45,-1.33,9.03,22.24,95.0,23.7,19.86,43.94,24.75,20.62
