Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
182.30,0.06,-2.57,8.91,22.18,95.0,23.4,20.56,42.63,-31.98,10.73
182.34,0.18,-2.70,8.94,22.18,95.0,23.4,21.02,40.78,-30.76,2.27
182.38,0.25,-2.39,9.05,22.18,95.0,23.4,20.67,42.63,-28.32,-1.35
182.42,0.23,-2.45,9.20,22.18,95.0,23.4,20.44,40.49,-30.76,2.27
182.46,-0.05,-2.45,9.04,22.18,95.0,23.4,21.02,40.78,-24.65,-9.81
182.50,0.00,-2.86,9.14,22.18,95.0,23.4,20.67,41.38,-25.87,-7.39
182.54,-0.02,-2.28,9.39,22.18,95.0,23.4,20.79,42.32,-29.54,-14.64
182.58,0.55,-2.43,9.22,22.18,95.0,23.4,21.02,39.62,-20.98,-21.89
182.62,0.19,-1.91,9.41,22.18,95.0,23.4,20.90,41.69,-27.09,-19.47
182.66,0.38,-2.02,9.41,22.18,95.0,23.4,21.13,40.49,-20.98,-21.89
182.70,0.37,-2.33,9.14,22.18,95.0,23.4,20.21,41.08,-20.98,-25.51
182.74,-0.34,-1.61,8.99,22.18,95.0,23.4,20.21,42.32,-14.87,-29.13
182.78,0.17,-1.14,9.18,22.18,95.0,23.4,20.56,41.08,-17.32,-30.34
182.82,0.22,-0.85,8.91,22.18,95.0,23.4,21.13,39.62,-11.21,-33.96
182.86,0.85,-1.24,9.41,22.18,95.0,23.4,20.32,42.32,-12.43,-32.76
182.90,0.71,-0.71,9.18,22.18,95.0,23.4,20.90,39.62,-7.54,-36.38
182.94,0.43,-0.67,9.15,22.18,95.0,23.4,21.13,40.49,-9.98,-32.76
182.98,0.24,-0.24,9.10,22.18,95.0,23.4,20.90,39.62,-9.98,-40.00
183.02,0.31,-0.13,9.17,22.18,95.0,23.4,20.90,39.62,-7.54,-35.17
183.06,0.99,0.25,9.39,22.18,95.0,23.4,20.67,42.32,-7.54,-40.00
183.10,-0.17,-0.02,8.94,22.18,95.0,23.4,21.02,41.38,-1.43,-36.38
183.14,0.53,0.07,8.88,22.18,95.0,23.4,20.32,42.32,1.01,-32.76
183.18,0.11,0.74,8.74,22.18,95.0,23.4,20.32,41.69,-2.65,-32.76
183.22,0.52,0.91,9.69,22.18,95.0,23.4,20.32,42.32,7.13,-35.17
183.26,0.34,0.93,9.81,22.18,95.0,23.4,21.48,39.62,5.90,-36.38
183.30,0.27,0.65,9.14,22.18,95.0,23.4,20.56,41.08,3.46,-27.92
183.34,0.02,1.59,9.00,22.18,95.0,23.4,20.21,41.08,4.68,-25.51
183.38,-0.03,1.26,8.76,22.18,95.0,23.4,20.44,40.19,13.24,-26.72
183.42,0.25,1.36,9.44,22.18,95.0,23.4,20.32,41.38,12.01,-25.51
183.46,0.19,1.65,9.25,22.18,95.0,23.4,21.02,40.78,16.90,-21.89
183.50,0.33,1.59,9.13,22.18,95.0,23.4,20.56,42.63,20.57,-15.85
183.54,0.28,1.24,9.37,22.18,95.0,23.4,21.13,39.62,18.12,-11.02
183.58,0.17,1.41,9.17,22.18,95.0,23.4,20.21,42.96,19.35,-7.39
183.62,0.42,0.81,9.44,22.18,95.0,23.4,21.02,41.38,23.01,-6.18
183.66,0.22,1.51,9.08,22.18,95.0,23.4,20.32,42.32,25.46,-1.35
183.70,0.30,1.21,9.51,22.18,95.0,23.4,20.56,41.08,24.24,1.06
183.74,0.10,1.54,9.10,22.18,95.0,23.4,20.90,40.78,32.79,-3.77
183.78,0.14,1.30,9.18,22.18,95.0,23.4,20.90,39.62,31.57,-1.35
183.82,0.30,1.06,9.31,22.18,95.0,23.4,21.02,40.78,31.57,-0.14
183.86,0.23,0.85,9.24,22.18,95.0,23.4,21.02,39.62,34.01,4.69
183.90,0.23,0.65,9.22,22.18,95.0,23.4,20.67,41.08,30.35,9.52
183.94,0.24,0.67,9.25,22.18,95.0,23.4,20.09,41.08,35.23,11.93
183.98,0.20,1.00,9.14,22.18,95.0,23.4,20.21,41.08,29.12,19.18
184.02,0.19,0.25,9.42,22.18,95.0,23.4,20.79,42.00,25.46,20.39
184.06,0.25,0.19,9.19,22.18,95.0,23.4,19.86,42.32,27.90,22.80
184.10,0.35,0.41,9.15,22.18,95.0,23.4,20.56,41.08,21.79,25.22
184.14,0.33,0.01,9.24,22.18,95.0,23.4,20.44,39.62,26.68,20.39
184.18,0.28,-0.01,9.23,22.18,95.0,23.4,20.56,41.08,19.35,30.05
184.22,0.30,-0.13,9.23,22.18,95.0,23.4,19.62,39.90,19.35,28.84
184.26,0.30,-0.50,9.15,22.18,95.0,23.4,20.67,40.49,13.24,31.26
184.30,0.26,-0.45,9.19,22.18,95.0,23.4,20.21,41.08,8.35,31.26
184.34,0.27,-0.75,9.22,22.18,95.0,23.4,20.32,42.32,5.90,32.47
184.38,0.25,-0.85,9.10,22.18,95.0,23.4,20.32,41.38,2.24,25.22
184.42,0.22,-0.94,9.07,22.18,95.0,23.4,20.79,40.78,2.24,26.43
184.46,0.19,-1.10,9.17,22.18,95.0,23.4,21.36,39.62,1.01,30.05
184.50,0.15,-1.15,9.30,22.18,95.0,23.4,20.90,39.62,-6.32,26.43
184.54,0.20,-1.10,8.85,22.18,95.0,23.4,20.79,42.32,-13.65,27.64
184.58,0.16,-1.61,9.45,22.18,95.0,23.4,21.02,39.62,-8.76,31.26
184.62,0.17,-1.55,8.83,22.18,95.0,23.4,20.56,40.49,-11.21,31.26
184.66,0.38,-1.74,9.31,22.18,95.0,23.4,20.56,40.49,-16.10,31.26
184.70,0.39,-1.94,8.98,22.18,95.0,23.4,20.21,40.49,-22.21,31.26
