Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
370.71,0.34,-2.25,9.11,18.62,94.0,21.1,18.92,41.38,-9.89,-6.64
370.75,0.25,-2.25,9.06,18.62,94.0,21.1,19.97,39.62,-12.33,-11.47
370.79,0.32,-2.36,9.12,18.62,94.0,21.1,19.39,41.38,-17.22,-4.23
370.83,0.38,-2.12,9.27,18.62,94.0,21.1,20.79,41.38,-8.66,-10.27
370.87,0.30,-2.10,9.14,18.62,94.0,21.1,19.27,38.50,-13.55,-11.47
370.91,0.34,-1.81,9.29,18.62,94.0,21.1,19.15,39.62,-6.22,-12.68
370.95,0.08,-1.86,9.24,18.62,94.0,21.1,19.27,41.08,-13.55,-9.06
370.99,0.11,-1.49,9.12,18.62,94.0,21.1,19.04,42.00,-6.22,-13.89
371.03,-0.04,-1.39,8.85,18.62,94.0,21.1,19.86,40.19,-8.66,-15.10
371.07,-0.02,-2.26,9.23,18.62,94.0,21.1,18.33,39.90,-9.89,-6.64
371.11,-0.15,-1.14,9.05,18.62,94.0,21.1,19.51,39.62,-8.66,-13.89
371.15,0.03,-0.96,8.81,18.62,94.0,21.1,18.92,41.08,-5.00,-13.89
371.19,0.37,-1.40,9.24,18.62,94.0,21.1,19.27,38.23,-3.78,-15.10
371.23,0.55,-1.44,9.28,18.62,94.0,21.1,18.56,38.50,-3.78,-10.27
371.27,0.73,-0.54,9.29,18.62,94.0,21.1,18.92,38.50,-0.11,-7.85
371.31,0.36,-0.46,9.22,18.62,94.0,21.1,18.80,40.19,-3.78,-10.27
371.35,0.29,-0.39,9.11,18.62,94.0,21.1,18.33,40.49,-1.33,-10.27
371.39,0.56,-0.56,9.31,18.62,94.0,21.1,19.04,38.77,6.00,-15.10
371.43,0.11,-0.31,9.10,18.62,94.0,21.1,19.15,40.19,4.78,-15.10
371.47,0.46,-0.03,9.30,18.62,94.0,21.1,19.27,39.90,6.00,-6.64
371.51,-0.12,-0.01,9.04,18.62,94.0,21.1,19.27,39.90,8.45,-6.64
371.55,0.10,-0.02,9.22,18.62,94.0,21.1,19.15,39.62,15.78,-13.89
371.59,0.44,0.19,9.23,18.62,94.0,21.1,18.68,38.23,17.00,-13.89
371.63,0.37,0.16,9.33,18.62,94.0,21.1,19.39,41.08,10.89,-7.85
371.67,0.38,0.69,9.35,18.62,94.0,21.1,23.42,39.33,12.11,-5.44
371.71,0.16,0.16,9.55,18.62,94.0,21.1,19.74,39.33,15.78,-11.47
371.75,0.42,0.90,9.40,18.62,94.0,21.1,19.15,41.38,15.78,-10.27
371.79,0.26,0.52,9.21,18.62,94.0,21.1,19.97,39.05,17.00,-7.85
371.83,0.54,0.75,9.37,18.62,94.0,21.1,18.80,39.62,19.44,-7.85
371.87,0.22,0.71,9.27,18.62,94.0,21.1,19.74,38.23,18.22,-5.44
371.91,0.21,1.13,9.18,18.62,94.0,21.1,19.74,39.33,18.22,-1.81
371.95,0.23,1.01,9.24,18.62,94.0,21.1,19.15,41.08,18.22,3.02
371.99,0.19,1.02,9.19,18.62,94.0,21.1,18.92,39.05,18.22,-1.81
372.03,0.19,1.20,9.04,18.62,94.0,21.1,19.27,39.90,19.44,0.60
372.07,0.19,0.90,9.18,18.62,94.0,21.1,17.97,39.90,26.78,-0.60
372.11,0.20,1.02,9.18,18.62,94.0,21.1,19.15,41.38,19.44,-3.02
372.15,0.20,1.01,9.17,18.62,94.0,21.1,19.39,41.38,19.44,4.23
372.19,0.26,0.87,9.22,18.62,94.0,21.1,19.04,39.62,24.33,-1.81
372.23,0.25,0.86,9.16,18.62,94.0,21.1,19.86,39.62,14.56,1.81
372.27,0.23,1.01,9.06,18.62,94.0,21.1,17.97,41.08,14.56,5.44
372.31,0.26,0.91,9.34,18.62,94.0,21.1,18.45,41.08,13.33,6.64
372.35,0.22,0.80,9.28,18.62,94.0,21.1,16.77,39.90,20.67,4.23
372.39,0.34,0.57,9.26,18.62,94.0,21.1,19.27,39.90,12.11,9.06
372.43,0.31,0.69,9.18,18.62,94.0,21.1,20.67,39.62,13.33,1.81
372.47,0.30,0.41,9.38,18.62,94.0,21.1,18.92,40.19,13.33,7.85
372.51,0.22,0.46,9.05,18.62,94.0,21.1,19.74,39.62,12.11,9.06
372.55,0.15,0.59,9.05,18.62,94.0,21.1,19.04,38.50,6.00,9.06
372.59,0.08,0.35,8.95,18.62,94.0,21.1,19.39,36.39,10.89,4.23
372.63,0.20,0.41,9.10,18.62,94.0,21.1,18.56,38.23,7.22,5.44
372.67,0.23,-0.04,9.19,18.62,94.0,21.1,17.13,38.77,4.78,5.44
372.71,0.29,0.00,9.19,18.62,94.0,21.1,19.74,39.62,1.11,7.85
372.75,0.21,-0.09,9.18,18.62,94.0,21.1,19.27,41.08,-3.78,16.31
372.79,0.17,-0.08,9.11,18.62,94.0,21.1,19.97,39.90,1.11,10.27
372.83,0.25,-0.15,9.20,18.62,94.0,21.1,19.15,39.62,-0.11,9.06
372.87,0.30,-0.21,9.18,18.62,94.0,21.1,19.74,39.62,-11.11,13.89
372.91,0.25,-0.44,9.19,18.62,94.0,21.1,19.86,40.19,-7.44,9.06
372.95,0.23,-0.59,9.19,18.62,94.0,21.1,18.68,39.90,-14.78,16.31
372.99,0.24,-0.68,9.19,18.62,94.0,21.1,19.04,39.33,-7.44,12.68
373.03,0.30,-0.70,9.13,18.62,94.0,21.1,18.80,41.38,-8.66,10.27
373.07,0.28,-0.77,9.14,18.62,94.0,21.1,18.56,39.90,-9.89,10.27
373.11,0.26,-0.76,9.14,18.62,94.0,21.1,19.27,39.33,-17.22,16.31
373.15,0.24,-1.02,9.11,18.62,94.0,21.1,18.80,39.62,-16.00,7.85
373.19,0.24,-1.15,9.14,18.62,94.0,21.1,18.56,39.33,-12.33,13.89
373.23,0.25,-1.21,9.15,18.62,94.0,21.1,19.04,41.38,-22.11,10.27
373.27,0.28,-1.03,9.19,18.62,94.0,21.1,19.62,41.08,-16.00,4.23
373.31,0.23,-1.26,9.11,18.62,94.0,21.1,19.51,40.78,-23.33,10.27
373.35,0.23,-1.38,9.13,18.62,94.0,21.1,18.45,41.08,-22.11,11.47
373.39,0.22,-1.62,9.18,18.62,94.0,21.1,18.21,41.38,-19.66,3.02
373.43,0.26,-1.61,9.19,18.62,94.0,21.1,19.51,39.90,-13.55,3.02
373.47,0.24,-1.71,9.20,18.62,94.0,21.1,19.62,39.62,-23.33,4.23
373.51,0.21,-1.65,9.09,18.62,94.0,21.1,19.27,39.33,-18.44,7.85
373.55,0.24,-1.80,9.17,18.62,94.0,21.1,19.97,39.33,-18.44,-1.81
373.59,0.26,-1.83,9.21,18.62,94.0,21.1,19.15,40.19,-20.89,-1.81
373.63,0.15,-1.58,8.92,18.62,94.0,21.1,18.92,40.19,-23.33,4.23
373.67,0.19,-2.21,9.09,18.62,94.0,21.1,18.68,39.90,-22.11,4.23
373.71,0.26,-2.30,8.87,18.62,94.0,21.1,19.74,39.62,-20.89,-4.23
373.75,0.33,-2.08,9.13,18.62,94.0,21.1,19.15,39.62,-13.55,-6.64
373.79,0.27,-2.12,9.14,18.62,94.0,21.1,19.51,38.50,-17.22,-3.02
373.83,0.24,-2.35,9.11,18.62,94.0,21.1,20.09,40.78,-18.44,-9.06
373.87,0.18,-1.82,9.04,18.62,94.0,21.1,19.62,40.19,-14.78,-4.23
373.91,0.30,-2.12,9.26,18.62,94.0,21.1,19.74,39.90,-13.55,-11.47
373.95,0.09,-2.27,9.03,18.62,94.0,21.1,20.09,39.62,-18.44,-4.23
373.99,0.22,-2.28,9.05,18.62,94.0,21.1,19.04,38.23,-13.55,-11.47
374.03,0.23,-2.05,8.96,18.62,94.0,21.1,18.45,41.08,-14.78,-12.68
374.07,0.04,-1.69,8.87,18.62,94.0,21.1,19.51,39.33,-16.00,-10.27
374.11,0.14,-1.91,9.04,18.62,94.0,21.1,20.09,39.62,-14.78,-9.06
374.15,0.21,-1.68,9.09,18.62,94.0,21.1,19.04,39.62,-8.66,-13.89
374.19,0.14,-2.20,9.24,18.62,94.0,21.1,17.97,41.08,-14.78,-7.85
374.23,0.19,-0.82,8.73,18.62,94.0,21.1,18.92,40.19,-8.66,-13.89
374.27,0.03,-1.24,8.86,18.62,94.0,21.1,18.45,41.38,-6.22,-16.31
374.31,0.31,-1.32,9.12,18.62,94.0,21.1,21.59,41.38,-2.55,-10.27
374.35,0.69,-1.59,9.33,18.62,94.0,21.1,20.09,39.62,-5.00,-15.10
374.39,0.82,-1.90,9.44,18.62,94.0,21.1,19.27,42.96,-6.22,-7.85
374.43,0.34,-1.12,9.20,18.62,94.0,21.1,18.45,41.08,-5.00,-13.89
374.47,0.21,-0.20,9.06,18.62,94.0,21.1,18.45,38.23,-1.33,-15.10
374.51,-0.14,-0.27,8.92,18.62,94.0,21.1,19.97,39.62,-2.55,-10.27
374.55,0.07,-0.21,9.01,18.62,94.0,21.1,19.15,39.90,2.33,-11.47
374.59,0.07,-0.69,9.01,18.62,94.0,21.1,21.02,39.90,4.78,-9.06
374.63,0.23,-0.63,9.16,18.62,94.0,21.1,20.44,39.90,7.22,-16.31
374.67,0.35,-0.11,9.20,18.62,94.0,21.1,18.80,39.62,4.78,-7.85
374.71,0.10,-0.21,9.08,18.62,94.0,21.1,18.45,41.38,7.22,-13.89
374.75,0.40,0.36,9.27,18.62,94.0,21.1,20.09,39.62,8.45,-11.47
374.79,-0.09,0.03,9.04,18.62,94.0,21.1,18.33,38.23,17.00,-12.68
374.83,0.42,0.55,9.22,18.62,94.0,21.1,19.51,38.50,10.89,-7.85
374.87,0.40,0.37,9.34,18.62,94.0,21.1,19.15,40.78,17.00,-12.68
374.91,0.76,0.51,9.45,18.62,94.0,21.1,19.97,39.33,15.78,-11.47
374.95,0.26,0.65,9.29,18.62,94.0,21.1,19.39,41.38,14.56,-3.02
374.99,0.32,0.69,9.10,18.62,94.0,21.1,18.33,38.50,18.22,-9.06
375.03,0.29,0.96,9.30,18.62,94.0,21.1,19.51,39.33,24.33,-7.85
375.07,0.29,0.82,9.05,18.62,94.0,21.1,19.15,39.62,23.11,-7.85
375.11,0.18,1.03,9.26,18.62,94.0,21.1,18.92,41.08,21.89,-1.81
375.15,0.30,0.79,9.25,18.62,94.0,21.1,18.92,40.19,21.89,-6.64
375.19,0.26,0.96,9.22,18.62,94.0,21.1,19.86,41.38,18.22,-1.81
375.23,0.29,1.05,9.26,18.62,94.0,21.1,18.09,41.38,18.22,-0.60
375.27,0.31,1.02,9.32,18.62,94.0,21.1,19.15,39.62,21.89,-3.02
375.31,0.33,0.97,9.25,18.62,94.0,21.1,18.68,39.90,18.22,4.23
375.35,0.35,0.97,9.25,18.62,94.0,21.1,18.80,39.90,19.44,5.44
375.39,0.27,0.94,9.30,18.62,94.0,21.1,20.09,39.62,18.22,-0.60
375.43,0.21,0.80,9.29,18.62,94.0,21.1,19.74,38.50,15.78,1.81
375.47,0.28,0.87,9.31,18.62,94.0,21.1,19.62,40.19,14.56,4.23
375.51,0.21,0.95,9.17,18.62,94.0,21.1,18.45,41.08,14.56,5.44
375.55,0.26,0.91,9.23,18.62,94.0,21.1,18.92,39.90,12.11,7.85
375.59,0.23,0.72,9.13,18.62,94.0,21.1,18.68,39.90,12.11,9.06
375.63,0.19,0.55,9.27,18.62,94.0,21.1,19.39,39.90,19.44,4.23
375.67,0.21,0.61,9.25,18.62,94.0,21.1,18.45,41.08,10.89,5.44
375.71,0.22,0.57,9.21,18.62,94.0,21.1,19.04,39.33,10.89,10.27
375.75,0.29,0.59,9.11,18.62,94.0,21.1,18.80,40.19,15.78,3.02
375.79,0.19,0.41,9.08,18.62,94.0,21.1,18.56,41.08,9.67,4.23
375.83,0.16,0.26,9.03,18.62,94.0,21.1,21.02,41.38,9.67,10.27
375.87,0.11,-0.02,9.17,18.62,94.0,21.1,19.15,39.62,7.22,7.85
375.91,0.31,0.42,9.17,18.62,94.0,21.1,18.33,40.19,-1.33,12.68
375.95,0.27,0.13,9.17,18.62,94.0,21.1,18.45,40.78,1.11,7.85
375.99,0.16,-0.11,9.11,18.62,94.0,21.1,18.92,41.08,-1.33,7.85
376.03,0.15,-0.22,9.16,18.62,94.0,21.1,19.27,38.50,-6.22,9.06
376.07,0.19,-0.20,9.16,18.62,94.0,21.1,18.92,41.08,-8.66,10.27
376.11,0.29,-0.23,9.13,18.62,94.0,21.1,19.15,40.19,-5.00,10.27
376.15,0.25,-0.44,9.15,18.62,94.0,21.1,19.74,39.33,-7.44,9.06
376.19,0.22,-0.63,9.15,18.62,94.0,21.1,19.97,39.33,-9.89,9.06
376.23,0.24,-0.67,9.13,18.62,94.0,21.1,18.45,41.38,-12.33,9.06
376.27,0.26,-0.76,9.19,18.62,94.0,21.1,19.51,39.62,-13.55,7.85
376.31,0.24,-0.85,9.17,18.62,94.0,21.1,18.45,41.08,-17.22,9.06
376.35,0.22,-0.83,9.14,18.62,94.0,21.1,19.74,38.23,-13.55,9.06
376.39,0.22,-0.98,9.13,18.62,94.0,21.1,18.33,41.08,-20.89,12.68
376.43,0.26,-1.18,9.16,18.62,94.0,21.1,19.15,40.78,-17.22,5.44
376.47,0.31,-1.30,9.18,18.62,94.0,21.1,19.15,40.19,-22.11,5.44
376.51,0.30,-1.32,9.24,18.62,94.0,21.1,19.62,41.38,-22.11,9.06
376.55,0.25,-1.34,9.22,18.62,94.0,21.1,19.39,39.62,-23.33,10.27
376.59,0.26,-1.36,9.16,18.62,94.0,21.1,18.92,40.19,-22.11,10.27
376.63,0.25,-1.66,9.18,18.62,94.0,21.1,19.04,38.77,-20.89,1.81
376.67,0.31,-1.78,9.18,18.62,94.0,21.1,19.15,39.62,-14.78,1.81
376.71,0.35,-1.70,9.17,18.62,94.0,21.1,18.92,41.38,-23.33,4.23
376.75,0.30,-1.91,9.22,18.62,94.0,21.1,19.15,39.62,-16.00,0.60
376.79,0.34,-1.76,9.15,18.62,94.0,21.1,19.51,40.19,-23.33,4.23
376.83,0.36,-2.10,9.23,18.62,94.0,21.1,19.86,40.19,-17.22,-4.23
376.87,0.39,-2.13,9.26,18.62,94.0,21.1,19.97,39.33,-18.44,-3.02
376.91,0.34,-2.11,9.10,18.62,94.0,21.1,19.39,39.90,-14.78,-0.60
376.95,0.40,-2.20,9.08,18.62,94.0,21.1,20.09,39.62,-22.11,-4.23
376.99,0.36,-2.17,9.09,18.62,94.0,21.1,19.04,39.62,-13.55,-6.64
377.03,0.26,-1.85,9.13,18.62,94.0,21.1,18.80,42.32,-22.11,-3.02
377.07,0.29,-2.10,9.08,18.62,94.0,21.1,19.97,39.33,-16.00,-9.06
377.11,0.34,-2.28,9.22,18.62,94.0,21.1,19.51,39.33,-17.22,-9.06
377.15,0.39,-2.06,9.13,18.62,94.0,21.1,18.56,39.62,-12.33,-6.64
377.19,0.28,-2.35,9.02,18.62,94.0,21.1,19.27,41.38,-19.66,-5.44
377.23,0.46,-2.22,9.15,18.62,94.0,21.1,18.33,40.19,-18.44,-4.23
377.27,0.25,-2.02,9.03,18.62,94.0,21.1,18.80,40.78,-12.33,-12.68
377.31,0.26,-2.16,9.21,18.62,94.0,21.1,18.92,41.08,-13.55,-12.68
377.35,0.27,-1.59,8.96,18.62,94.0,21.1,20.09,39.62,-13.55,-11.47
377.39,0.31,-1.56,9.19,18.62,94.0,21.1,19.04,38.50,-8.66,-12.68
377.43,0.30,-1.64,9.13,18.62,94.0,21.1,19.15,40.19,-7.44,-13.89
377.47,0.12,-1.20,8.97,18.62,94.0,21.1,19.74,39.33,-6.22,-15.10
377.51,0.03,-1.74,9.12,18.62,94.0,21.1,19.86,41.38,-7.44,-15.10
377.55,-0.33,-0.95,8.83,18.62,94.0,21.1,18.45,40.19,-5.00,-15.10
377.59,-0.19,-0.66,8.84,18.62,94.0,21.1,18.92,41.08,-6.22,-13.89
377.63,0.54,-1.65,9.26,18.62,94.0,21.1,22.51,41.08,1.11,-13.89
377.67,0.80,-1.40,9.44,18.62,94.0,21.1,18.45,41.08,-6.22,-12.68
377.71,0.97,-0.56,9.53,18.62,94.0,21.1,18.68,40.19,3.56,-13.89
