Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
379.18,0.16,-0.39,8.91,21.22,95.0,23.2,19.39,43.94,5.34,44.01
379.22,0.21,-0.16,8.92,21.22,95.0,23.2,17.01,43.61,0.45,46.43
379.26,0.27,-0.58,9.10,21.22,95.0,23.2,18.92,42.96,-5.66,42.81
379.30,0.29,-0.60,8.98,21.22,95.0,23.2,19.15,42.00,-10.55,47.64
379.34,0.24,-1.32,9.06,21.22,95.0,23.2,19.39,42.96,-9.32,48.84
379.38,0.15,-1.38,8.94,21.22,95.0,23.2,19.15,43.94,-12.99,42.81
379.42,0.30,-1.55,8.98,21.22,95.0,23.2,18.92,43.28,-14.21,44.01
379.46,0.28,-1.56,8.92,21.22,95.0,23.2,19.51,42.00,-19.10,45.22
379.50,0.27,-1.48,8.90,21.22,95.0,23.2,19.74,42.00,-26.43,42.81
379.54,0.22,-1.73,8.55,21.22,95.0,23.2,18.92,43.94,-36.21,45.22
379.58,0.23,-2.31,9.06,21.22,95.0,23.2,19.39,42.32,-33.77,48.84
379.62,0.26,-2.78,8.78,21.22,95.0,23.2,18.45,43.61,-43.54,46.43
379.66,0.38,-2.71,8.98,21.22,95.0,23.2,19.51,42.00,-42.32,33.14
379.70,0.45,-2.67,8.83,21.22,95.0,23.2,19.74,41.69,-47.21,29.52
379.74,0.43,-2.51,8.73,21.22,95.0,23.2,19.51,42.00,-47.21,19.86
379.78,0.39,-2.82,9.02,21.22,95.0,23.2,18.92,42.96,-49.66,17.44
379.82,0.24,-3.27,8.67,21.22,95.0,23.2,19.39,42.96,-48.43,11.40
379.86,0.24,-3.78,8.91,21.22,95.0,23.2,19.74,41.69,-49.66,0.53
379.90,0.12,-3.95,8.98,21.22,95.0,23.2,19.15,43.94,-43.54,-9.13
379.94,0.38,-4.29,8.31,21.22,95.0,23.2,19.51,42.00,-47.21,-17.59
379.98,0.37,-3.88,8.15,21.22,95.0,23.2,19.15,44.97,-48.43,-17.59
380.02,0.72,-4.01,8.19,21.22,95.0,23.2,19.74,43.94,-48.43,-22.42
380.06,0.29,-3.76,8.40,21.22,95.0,23.2,18.80,42.63,-44.77,-27.25
380.10,0.15,-3.79,8.63,21.22,95.0,23.2,19.74,42.63,-45.99,-28.46
380.14,-0.06,-4.91,9.97,21.22,95.0,23.2,19.27,42.96,-43.54,-26.04
380.18,0.14,-4.25,9.59,21.22,95.0,23.2,18.92,42.96,-44.77,-28.46
380.22,0.96,-3.55,9.51,21.22,95.0,23.2,19.27,43.61,-41.10,-33.29
380.26,0.43,-4.05,8.77,21.22,95.0,23.2,18.56,42.96,-36.21,-36.91
380.30,0.42,-2.78,8.85,21.22,95.0,23.2,19.74,42.96,-33.77,-30.87
380.34,0.21,-3.20,8.83,21.22,95.0,23.2,19.51,42.00,-33.77,-40.53
380.38,0.63,-2.95,9.08,21.22,95.0,23.2,18.45,44.97,-28.88,-35.70
380.42,0.43,-2.45,8.81,21.22,95.0,23.2,19.51,42.00,-27.66,-44.16
