Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
301.52,0.19,1.62,9.05,41.80,88.0,23.6,17.49,27.08,27.59,43.18
301.56,0.19,2.09,9.03,41.80,88.0,23.6,17.25,27.08,31.34,40.68
301.60,0.09,2.91,9.14,41.80,88.0,23.6,17.25,27.26,36.34,30.71
301.64,0.12,3.05,9.09,41.80,88.0,23.6,17.73,27.08,42.59,25.73
301.68,0.17,3.37,9.04,41.80,88.0,23.6,17.37,26.90,45.09,15.76
301.72,0.11,4.12,9.13,41.80,88.0,23.6,17.25,27.08,47.59,4.54
301.76,0.08,3.82,9.15,41.80,88.0,23.6,17.49,26.90,46.34,-2.94
301.80,0.24,3.86,9.09,41.80,88.0,23.6,17.25,27.08,45.09,-11.67
301.84,0.09,4.03,9.18,41.80,88.0,23.6,17.01,27.08,43.84,-17.90
301.88,0.15,3.31,9.11,41.80,88.0,23.6,17.25,27.08,42.59,-26.62
301.92,0.11,3.18,9.10,41.80,88.0,23.6,17.37,26.90,38.84,-35.35
301.96,-0.05,2.92,9.13,41.80,88.0,23.6,17.49,27.26,36.34,-37.84
302.00,0.23,2.77,9.04,41.80,88.0,23.6,17.01,27.44,30.09,-39.09
302.04,0.08,1.85,9.21,41.80,88.0,23.6,17.13,26.90,21.34,-41.58
302.08,0.23,1.10,8.98,41.80,88.0,23.6,17.13,27.08,17.59,-41.58
302.12,0.23,0.82,9.13,41.80,88.0,23.6,17.13,27.26,11.34,-39.09
302.16,0.06,0.81,9.05,41.80,88.0,23.6,17.25,27.08,5.09,-34.10
302.20,0.17,-0.22,9.07,41.80,88.0,23.6,16.89,27.08,-1.16,-25.38
302.24,0.26,-1.11,9.17,41.80,88.0,23.6,17.13,27.08,-6.16,-20.39
302.28,0.16,-0.73,9.10,41.80,88.0,23.6,16.89,27.08,-12.41,-12.91
302.32,0.17,-1.73,9.23,41.80,88.0,23.6,17.13,26.90,-18.66,-4.19
302.36,0.24,-1.29,9.17,41.80,88.0,23.6,17.25,26.72,-21.16,5.78
302.40,0.19,-1.84,9.21,41.80,88.0,23.6,17.01,27.26,-27.41,12.02
302.44,0.19,-2.09,9.28,41.80,88.0,23.6,17.25,27.08,-28.66,20.74
302.48,0.17,-1.31,9.28,41.80,88.0,23.6,17.25,26.72,-29.91,28.22
302.52,0.13,-1.46,9.22,41.80,88.0,23.6,16.65,27.08,-26.16,36.95
302.56,0.22,-1.53,9.25,41.80,88.0,23.6,17.13,27.08,-22.41,39.44
302.60,0.23,-1.51,9.21,41.80,88.0,23.6,17.13,27.08,-14.91,46.92
302.64,0.12,-1.38,9.20,41.80,88.0,23.6,16.89,26.90,-8.66,51.90
302.68,0.23,-1.08,9.20,41.80,88.0,23.6,17.13,27.26,-1.16,51.90
302.72,0.17,-0.70,9.15,41.80,88.0,23.6,17.25,27.08,3.84,53.15
302.76,0.19,-0.52,9.15,41.80,88.0,23.6,17.25,27.26,7.59,55.64
302.80,0.17,-0.30,9.14,41.80,88.0,23.6,17.25,27.08,12.59,55.64
302.84,0.12,0.15,9.04,41.80,88.0,23.6,17.25,27.08,15.09,53.15
302.88,0.17,0.69,9.12,41.80,88.0,23.6,17.01,27.26,17.59,51.90
302.92,0.13,1.11,9.11,41.80,88.0,23.6,17.13,27.08,21.34,49.41
302.96,0.15,1.74,9.05,41.80,88.0,23.6,17.25,27.08,26.34,49.41
303.00,0.22,2.10,9.04,41.80,88.0,23.6,16.89,27.26,30.09,41.93
303.04,0.14,2.80,9.12,41.80,88.0,23.6,17.01,26.72,33.84,38.19
303.08,0.08,3.35,9.08,41.80,88.0,23.6,17.13,27.08,40.09,30.71
303.12,0.11,3.34,9.11,41.80,88.0,23.6,17.01,27.08,42.59,24.48
303.16,0.11,4.04,9.17,41.80,88.0,23.6,17.37,27.26,47.59,15.76
