Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
24.87,0.15,1.07,9.17,26.84,92.0,22.5,17.85,42.96,1.31,0.65
424.91,0.15,1.06,9.19,26.84,92.0,22.5,17.61,42.96,1.31,0.65
140.44,0.15,1.29,9.09,28.35,93.0,22.4,17.73,39.62,14.41,9.52
140.48,0.16,1.59,9.10,28.35,93.0,22.4,17.49,39.62,10.66,15.76
140.52,0.18,1.96,9.06,28.35,93.0,22.4,17.61,39.90,5.66,18.25
140.56,0.20,2.06,9.07,28.35,93.0,22.4,17.73,39.33,0.66,23.23
140.60,0.12,2.60,9.06,28.35,93.0,22.4,17.97,39.33,-0.59,25.73
140.64,0.11,2.56,9.12,28.35,93.0,22.4,17.37,39.62,-4.34,28.22
140.68,0.15,3.04,9.03,28.35,93.0,22.4,17.85,39.62,-8.09,30.71
140.72,0.10,3.06,9.09,28.35,93.0,22.4,17.73,42.63,-10.59,31.96
140.76,0.12,2.99,9.14,28.35,93.0,22.4,17.61,39.62,-13.09,33.21
140.80,0.11,3.38,9.08,28.35,93.0,22.4,17.73,39.62,-15.59,31.96
140.84,0.14,3.30,9.07,28.35,93.0,22.4,17.61,39.62,-19.34,33.21
140.88,0.15,3.17,9.07,28.35,93.0,22.4,17.85,39.33,-23.09,30.71
140.92,0.06,3.24,9.14,28.35,93.0,22.4,17.49,39.62,-25.59,29.47
140.96,0.16,2.72,9.11,28.35,93.0,22.4,17.73,39.05,-28.09,28.22
141.00,0.15,2.57,9.10,28.35,93.0,22.4,17.73,39.62,-30.59,28.22
141.04,0.09,2.85,9.07,28.35,93.0,22.4,17.73,39.33,-33.09,24.48
141.08,0.13,2.78,9.09,28.35,93.0,22.4,17.97,39.33,-33.09,23.23
141.12,0.20,2.12,8.99,28.35,93.0,22.4,17.13,39.62,-34.34,21.99
141.16,0.19,1.38,9.11,28.35,93.0,22.4,17.25,39.62,-33.09,20.74
141.20,0.14,1.67,9.16,28.35,93.0,22.4,17.61,39.90,-29.34,19.49
141.24,0.16,1.85,9.03,28.35,93.0,22.4,17.61,39.33,-24.34,18.25
141.28,0.12,1.27,9.06,28.35,93.0,22.4,17.37,39.33,-20.59,17.00
141.32,0.26,0.37,9.04,28.35,93.0,22.4,17.61,39.33,-18.09,15.76
141.36,0.18,0.45,9.15,28.35,93.0,22.4,17.61,39.62,-14.34,13.26
141.40,0.20,0.33,9.11,28.35,93.0,22.4,17.97,39.33,-10.59,9.52
141.44,0.17,0.12,9.13,28.35,93.0,22.4,17.49,39.62,-6.84,8.28
141.48,0.14,-0.06,9.12,28.35,93.0,22.4,17.85,39.62,-3.09,0.80
141.52,0.17,-0.53,9.17,28.35,93.0,22.4,17.61,39.62,0.66,0.80
141.56,0.21,-0.42,9.20,28.35,93.0,22.4,17.61,39.62,3.16,-4.19
141.60,0.26,-0.98,9.26,28.35,93.0,22.4,17.97,39.62,6.91,-5.43
141.64,0.19,-0.77,9.19,28.35,93.0,22.4,17.85,39.62,8.16,-9.17
141.68,0.17,-1.27,9.21,28.35,93.0,22.4,16.65,39.62,10.66,-10.42
141.72,0.18,-0.85,9.24,28.35,93.0,22.4,17.61,39.62,11.91,-15.41
141.76,0.17,-1.08,9.17,28.35,93.0,22.4,17.73,40.49,14.41,-19.15
141.80,0.20,-1.29,9.27,28.35,93.0,22.4,17.97,39.33,14.41,-20.39
141.84,0.22,-1.07,9.24,28.35,93.0,22.4,17.49,39.62,15.66,-25.38
141.88,0.16,-1.04,9.23,28.35,93.0,22.4,18.92,39.62,16.91,-26.62
141.92,0.19,-1.16,9.28,28.35,93.0,22.4,17.49,39.62,18.16,-30.36
141.96,0.14,-0.97,9.27,28.35,93.0,22.4,17.73,39.05,19.41,-32.86
142.00,0.18,-1.04,9.21,28.35,93.0,22.4,17.97,39.33,20.66,-34.10
142.04,0.19,-0.80,9.25,28.35,93.0,22.4,17.61,39.33,24.41,-32.86
142.08,0.10,-0.86,9.23,28.35,93.0,22.4,17.73,39.05,26.91,-35.35
142.12,0.23,-0.37,9.18,28.35,93.0,22.4,16.77,37.96,28.16,-35.35
142.16,0.19,-0.87,9.21,28.35,93.0,22.4,17.73,39.62,28.16,-32.86
142.20,0.17,-0.26,9.18,28.35,93.0,22.4,17.73,39.62,29.41,-34.10
142.24,0.18,-0.30,9.18,28.35,93.0,22.4,17.73,39.33,31.91,-31.61
142.28,0.15,-0.25,9.17,28.35,93.0,22.4,17.61,39.05,30.66,-27.87
142.32,0.20,0.00,9.10,28.35,93.0,22.4,17.85,39.62,29.41,-24.13
142.36,0.16,0.27,9.11,28.35,93.0,22.4,17.85,39.33,26.91,-20.39
142.40,0.13,0.18,9.12,28.35,93.0,22.4,17.97,39.05,28.16,-12.91
142.44,0.23,0.46,9.11,28.35,93.0,22.4,17.73,39.05,25.66,-7.93
142.48,0.18,0.87,9.06,28.35,93.0,22.4,17.85,39.33,23.16,-2.94
142.52,0.15,1.00,9.10,28.35,93.0,22.4,17.61,39.05,21.91,3.29
142.56,0.13,1.41,9.03,28.35,93.0,22.4,17.73,39.05,16.91,8.28
142.60,0.17,1.49,9.09,28.35,93.0,22.4,17.73,39.05,14.41,13.26
142.64,0.19,1.98,9.07,28.35,93.0,22.4,17.49,39.33,10.66,17.00
142.68,0.18,2.09,9.09,28.35,93.0,22.4,17.85,39.90,5.66,20.74
142.72,0.14,2.59,9.06,28.35,93.0,22.4,17.73,39.33,1.91,25.73
142.76,0.09,2.75,9.09,28.35,93.0,22.4,17.73,39.05,-1.84,29.47
142.80,0.17,2.84,9.08,28.35,93.0,22.4,17.97,39.33,-5.59,29.47
142.84,0.14,3.06,9.07,28.35,93.0,22.4,17.61,39.33,-9.34,33.21
142.88,0.09,2.94,9.14,28.35,93.0,22.4,17.73,39.05,-13.09,31.96
142.92,0.09,3.39,9.12,28.35,93.0,22.4,17.73,38.77,-16.84,33.21
142.96,0.14,3.23,9.09,28.35,93.0,22.4,17.73,39.33,-19.34,33.21
143.00,0.19,3.14,9.05,28.35,93.0,22.4,17.61,39.33,-23.09,30.71
143.04,0.11,3.23,9.11,28.35,93.0,22.4,17.49,39.33,-25.59,30.71
143.08,0.13,2.81,9.08,28.35,93.0,22.4,17.85,39.62,-28.09,29.47
143.12,0.18,2.54,9.10,28.35,93.0,22.4,17.73,39.05,-30.59,28.22
143.16,0.07,2.81,9.08,28.35,93.0,22.4,16.17,39.33,-33.09,28.22
143.20,0.16,2.68,9.08,28.35,93.0,22.4,17.49,39.62,-34.34,24.48
143.24,0.19,2.27,9.09,28.35,93.0,22.4,19.04,39.62,-35.59,23.23
143.28,0.23,1.38,8.98,28.35,93.0,22.4,17.73,39.62,-33.09,23.23
143.32,0.17,1.70,9.09,28.35,93.0,22.4,17.73,39.05,-29.34,23.23
143.36,0.12,1.78,9.05,28.35,93.0,22.4,17.61,39.62,-26.84,18.25
143.40,0.09,1.18,9.16,28.35,93.0,22.4,17.61,39.62,-21.84,18.25
143.44,0.28,0.38,9.09,28.35,93.0,22.4,17.73,38.77,-16.84,15.76
143.48,0.21,0.16,9.07,28.35,93.0,22.4,17.73,39.62,-13.09,13.26
143.52,0.21,0.48,9.15,28.35,93.0,22.4,17.73,39.05,-9.34,12.02
143.56,0.22,-0.07,9.11,28.35,93.0,22.4,18.33,39.62,-5.59,12.02
143.60,0.13,-0.05,9.19,28.35,93.0,22.4,17.85,39.05,-1.84,7.03
143.64,0.21,-0.59,9.13,28.35,93.0,22.4,17.61,39.05,1.91,5.78
143.68,0.21,-0.49,9.20,28.35,93.0,22.4,17.73,39.33,4.41,0.80
143.72,0.21,-0.96,9.18,28.35,93.0,22.4,17.73,39.33,6.91,0.80
143.76,0.19,-0.80,9.21,28.35,93.0,22.4,17.61,39.62,10.66,-2.94
143.80,0.18,-1.21,9.21,28.35,93.0,22.4,17.61,39.62,9.41,-9.17
143.84,0.23,-0.83,9.16,28.35,93.0,22.4,17.61,39.62,10.66,-12.91
143.88,0.13,-0.95,9.23,28.35,93.0,22.4,18.21,39.33,14.41,-15.41
143.92,0.19,-1.34,9.29,28.35,93.0,22.4,17.49,39.62,14.41,-17.90
143.96,0.23,-1.02,9.22,28.35,93.0,22.4,17.61,39.62,16.91,-21.64
144.00,0.15,-1.06,9.27,28.35,93.0,22.4,17.85,39.33,15.66,-26.62
144.04,0.19,-1.17,9.25,28.35,93.0,22.4,17.61,39.33,18.16,-29.12
144.08,0.14,-0.94,9.23,28.35,93.0,22.4,17.97,39.05,21.91,-30.36
144.12,0.16,-0.97,9.26,28.35,93.0,22.4,17.73,39.62,20.66,-32.86
144.16,0.20,-0.82,9.19,28.35,93.0,22.4,17.25,39.33,24.41,-32.86
144.20,0.13,-0.86,9.23,28.35,93.0,22.4,17.37,39.62,25.66,-35.35
144.24,0.21,-0.65,9.21,28.35,93.0,22.4,17.61,39.33,26.91,-35.35
144.28,0.22,-0.66,9.18,28.35,93.0,22.4,17.73,39.33,29.41,-34.10
144.32,0.13,-0.38,9.16,28.35,93.0,22.4,17.73,39.33,29.41,-34.10
144.36,0.20,-0.31,9.16,28.35,93.0,22.4,17.61,39.62,30.66,-31.61
144.40,0.18,-0.29,9.20,28.35,93.0,22.4,17.97,39.62,29.41,-27.87
144.44,0.17,0.07,9.10,28.35,93.0,22.4,17.73,39.05,29.41,-22.88
144.48,0.18,0.23,9.13,28.35,93.0,22.4,17.85,39.05,28.16,-17.90
144.52,0.13,0.37,9.11,28.35,93.0,22.4,16.29,39.05,28.16,-14.16
144.56,0.18,0.42,9.11,28.35,93.0,22.4,17.73,41.08,25.66,-7.93
144.60,0.19,0.91,9.08,28.35,93.0,22.4,17.73,39.05,24.41,-2.94
144.64,0.13,1.03,9.10,28.35,93.0,22.4,17.61,39.05,19.41,3.29
144.68,0.15,1.44,9.03,28.35,93.0,22.4,17.97,39.90,16.91,7.03
144.72,0.13,1.53,9.10,28.35,93.0,22.4,17.73,39.62,13.16,13.26
144.76,0.17,2.01,9.02,28.35,93.0,22.4,17.73,39.33,9.41,17.00
144.80,0.17,2.19,9.03,28.35,93.0,22.4,17.73,39.62,4.41,21.99
144.84,0.15,2.43,9.04,28.35,93.0,22.4,17.73,39.05,1.91,25.73
144.88,0.08,2.85,9.08,28.35,93.0,22.4,17.73,37.96,-1.84,28.22
144.92,0.17,2.87,9.11,28.35,93.0,22.4,17.73,39.62,-5.59,30.71
144.96,0.13,3.07,9.06,28.35,93.0,22.4,17.61,39.33,-9.34,30.71
145.00,0.11,3.14,9.10,28.35,93.0,22.4,17.85,39.62,-13.09,31.96
145.04,0.11,3.20,9.13,28.35,93.0,22.4,17.61,35.89,-15.59,33.21
145.08,0.16,3.28,9.07,28.35,93.0,22.4,17.85,39.33,-20.59,31.96
145.12,0.15,3.17,9.08,28.35,93.0,22.4,17.61,39.62,-24.34,30.71
145.16,0.08,3.16,9.11,28.35,93.0,22.4,17.61,39.62,-25.59,30.71
145.20,0.18,2.83,9.09,28.35,93.0,22.4,17.85,39.33,-28.09,30.71
145.24,0.18,2.46,9.13,28.35,93.0,22.4,17.61,39.62,-31.84,28.22
145.28,0.06,2.78,9.12,28.35,93.0,22.4,17.85,39.33,-31.84,28.22
145.32,0.11,2.74,9.04,28.35,93.0,22.4,17.61,39.62,-35.59,24.48
145.36,0.19,2.08,9.05,28.35,93.0,22.4,17.73,39.05,-33.09,23.23
145.40,0.22,1.50,9.04,28.35,93.0,22.4,17.73,39.05,-31.84,23.23
145.44,0.13,1.58,9.17,28.35,93.0,22.4,17.61,39.62,-29.34,21.99
145.48,0.09,1.93,9.02,28.35,93.0,22.4,17.73,39.05,-25.59,19.49
145.52,0.11,1.10,9.10,28.35,93.0,22.4,17.73,39.62,-21.84,18.25
145.56,0.28,0.53,9.09,28.35,93.0,22.4,17.73,39.90,-16.84,15.76
145.60,0.24,0.00,9.07,28.35,93.0,22.4,17.61,39.62,-13.09,14.51
145.64,0.17,0.44,9.15,28.35,93.0,22.4,17.61,39.33,-9.34,12.02
145.68,0.23,-0.00,9.10,28.35,93.0,22.4,17.85,39.05,-4.34,10.77
