Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
1149.07,0.14,1.90,9.07,22.21,94.0,21.9,17.73,42.00,0.58,0.75
1149.11,0.15,1.90,9.08,22.21,94.0,21.9,17.73,42.00,1.83,0.75
179.70,0.16,-0.95,9.25,20.77,95.0,22.0,17.85,40.19,23.33,-3.09
179.74,0.18,-1.00,9.25,20.77,95.0,22.0,17.49,39.90,25.83,-3.09
179.78,0.19,-1.07,9.24,20.77,95.0,22.0,17.73,39.90,24.58,-3.09
179.82,0.20,-0.87,9.21,20.77,95.0,22.0,17.73,39.90,28.33,-3.09
179.86,0.16,-0.91,9.26,20.77,95.0,22.0,17.49,39.62,28.33,-1.84
179.90,0.19,-0.91,9.25,20.77,95.0,22.0,17.85,40.19,27.08,-3.09
179.94,0.19,-0.99,9.26,20.77,95.0,22.0,17.73,39.62,28.33,-1.84
179.98,0.20,-0.82,9.21,20.77,95.0,22.0,17.61,39.90,28.33,-3.09
180.02,0.22,-0.65,9.22,20.77,95.0,22.0,17.85,39.90,28.33,-4.34
180.06,0.18,-0.97,9.25,20.77,95.0,22.0,17.73,39.90,28.33,-1.84
180.10,0.16,-0.76,9.25,20.77,95.0,22.0,17.85,39.33,28.33,-0.60
180.14,0.15,-0.59,9.23,20.77,95.0,22.0,17.85,39.90,28.33,1.90
180.18,0.21,-0.39,9.24,20.77,95.0,22.0,17.61,39.90,28.33,5.63
180.22,0.18,-0.71,9.26,20.77,95.0,22.0,17.73,39.62,27.08,5.63
180.26,0.19,-0.12,9.18,20.77,95.0,22.0,17.61,39.33,24.58,5.63
180.30,0.14,-0.47,9.22,20.77,95.0,22.0,17.73,40.49,22.08,8.13
180.34,0.21,-0.17,9.22,20.77,95.0,22.0,17.49,39.33,20.83,10.62
180.38,0.20,-0.48,9.22,20.77,95.0,22.0,17.73,39.90,18.33,11.87
180.42,0.15,-0.17,9.12,20.77,95.0,22.0,17.85,39.62,15.83,14.36
