Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
747.35,0.18,0.32,9.22,37.15,94.0,21.8,17.61,39.33,3.26,3.02
747.39,0.16,0.32,9.26,37.15,94.0,21.8,17.61,39.33,0.76,1.77
306.73,0.05,4.70,9.13,38.68,94.0,21.8,15.07,35.89,42.95,-54.93
306.77,0.09,4.56,9.15,38.68,94.0,21.8,17.85,35.65,37.95,-62.41
306.81,0.13,4.21,9.10,38.68,94.0,21.8,17.61,35.40,35.45,-71.14
306.85,0.08,3.86,9.14,38.68,94.0,21.8,17.85,35.40,31.70,-73.63
306.89,0.21,3.24,9.04,38.68,94.0,21.8,17.61,35.40,25.45,-74.87
306.93,0.14,3.51,9.05,38.68,94.0,21.8,17.61,35.16,22.95,-62.41
306.97,-0.01,2.94,9.06,38.68,94.0,21.8,17.85,35.65,17.95,-54.93
307.01,0.23,1.56,8.96,38.68,94.0,21.8,17.73,34.92,10.45,-37.48
307.05,0.22,1.24,8.97,38.68,94.0,21.8,15.56,35.16,11.70,-27.51
307.09,0.14,1.27,8.97,38.68,94.0,21.8,17.97,35.40,11.70,-8.81
307.13,0.12,1.03,9.04,38.68,94.0,21.8,17.61,35.40,10.45,4.90
307.17,0.31,-1.50,9.10,38.68,94.0,21.8,17.73,35.40,11.70,11.13
307.21,0.32,-1.22,8.99,38.68,94.0,21.8,17.61,35.40,12.95,23.60
307.25,0.15,-1.58,9.21,38.68,94.0,21.8,17.49,35.65,-38.30,27.34
307.29,0.22,-1.16,8.97,38.68,94.0,21.8,17.61,35.65,-47.05,37.31
307.33,0.33,-2.71,9.18,38.68,94.0,21.8,17.61,35.40,-50.80,41.05
307.37,0.40,-2.29,9.12,38.68,94.0,21.8,17.85,35.16,-53.30,47.28
307.41,0.17,-1.93,9.16,38.68,94.0,21.8,17.73,35.16,-52.05,48.52
307.45,0.09,-2.13,9.37,38.68,94.0,21.8,17.61,35.40,-47.05,52.26
307.49,0.20,-1.76,9.28,38.68,94.0,21.8,17.61,35.40,-43.30,52.26
307.53,0.09,-1.88,9.20,38.68,94.0,21.8,17.61,35.40,-38.30,52.26
307.57,0.19,-1.91,9.28,38.68,94.0,21.8,17.85,35.40,-32.05,51.02
307.61,0.24,-1.58,9.19,38.68,94.0,21.8,17.49,35.16,-27.05,48.52
