Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
170.42,0.19,-1.04,9.14,53.86,94.0,22.8,17.73,37.16,4.86,27.15
170.46,0.23,-0.36,9.06,53.86,94.0,22.8,17.49,36.90,-5.14,22.16
170.50,0.10,0.31,9.13,53.86,94.0,22.8,17.73,37.16,-15.14,12.19
170.54,0.20,0.99,9.02,53.86,94.0,22.8,17.61,37.43,-21.39,4.71
170.58,0.19,1.28,9.08,53.86,94.0,22.8,17.73,36.90,-31.39,-7.75
170.62,0.11,2.25,9.17,53.86,94.0,22.8,17.73,36.90,-33.89,-17.72
170.66,0.19,3.55,9.14,53.86,94.0,22.8,17.49,36.90,-43.89,-23.96
170.70,0.04,3.64,9.14,53.86,94.0,22.8,17.85,36.90,-47.64,-31.44
170.74,0.18,3.83,9.18,53.86,94.0,22.8,17.49,37.16,-50.14,-36.42
170.78,0.18,4.46,9.13,53.86,94.0,22.8,16.77,37.16,-47.64,-42.65
170.82,0.02,3.95,9.15,53.86,94.0,22.8,17.61,37.16,-40.14,-46.39
170.86,0.15,3.86,9.15,53.86,94.0,22.8,17.61,36.90,-41.39,-50.13
170.90,0.06,3.16,9.22,53.86,94.0,22.8,17.85,36.90,-41.39,-46.39
170.94,0.13,2.62,9.10,53.86,94.0,22.8,17.61,37.43,-40.14,-41.41
170.98,0.12,2.60,8.94,53.86,94.0,22.8,17.61,37.16,-40.14,-28.94
171.02,-0.03,1.53,9.14,53.86,94.0,22.8,17.85,36.90,-38.89,-23.96
171.06,0.22,0.57,9.03,53.86,94.0,22.8,17.61,37.43,28.61,-9.00
171.10,0.18,-0.15,9.06,53.86,94.0,22.8,17.97,36.90,32.36,5.96
171.14,0.14,-0.42,9.14,53.86,94.0,22.8,17.61,36.90,37.36,13.44
171.18,0.26,-0.66,9.00,53.86,94.0,22.8,17.73,36.65,39.86,22.16
171.22,0.14,-2.45,9.25,53.86,94.0,22.8,17.73,36.90,41.11,32.13
171.26,0.27,-1.84,9.12,53.86,94.0,22.8,17.61,36.39,42.36,38.37
171.30,0.16,-1.44,9.08,53.86,94.0,22.8,17.73,36.90,39.86,47.09
171.34,0.08,-2.07,9.38,53.86,94.0,22.8,17.49,37.16,37.36,50.83
171.38,0.28,-1.55,9.12,53.86,94.0,22.8,17.49,37.16,34.86,50.83
171.42,0.17,-1.70,9.18,53.86,94.0,22.8,17.73,36.65,32.36,47.09
171.46,0.19,-1.53,9.27,53.86,94.0,22.8,17.61,36.65,26.11,43.35
171.50,0.20,-0.96,9.12,53.86,94.0,22.8,17.85,36.90,19.86,40.86
171.54,0.18,-0.79,9.17,53.86,94.0,22.8,17.49,36.90,12.36,34.63
171.58,0.23,-0.46,9.15,53.86,94.0,22.8,17.73,37.16,4.86,28.39
171.62,0.09,0.69,9.04,53.86,94.0,22.8,17.73,36.65,-5.14,20.92
171.66,0.16,1.00,9.10,53.86,94.0,22.8,17.73,36.90,-11.39,12.19
171.70,0.24,1.46,9.07,53.86,94.0,22.8,17.97,36.65,-21.39,5.96
171.74,0.12,2.33,9.10,53.86,94.0,22.8,17.61,36.90,-27.64,-5.26
171.78,0.20,3.49,9.04,53.86,94.0,22.8,17.73,36.65,-36.39,-13.99
171.82,0.03,3.92,9.14,53.86,94.0,22.8,16.65,36.65,-38.89,-20.22
171.86,0.11,3.64,9.20,53.86,94.0,22.8,17.97,37.16,-43.89,-27.70
171.90,0.18,4.47,9.10,53.86,94.0,22.8,17.85,36.65,-45.14,-35.17
171.94,-0.01,4.01,9.16,53.86,94.0,22.8,17.61,36.65,-46.39,-40.16
171.98,0.11,3.78,9.14,53.86,94.0,22.8,17.61,36.65,-47.64,-45.15
