Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
204.42,0.09,3.13,9.11,29.78,92.0,22.5,17.61,39.33,-33.27,40.35
204.46,0.16,2.83,9.11,29.78,92.0,22.5,17.85,39.33,-37.02,42.84
204.50,0.15,2.76,9.13,29.78,92.0,22.5,17.61,39.33,-38.27,42.84
204.54,0.09,2.71,9.09,29.78,92.0,22.5,16.65,39.05,-39.52,42.84
204.58,0.13,2.58,9.02,29.78,92.0,22.5,17.61,39.05,-40.77,41.59
204.62,0.10,1.85,9.08,29.78,92.0,22.5,17.61,38.50,-40.77,40.35
204.66,0.17,1.68,9.06,29.78,92.0,22.5,17.73,39.05,-40.77,39.10
204.70,0.16,1.71,9.05,29.78,92.0,22.5,17.49,39.05,-40.77,36.61
204.74,0.14,1.35,9.12,29.78,92.0,22.5,17.73,38.77,-40.77,35.36
204.78,0.13,0.93,9.09,29.78,92.0,22.5,17.61,36.14,-39.52,30.38
204.82,0.19,0.36,9.02,29.78,92.0,22.5,17.61,39.05,-35.77,25.39
204.86,0.18,0.15,9.17,29.78,92.0,22.5,17.97,39.05,-30.77,20.40
204.90,0.15,0.37,9.09,29.78,92.0,22.5,17.85,38.77,-24.52,17.91
204.94,0.17,-0.30,9.14,29.78,92.0,22.5,18.09,39.33,-17.02,14.17
204.98,0.22,-0.78,9.13,29.78,92.0,22.5,17.73,37.96,-9.52,10.43
205.02,0.20,-0.49,9.13,29.78,92.0,22.5,17.49,39.33,-4.52,7.94
205.06,0.21,-1.21,9.22,29.78,92.0,22.5,18.45,38.77,1.73,4.20
205.10,0.22,-0.75,9.17,29.78,92.0,22.5,17.61,39.33,4.23,1.71
205.14,0.20,-1.30,9.18,29.78,92.0,22.5,17.73,43.61,6.73,-0.79
205.18,0.29,-1.27,9.16,29.78,92.0,22.5,17.37,39.33,7.98,-3.28
205.22,0.18,-0.98,9.22,29.78,92.0,22.5,17.73,38.77,12.98,-8.26
205.26,0.16,-1.30,9.27,29.78,92.0,22.5,17.61,39.05,17.98,-9.51
205.30,0.21,-1.16,9.19,29.78,92.0,22.5,17.73,39.05,20.48,-15.74
205.34,0.17,-1.10,9.29,29.78,92.0,22.5,15.44,39.33,24.23,-20.73
205.38,0.23,-1.10,9.17,29.78,92.0,22.5,17.97,38.77,29.23,-23.22
205.42,0.23,-1.11,9.18,29.78,92.0,22.5,17.61,39.05,29.23,-28.21
205.46,0.19,-1.01,9.22,29.78,92.0,22.5,17.73,39.33,29.23,-31.95
