Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
97.47,0.15,1.71,9.22,35.89,93.0,23.6,17.73,36.39,-12.69,3.78
97.51,0.17,1.50,9.11,35.89,93.0,23.6,17.73,36.39,-12.69,8.76
97.55,0.10,0.77,9.20,35.89,93.0,23.6,17.49,36.65,-15.19,11.26
97.59,0.15,0.68,9.17,35.89,93.0,23.6,17.73,36.14,-15.19,15.00
97.63,0.11,0.88,9.12,35.89,93.0,23.6,17.85,36.39,-18.94,16.24
97.67,0.17,0.54,9.19,35.89,93.0,23.6,17.73,36.14,-20.19,19.98
97.71,0.24,0.15,9.09,35.89,93.0,23.6,17.97,35.89,-21.44,19.98
97.75,0.23,-0.06,9.08,35.89,93.0,23.6,17.49,36.65,-17.69,21.23
97.79,0.17,-0.04,9.27,35.89,93.0,23.6,17.37,36.39,-17.69,22.47
97.83,0.14,-0.59,9.25,35.89,93.0,23.6,17.61,36.14,-16.44,21.23
97.87,0.17,-0.57,9.18,35.89,93.0,23.6,17.61,37.96,-13.94,21.23
97.91,0.23,-0.81,9.22,35.89,93.0,23.6,17.73,36.14,-10.19,21.23
97.95,0.21,-0.63,9.28,35.89,93.0,23.6,18.09,36.14,-8.94,21.23
97.99,0.17,-0.55,9.22,35.89,93.0,23.6,17.85,35.89,-7.69,18.73
98.03,0.16,-0.77,9.23,35.89,93.0,23.6,17.61,36.14,-3.94,18.73
98.07,0.18,-0.64,9.24,35.89,93.0,23.6,17.13,36.14,-1.44,16.24
98.11,0.17,-0.52,9.21,35.89,93.0,23.6,17.73,36.14,1.06,15.00
98.15,0.20,-0.63,9.22,35.89,93.0,23.6,17.37,36.39,2.31,12.50
98.19,0.19,-0.41,9.19,35.89,93.0,23.6,17.61,35.89,6.06,10.01
98.23,0.15,-0.34,9.21,35.89,93.0,23.6,17.61,36.14,11.06,10.01
98.27,0.17,-0.31,9.20,35.89,93.0,23.6,17.49,35.89,12.31,8.76
