Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
.15,0.17,0.90,9.20,47.86,93.0,23.5,17.73,41.38,0.92,0.79
447.19,0.16,0.91,9.18,47.86,93.0,23.5,17.61,41.38,0.92,0.79
447.15,0.17,0.90,9.20,47.86,93.0,23.5,17.73,41.38,0.92,0.79
447.19,0.16,0.91,9.18,47.86,93.0,23.5,17.61,41.38,0.92,0.79
447.15,0.17,0.90,9.20,47.86,93.0,23.5,17.73,41.38,0.92,0.79
447.19,0.16,0.91,9.18,47.86,93.0,23.5,17.61,41.38,0.92,0.79
237.45,0.21,-1.36,9.19,47.82,92.0,23.5,17.85,36.65,-44.05,-42.65
237.49,0.19,-0.75,9.14,47.82,92.0,23.5,17.25,36.90,-50.30,-41.41
237.53,0.16,-0.71,9.18,47.82,92.0,23.5,17.85,36.90,-52.80,-40.16
237.57,0.32,-0.58,9.17,47.82,92.0,23.5,17.61,36.65,-54.05,-35.17
237.61,0.11,0.12,9.15,47.82,92.0,23.5,17.61,36.65,-51.55,-30.19
237.65,0.07,0.51,9.11,47.82,92.0,23.5,17.85,36.65,-47.80,-21.46
237.69,0.25,0.88,9.04,47.82,92.0,23.5,17.73,36.65,-41.55,-13.99
237.73,0.15,1.23,9.11,47.82,92.0,23.5,17.61,36.39,-32.80,-9.00
237.77,0.18,1.82,9.07,47.82,92.0,23.5,17.97,36.39,-24.05,-1.52
237.81,0.14,2.85,9.00,47.82,92.0,23.5,17.49,36.65,-14.05,4.71
237.85,0.10,2.61,9.21,47.82,92.0,23.5,17.73,36.14,-4.05,13.44
237.89,0.16,3.37,9.18,47.82,92.0,23.5,17.85,36.39,7.20,18.42
237.93,0.06,3.34,9.16,47.82,92.0,23.5,17.49,36.90,19.70,23.41
237.97,0.14,3.43,9.17,47.82,92.0,23.5,17.73,36.65,28.45,28.39
238.01,0.12,3.89,9.13,47.82,92.0,23.5,17.73,36.39,37.20,29.64
