
130 mm - 35 Hz_Media_movil_5pts.csv,137.56,137.93599999999998,137.47011814345993,5.501537105969193,123.19200000000001,124.81132596685082,7.735062462495754,0.8574162436431109,0.8572117572462301,0.031670702855021396,0.8468530609545165,0.8121222532859049,0.18047218077436766,24.65951855566474,25.195205425834427,18.85667640400385
130 mm - 40 Hz_Media_movil_5pts.csv,282.52,157.01999999999998,156.22542857142858,1.9506158734395336,153.5,153.19827745664742,4.418086706574174,0.035732052854189324,0.03829276716376749,0.03068442684110739,0.9853891887213526,0.9552153021649723,0.13380382839751004,5.747633370511595,5.154068724373575,3.0797850463314336
135 mm - 15 Hz_Media_movil_5pts.csv,312.48,57.492000000000004,57.541903930131014,1.513259027882187,52.796,52.771034782608695,1.498774494606993,0.3688806915401881,0.3694235948364054,0.004482317728221558,0.36834139219651924,0.36902838078780226,0.007143398624898699,10.01525748503042,10.074149412178919,0.6576114106951586
145 mm - 15 Hz_Media_movil_5pts.csv,321.81,60.632,60.564481012658234,1.4977478193468663,55.482,55.5364894514768,1.6917222986333615,0.3683735454124073,0.3686491441935441,0.0038051974760550567,0.3687679227247532,0.36887015783169985,0.006253555056686598,9.848359875794289,9.890739685189146,0.58886173505739
150 mm - 15 Hz_Media_movil_5pts.csv,335.61,61.116,61.1742443438914,1.5124170402574295,52.55200000000001,52.585432432432434,1.605646975628856,0.3682876258842419,0.36794590181546544,0.0027362727352266292,0.36822339747455163,0.36826451111521963,0.004177017081072392,10.973850238979317,11.021377824581482,0.641495596003978
150 mm - 20 Hz_Media_movil_5pts.csv,242.79999999999998,91.548,91.41200843881857,1.7390197267707954,94.592,94.63809282700421,1.695389743149682,0.49111083579824577,0.49087464878000026,0.003762279074107946,0.490700594169256,0.49451194611380683,0.03923699129618792,4.574345483158188,4.580320068068429,0.209139460529005
150 mm - 25 Hz_Media_movil_5pts.csv,193.2,103.148,103.32253164556963,2.0291719036248304,111.215,111.03419327731092,3.1000782752532614,0.6129198258849768,0.6133025321058575,0.004830533508100999,0.6139220939818468,0.6137945899541611,0.005236664065238512,3.6360997540079745,3.6115320161536113,0.06104250774435982
150 mm - 30 Hz_Media_movil_5pts.csv,161.76000000000005,100.49000000000001,100.2696595744681,2.2272748409095215,137.858,137.2756806722689,5.17076342482325,0.7360317470404846,0.7360031625473669,0.007325052411180156,0.7399779101599374,0.7417810056039946,0.04168402664344696,3.0366906700389826,3.038613225145782,0.09456511226831821
150 mm - 35 Hz_Media_movil_5pts.csv,139.68,157.501,156.1501779661017,6.059737008732459,138.588,140.26963975155283,5.324163262373715,0.8571963045352082,0.8587916183134493,0.04323853270544979,0.8391406720116711,0.7021117690233823,0.22975495606810442,16.676577254661424,14.562891304414276,8.919103731136794
150 mm - 40 Hz_Media_movil_5pts.csv,171.28000000000003,176.34199999999998,0,0,177.454,176.56247058823527,4.123290890139319,0.00872590917933857,0,0,0.1099850317851081,0.2708616986907279,0.32503260440607545,40.65519651894716,65.52053654827142,84.42185602963585
164 mm - 15 Hz_Media_movil_5pts.csv,322.92,66.426,66.35771063829787,1.486304055357386,62.57000000000001,62.55614406779661,1.839983643661916,0.3677013229970778,0.3676404886498631,0.003254644079418184,0.36775636760062824,0.37089796115166335,0.03799759669793563,8.780366624525975,8.737278917194082,0.5102033170191003
170 mm - 15 Hz_Media_movil_5pts.csv,325.15999999999997,67.876,67.80327426160338,0.987723944083611,61.108000000000004,61.02727426160339,1.2105715472750942,0.3675127830533208,0.3674853740507668,0.0019862696973593,0.3674701211197587,0.36972342273707776,0.026157311059611763,11.250473696372747,11.222891344685324,0.7129023051216343
170 mm - 20 Hz_Media_movil_5pts.csv,243.44000000000003,99.76599999999999,99.68462447257384,1.4501094575548708,107.54599999999999,107.44337552742617,1.6014275670318032,0.48960314243850905,0.4894551614678414,0.0030816155086637385,0.4896001414646027,0.49362936743487074,0.04649718829611772,4.20906911335608,4.220674632156603,0.15915867575662015
170 mm - 25 Hz_Media_movil_5pts.csv,193.64,117.642,117.06133898305086,4.963228428078077,128.56799999999998,127.68982278481013,3.829738706711209,0.611697825756371,0.6125095058293695,0.011478221201677987,0.6109259245198073,0.6133401331214515,0.030431491800717924,3.9308142723022192,4.0207203694473295,0.35920422815270875
170 mm - 30 Hz_Media_movil_5pts.csv,160.52000000000004,122.956,122.50474678111588,3.947228959302405,156.43599999999998,155.1311525423729,5.131868858918986,0.7326508016785306,0.7330489410247264,0.015929537447707823,0.7342899906045912,0.7415682188251205,0.06875743671733942,2.4345169734690444,8.273901096664893,34.45455076909859
170 mm - 35 Hz_Media_movil_5pts.csv,177.4,164.99,163.55815094339624,8.069115878068736,141.03699999999998,140.82492105263157,3.838030565382387,0.8380272834495505,0.7381844317548347,0.2295478314666258,0.8461356612943419,0.8523155948959458,0.04352530355014899,84.7871755769259,62.07003557097117,41.28174360799589
