
90 mm - ,15 Hz,39.256967213114756,3.6171261332639717,43.067489539748955,1.8413322881757002,0.39199523356185445,0.07876963983802227,0.3768895529044593,0.03151240455648862,8.108231716543942,14.506881196835373
90 mm - ,20 Hz,72.32171548117155,2.8797710843990436,66.50903765690377,3.625459274679211,0.5004723659943624,0.04203814585782443,0.5005056877605897,0.042118172125583976,4.441023824786315,1.444167822880418
