Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
140.62,0.2,-2.2,9.22,16.71,94.0,21.4,18.56,32.19,,
140.66,0.28,-2.51,9.37,16.71,94.0,21.4,20.44,30.11,,
140.7,0.22,-2.27,8.72,16.71,94.0,21.4,19.39,31.13,,
140.74,0.51,-2.19,8.94,16.71,94.0,21.4,19.97,29.91,,
140.77,0.15,-2.61,9.44,16.71,94.0,21.4,19.97,29.91,-30.836000000000002,2.366
140.82,0.35,-2.19,8.78,16.71,94.0,21.4,19.97,29.32,-31.568000000000005,1.4
140.86,0.27,-2.36,8.81,16.71,94.0,21.4,19.39,30.31,-31.324,0.9179999999999999
140.9,0.41,-2.86,9.09,16.71,94.0,21.4,21.59,30.31,-31.079999999999995,0.434
140.94,0.3,-2.71,8.63,16.71,94.0,21.4,19.86,29.91,-30.101999999999997,-0.2899999999999999
140.98,0.38,-3.06,8.88,16.71,94.0,21.4,18.92,30.51,-28.636000000000003,-1.7399999999999998
141.02,0.43,-3.19,9.19,16.71,94.0,21.4,18.92,31.13,-28.880000000000003,-3.19
141.06,0.48,-3.29,8.8,16.71,94.0,21.4,19.27,30.31,-28.145999999999997,-3.914
141.1,0.36,-3.14,8.92,16.71,94.0,21.4,19.74,27.62,-29.121999999999996,-4.880000000000001
141.14,0.28,-3.64,9.17,16.71,94.0,21.4,19.27,30.31,-28.389999999999997,-7.296000000000001
141.18,0.15,-3.13,8.87,16.71,94.0,21.4,19.27,30.31,-27.168,-8.744000000000002
141.22,0.29,-3.07,8.93,16.71,94.0,21.4,18.8,29.91,-26.191999999999997,-10.434000000000001
141.26,0.23,-2.95,9.02,16.71,94.0,21.4,19.27,30.31,-24.236,-11.402000000000001
141.3,0.37,-3.11,9.03,16.71,94.0,21.4,19.39,31.34,-20.814,-12.61
141.34,0.4,-3.24,8.89,16.71,94.0,21.4,19.04,29.91,-17.880000000000003,-12.851999999999999
141.38,0.28,-2.99,9.22,16.71,94.0,21.4,18.92,30.51,-16.168,-13.094
141.42,-0.12,-2.45,8.39,16.71,94.0,21.4,18.68,30.31,-12.745999999999999,-13.336000000000002
141.46,0.16,-2.75,9.74,16.71,94.0,21.4,20.09,31.34,-10.302000000000001,-13.818000000000001
141.5,0.44,-1.83,8.86,16.71,94.0,21.4,18.68,29.91,-8.835999999999999,-15.026
141.54,0.21,-2.1,8.72,16.71,94.0,21.4,19.15,30.51,-6.391999999999999,-15.508
141.58,0.29,-1.73,8.87,16.71,94.0,21.4,20.09,29.91,-4.682,-16.474
141.62,0.28,-2.05,9.2,16.71,94.0,21.4,19.51,30.31,-3.7039999999999997,-17.682
141.66,0.51,-2.16,9.15,16.71,94.0,21.4,20.44,29.13,-2.972,-18.889999999999997
141.7,0.22,-1.49,9.21,16.71,94.0,21.4,19.15,29.32,-1.75,-18.163999999999998
141.74,0.05,-1.09,8.87,16.71,94.0,21.4,19.04,29.91,-0.284,-19.13
141.78,0.19,-1.34,9.04,16.71,94.0,21.4,19.39,30.51,1.9159999999999997,-20.580000000000002
141.82,0.16,-0.45,9.17,16.71,94.0,21.4,19.27,30.31,4.85,-20.338
141.86,0.29,-0.64,9.24,16.71,94.0,21.4,19.51,30.11,6.318,-19.854000000000003
141.9,-0.13,-0.78,8.95,16.71,94.0,21.4,20.21,29.91,8.518,-21.304000000000002
141.94,0.13,0.07,9.06,16.71,94.0,21.4,19.62,30.51,9.252,-21.546
141.98,0.14,-0.67,9.08,16.71,94.0,21.4,19.27,29.52,9.008,-19.854
142.02,0.32,-0.08,9.15,16.71,94.0,21.4,21.02,31.34,8.518,-19.13
142.06,0.33,0.36,9.25,16.71,94.0,21.4,18.8,30.72,9.74,-18.648
142.1,0.21,-0.18,9.17,16.71,94.0,21.4,18.8,30.31,10.718,-17.198
142.14,0.56,0.6,9.23,16.71,94.0,21.4,19.27,30.31,11.452,-15.508
