Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
107.94,-0.05,0.7,9.07,22.34,95.0,25.3,20.9,41.69,,
107.98,0.07,0.99,9.09,22.34,95.0,25.3,20.21,43.61,,
108.02,0.12,0.87,9.22,22.34,95.0,25.3,19.39,42.63,,
108.06,0.23,0.62,9.44,22.34,95.0,25.3,20.9,41.38,,
108.1,0.25,0.72,9.23,22.34,95.0,25.3,20.56,43.94,-16.522,8.25
108.14,0.16,0.57,9.53,22.34,95.0,25.3,20.21,40.78,-17.5,6.558
108.18,0.17,0.65,9.18,22.34,95.0,25.3,19.86,42.32,-19.7,4.1419999999999995
108.22,0.17,0.7,9.26,22.34,95.0,25.3,20.67,40.78,-20.921999999999997,1.968
108.26,0.3,0.75,9.2,22.34,95.0,25.3,19.27,42.32,-23.121999999999996,0.03599999999999994
108.3,0.16,0.81,9.1,22.34,95.0,25.3,20.21,41.69,-22.633999999999997,-2.138
108.34,0.26,0.44,9.34,22.34,95.0,25.3,19.74,41.69,-22.634,-3.8279999999999994
108.38,0.26,0.24,9.34,22.34,95.0,25.3,20.56,42.0,-22.145999999999997,-5.276
108.42,0.28,0.42,9.17,22.34,95.0,25.3,19.97,40.78,-21.656,-7.209999999999999
108.46,0.26,0.14,9.6,22.34,95.0,25.3,20.79,42.63,-19.944,-8.66
108.5,0.23,0.48,9.25,22.34,95.0,25.3,20.09,43.61,-20.188,-9.626
108.54,0.37,0.06,9.28,22.34,95.0,25.3,19.97,40.78,-20.188,-12.042
108.58,0.29,-0.06,9.06,22.34,95.0,25.3,20.09,43.61,-19.454,-13.492
108.62,0.21,-0.29,9.35,22.34,95.0,25.3,20.56,42.32,-18.232,-13.732000000000003
108.66,0.15,-0.1,9.11,22.34,95.0,25.3,19.86,42.0,-17.009999999999998,-14.940000000000001
108.7,0.2,-0.06,9.19,22.34,95.0,25.3,20.56,41.08,-16.032,-17.114
108.74,0.26,-0.46,9.22,22.34,95.0,25.3,19.62,43.61,-12.854,-18.564
