Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
124.06,0.21,1.26,8.9,59.88,95.0,25.4,19.86,45.32,,
124.1,0.62,3.26,8.83,59.88,95.0,25.4,20.44,42.96,,
124.14,0.33,4.06,9.14,59.88,95.0,25.4,19.86,44.97,,
124.18,0.34,4.43,9.41,59.88,95.0,25.4,20.56,43.94,,
124.22,0.23,4.7,9.11,59.88,95.0,25.4,20.44,43.94,18.098,32.94
124.26,0.08,4.49,8.85,59.88,95.0,25.4,19.74,44.97,15.163999999999998,49.85
124.3,-0.18,2.78,10.08,59.88,95.0,25.4,20.09,43.61,15.898,52.263999999999996
124.34,0.47,2.96,9.13,59.88,95.0,25.4,20.67,43.61,15.163999999999998,51.782000000000004
124.38,0.38,3.08,8.7,59.88,95.0,25.4,20.44,42.63,-3.1680000000000006,51.056
124.42,0.23,2.34,9.62,59.88,95.0,25.4,17.49,44.97,-21.253999999999998,49.122
124.46,0.09,1.38,9.05,59.88,95.0,25.4,19.86,44.97,-39.339999999999996,47.188
124.5,0.29,-0.32,8.92,59.88,95.0,25.4,20.79,44.97,-57.916,45.98
124.54,0.17,-1.52,8.65,59.88,95.0,25.4,20.21,42.0,-76.248,46.946000000000005
124.58,0.17,-1.95,9.03,59.88,95.0,25.4,19.86,43.94,-75.76,46.464
124.62,0.09,-1.64,8.85,59.88,95.0,25.4,20.9,43.61,-76.25,46.94799999999999
124.66,0.33,-4.46,8.45,59.88,95.0,25.4,19.74,42.96,-76.006,46.948
124.7,0.18,-5.1,9.09,59.88,95.0,25.4,19.86,42.96,-76.006,47.432
124.74,0.35,-5.33,9.16,59.88,95.0,25.4,19.04,43.61,-76.73799999999999,24.0
124.78,0.52,-6.2,9.14,59.88,95.0,25.4,20.79,43.94,-50.093999999999994,1.5339999999999976
124.82,-0.26,-5.23,9.3,59.88,95.0,25.4,20.09,43.94,-22.227999999999998,-19.724000000000004
124.86,-0.14,-3.63,10.21,59.88,95.0,25.4,19.86,42.96,4.904000000000002,-40.498000000000005
124.9,-0.1,-4.3,8.93,59.88,95.0,25.4,20.79,45.32,32.524,-62.722
124.94,-0.04,-3.17,8.56,59.88,95.0,25.4,18.21,42.0,60.388,-62.48
124.98,-0.06,-2.19,8.16,59.88,95.0,25.4,20.32,43.94,57.94200000000001,-61.513999999999996
125.02,0.16,-1.85,9.24,59.88,95.0,25.4,20.44,42.96,54.52,-62.48
125.06,0.36,1.33,8.66,59.88,95.0,25.4,20.21,43.28,51.098,-63.688
125.1,0.81,3.23,9.05,59.88,95.0,25.4,19.86,42.96,44.498000000000005,-63.446000000000005
125.14,0.05,3.85,9.48,59.88,95.0,25.4,19.74,42.96,39.61,-63.93000000000001
125.18,-0.07,5.33,8.89,59.88,95.0,25.4,19.74,42.96,36.434000000000005,-41.948
125.22,-0.11,4.49,9.34,59.88,95.0,25.4,20.21,42.96,34.234,-18.758000000000003
125.26,0.01,4.51,9.71,59.88,95.0,25.4,19.39,44.97,31.544,4.915999999999994
125.3,-0.02,3.73,8.37,59.88,95.0,25.4,20.56,43.94,31.056,27.621999999999993
125.34,0.12,2.33,10.45,59.88,95.0,25.4,20.44,42.0,30.077999999999996,51.05399999999999
125.38,0.22,3.38,8.31,59.88,95.0,25.4,20.44,42.0,8.568000000000001,50.812
125.42,0.19,1.75,9.99,59.88,95.0,25.4,20.9,42.0,-13.675999999999998,49.60399999999999
125.46,0.14,1.69,8.79,59.88,95.0,25.4,20.44,42.96,-34.208,47.42999999999999
125.5,0.21,0.0,8.58,59.88,95.0,25.4,20.09,43.61,-55.474000000000004,45.739999999999995
125.54,0.11,-1.49,8.73,59.88,95.0,25.4,20.32,43.94,-76.006,45.25599999999999
125.58,0.02,-1.96,9.21,59.88,95.0,25.4,20.67,44.97,-76.74,44.28999999999999
125.62,-0.03,-1.95,9.08,59.88,95.0,25.4,19.04,43.94,-75.518,44.047999999999995
125.66,0.31,-4.29,8.88,59.88,95.0,25.4,19.74,43.28,-75.518,44.04799999999999
125.7,0.39,-5.04,9.2,59.88,95.0,25.4,20.9,42.96,-73.806,43.806
125.74,0.37,-5.32,9.68,59.88,95.0,25.4,20.21,42.63,-73.318,20.615999999999993
125.78,0.28,-6.32,8.65,59.88,95.0,25.4,19.39,43.28,-44.964,-1.3660000000000068
125.82,0.22,-4.65,8.81,59.88,95.0,25.4,20.44,42.0,-19.298,-22.624000000000006
125.86,0.67,-4.58,9.08,59.88,95.0,25.4,19.51,42.96,8.568000000000001,-44.848
125.9,0.31,-4.84,9.2,59.88,95.0,25.4,20.09,44.97,35.45399999999999,-67.796
125.94,-0.44,-2.95,8.4,59.88,95.0,25.4,20.21,42.96,61.608000000000004,-68.52000000000001
125.98,-0.47,-2.18,8.02,59.88,95.0,25.4,20.21,42.96,59.898,-69.48600000000002
126.02,0.25,-1.95,8.91,59.88,95.0,25.4,20.44,41.69,58.42999999999999,-70.21000000000001
126.06,0.33,1.19,8.89,59.88,95.0,25.4,19.62,44.97,53.54,-69.244
126.1,0.5,3.37,8.77,59.88,95.0,25.4,20.79,45.32,49.385999999999996,-67.796
126.14,1.13,3.31,8.63,59.88,95.0,25.4,19.51,42.96,47.431999999999995,-67.554
126.18,0.68,4.24,9.18,59.88,95.0,25.4,20.21,42.96,45.476,-41.706
126.22,0.19,3.02,10.44,59.88,95.0,25.4,19.86,43.94,44.988,-18.032000000000004
126.26,0.36,3.74,9.41,59.88,95.0,25.4,20.67,43.61,45.477999999999994,5.881999999999995
126.3,0.04,3.86,9.02,59.88,95.0,25.4,19.74,43.94,45.965999999999994,28.831999999999994
126.34,0.11,3.05,9.12,59.88,95.0,25.4,20.56,42.96,45.966,52.02199999999999
126.38,0.35,2.85,8.86,59.88,95.0,25.4,20.67,43.28,20.546,49.848
126.42,0.14,2.36,9.5,59.88,95.0,25.4,19.86,44.28,-4.141999999999999,48.15599999999999
126.46,0.4,1.38,9.21,59.88,95.0,25.4,19.39,44.97,-28.339999999999996,44.773999999999994
126.5,0.06,0.19,8.52,59.88,95.0,25.4,19.39,44.97,-53.028,41.873999999999995
126.54,0.03,-1.6,9.13,59.88,95.0,25.4,20.32,43.94,-78.93799999999999,41.39
126.58,0.21,-1.8,9.08,59.88,95.0,25.4,20.09,43.94,-78.20599999999999,40.663999999999994
126.62,0.43,-2.09,8.17,59.88,95.0,25.4,19.97,42.96,-78.20599999999999,40.664
126.66,0.42,-4.5,9.41,59.88,95.0,25.4,19.74,42.96,-77.96199999999999,40.42399999999999
126.7,0.36,-4.76,8.83,59.88,95.0,25.4,19.86,42.96,-77.962,41.63199999999999
126.74,0.44,-5.94,9.02,59.88,95.0,25.4,19.97,42.96,-52.29799999999999,20.373999999999995
126.78,0.75,-6.56,8.96,59.88,95.0,25.4,19.97,42.96,-24.922,-1.6080000000000028
126.82,0.08,-4.33,9.23,59.88,95.0,25.4,20.21,42.96,3.4319999999999995,-24.556
126.86,1.11,-3.38,9.01,59.88,95.0,25.4,18.92,44.97,29.829999999999995,-45.572
126.9,0.5,-5.59,8.52,59.88,95.0,25.4,20.21,44.97,57.205999999999996,-68.03599999999999
126.94,-0.14,-2.76,9.22,59.88,95.0,25.4,20.21,42.96,58.18399999999999,-69.002
126.98,0.22,-2.91,9.18,59.88,95.0,25.4,20.21,44.97,56.717999999999996,-69.244
127.02,0.22,-1.87,8.76,59.88,95.0,25.4,20.56,43.61,53.052,-67.554
127.06,0.06,1.23,8.96,59.88,95.0,25.4,19.62,43.94,50.364,-67.796
127.1,0.93,2.2,8.88,59.88,95.0,25.4,20.44,42.63,45.476,-68.038
127.14,0.66,3.38,9.57,59.88,95.0,25.4,19.97,42.0,41.076,-67.312
127.18,0.28,5.07,9.09,59.88,95.0,25.4,20.56,43.94,36.432,-42.672000000000004
127.22,0.08,4.19,9.31,59.88,95.0,25.4,20.21,45.32,33.74399999999999,-19.721999999999998
127.26,0.42,3.84,9.81,59.88,95.0,25.4,20.79,43.94,31.298000000000002,4.675999999999999
127.3,0.14,3.94,8.62,59.88,95.0,25.4,20.09,43.94,30.076,29.556
127.34,0.31,2.43,9.56,59.88,95.0,25.4,20.44,42.0,29.832,52.746
127.38,0.47,2.68,8.93,59.88,95.0,25.4,19.62,42.96,31.298000000000002,50.33
127.42,0.12,3.07,9.23,59.88,95.0,25.4,20.32,45.32,31.786,47.672000000000004
127.46,0.43,1.41,9.16,59.88,95.0,25.4,19.74,42.96,32.275999999999996,45.013999999999996
127.5,0.26,-0.49,9.15,59.88,95.0,25.4,19.86,44.97,33.254,41.874
127.54,0.0,-1.07,8.73,59.88,95.0,25.4,20.09,43.94,32.766,40.424
127.58,0.38,-1.57,8.8,59.88,95.0,25.4,20.44,42.0,32.032,40.666
127.62,0.33,-2.11,8.61,59.88,95.0,25.4,19.97,42.96,31.544,41.391999999999996
127.66,0.45,-3.97,9.19,59.88,95.0,25.4,20.09,42.0,31.788,41.876
127.7,0.62,-4.51,9.36,59.88,95.0,25.4,19.62,45.32,30.565999999999995,43.083999999999996
127.74,0.41,-5.59,8.54,59.88,95.0,25.4,20.09,42.96,32.275999999999996,20.618000000000002
127.78,0.67,-6.48,8.92,59.88,95.0,25.4,20.09,43.94,36.676,-1.6059999999999988
127.82,-0.35,-4.67,9.14,59.88,95.0,25.4,19.62,42.96,43.03,-24.556
127.86,0.0,-3.43,8.03,59.88,95.0,25.4,20.9,42.0,48.164,-46.779999999999994
127.9,0.45,-4.35,9.46,59.88,95.0,25.4,22.74,42.0,54.029999999999994,-69.728
127.94,1.23,-3.59,9.03,59.88,95.0,25.4,20.9,43.94,57.20799999999999,-69.728
127.98,-0.27,-2.68,9.01,59.88,95.0,25.4,20.21,41.69,57.20799999999999,-69.97
128.02,-0.56,-2.47,8.85,59.88,95.0,25.4,19.39,44.97,54.029999999999994,-69.728
128.06,0.01,1.45,8.52,59.88,95.0,25.4,19.97,42.96,50.608000000000004,-69.48599999999999
128.1,0.13,2.32,8.71,59.88,95.0,25.4,20.21,42.96,47.919999999999995,-69.48599999999999
128.14,-0.29,3.9,9.24,59.88,95.0,25.4,20.32,43.94,44.988,-69.002
128.18,-0.2,4.96,9.0,59.88,95.0,25.4,20.56,42.0,42.056,-44.12
128.22,0.07,4.22,8.57,59.88,95.0,25.4,20.32,44.97,41.080000000000005,-19.48
128.26,0.37,2.85,10.06,59.88,95.0,25.4,19.97,42.96,40.102,5.884
128.3,0.29,3.79,9.22,59.88,95.0,25.4,19.62,44.97,39.36800000000001,30.524
128.34,0.2,3.25,8.84,59.88,95.0,25.4,19.97,44.97,39.368,53.472
128.38,0.26,2.31,9.62,59.88,95.0,25.4,20.56,42.96,38.634,51.779999999999994
128.42,0.32,2.56,9.22,59.88,95.0,25.4,19.97,44.28,36.922,51.29600000000001
128.46,0.18,1.59,8.95,59.88,95.0,25.4,20.09,43.28,36.432,49.604
128.5,-0.11,-0.0,8.6,59.88,95.0,25.4,20.44,42.96,36.432,47.67
128.54,0.03,-1.07,9.0,59.88,95.0,25.4,20.09,45.32,37.653999999999996,46.946000000000005
128.58,0.03,-1.46,8.67,59.88,95.0,25.4,20.32,43.94,38.144,47.43
128.62,0.25,-1.96,8.68,59.88,95.0,25.4,19.62,44.97,38.388,46.706
128.66,0.38,-4.15,9.58,59.88,95.0,25.4,20.56,43.61,38.388,46.224000000000004
128.7,0.39,-4.03,8.77,59.88,95.0,25.4,20.67,43.94,37.41,47.190000000000005
128.74,0.42,-5.6,9.02,59.88,95.0,25.4,19.74,42.96,36.919999999999995,24.242000000000004
128.78,0.47,-6.32,8.88,59.88,95.0,25.4,20.44,42.96,40.83,-0.8799999999999955
128.82,0.19,-5.13,9.6,59.88,95.0,25.4,23.08,43.94,45.23,-24.796
128.86,0.43,-4.22,9.07,59.88,95.0,25.4,18.56,43.94,50.364,-47.504
128.9,1.24,-6.68,9.32,59.88,95.0,25.4,20.09,42.0,55.251999999999995,-70.69399999999999
128.94,2.11,-3.1,8.33,59.88,95.0,25.4,19.62,45.32,58.42999999999999,-71.178
128.98,-0.32,-2.77,8.27,59.88,95.0,25.4,19.86,45.32,57.20799999999999,-70.454
129.02,0.3,-2.29,8.88,59.88,95.0,25.4,19.27,44.97,55.007999999999996,-69.97
129.06,0.34,1.28,9.07,59.88,95.0,25.4,20.44,41.69,51.586,-71.42
129.1,-0.15,2.39,8.88,59.88,95.0,25.4,19.86,43.94,48.164,-72.868
129.14,0.46,3.15,8.98,59.88,95.0,25.4,19.74,42.63,45.23,-72.14399999999999
129.18,0.79,4.85,9.37,59.88,95.0,25.4,20.21,42.96,43.763999999999996,-48.23
129.22,0.04,4.92,8.22,59.88,95.0,25.4,19.97,42.0,41.809999999999995,-22.381999999999994
129.26,0.21,4.1,9.39,59.88,95.0,25.4,19.97,42.96,40.83200000000001,2.742000000000003
129.3,0.3,4.09,8.96,59.88,95.0,25.4,20.09,43.94,40.344,29.072000000000003
129.34,0.14,3.29,9.32,59.88,95.0,25.4,19.62,43.94,39.612,53.230000000000004
129.38,0.2,2.74,9.17,59.88,95.0,25.4,20.56,42.0,39.122,53.472
129.42,0.39,2.25,9.33,59.88,95.0,25.4,20.32,44.97,40.344,50.81400000000001
129.46,0.16,1.81,8.99,59.88,95.0,25.4,20.09,44.97,41.078,49.122
129.5,0.29,-0.03,8.56,59.88,95.0,25.4,19.62,43.94,41.322,46.464000000000006
129.54,0.23,-0.79,8.99,59.88,95.0,25.4,19.97,42.96,41.81,44.53
129.58,0.51,-1.51,8.83,59.88,95.0,25.4,19.86,42.96,41.077999999999996,44.772000000000006
129.62,0.29,-2.22,8.96,59.88,95.0,25.4,20.21,42.96,40.344,45.014
129.66,0.47,-3.82,9.46,59.88,95.0,25.4,20.09,42.0,40.344,46.464
129.7,0.45,-4.24,9.01,59.88,95.0,25.4,19.86,45.32,40.343999999999994,47.190000000000005
129.74,0.29,-5.74,9.08,59.88,95.0,25.4,20.67,42.96,40.834,47.674
129.78,0.18,-6.45,8.86,59.88,95.0,25.4,19.74,43.94,42.3,22.552000000000003
129.82,0.22,-5.13,8.7,59.88,95.0,25.4,19.86,43.28,46.21,-1.3639999999999959
129.86,0.94,-5.5,9.0,59.88,95.0,25.4,20.56,43.61,49.141999999999996,-26.003999999999998
129.9,0.23,-5.02,8.65,59.88,95.0,25.4,20.44,42.96,53.54200000000001,-50.64399999999999
129.94,0.46,-3.62,8.71,59.88,95.0,25.4,19.39,44.97,56.474000000000004,-74.8
129.98,-0.4,-3.11,8.76,59.88,95.0,25.4,20.56,43.94,57.452,-73.59200000000001
130.02,0.18,-1.81,8.17,59.88,95.0,25.4,19.62,44.97,55.008,-72.624
130.06,0.12,1.06,8.59,59.88,95.0,25.4,20.56,43.28,51.098,-73.106
130.1,0.23,2.42,8.81,59.88,95.0,25.4,20.9,42.0,46.698,-72.38199999999999
130.14,-0.02,3.31,9.09,59.88,95.0,25.4,19.97,42.0,43.766,-47.26
130.18,0.48,4.29,9.64,59.88,95.0,25.4,20.44,43.61,41.566,-22.137999999999998
130.22,0.07,4.04,8.87,59.88,95.0,25.4,19.97,43.94,40.833999999999996,3.708000000000001
130.26,0.14,3.72,9.53,59.88,95.0,25.4,20.44,43.94,41.322,30.762
130.3,0.25,3.8,9.39,59.88,95.0,25.4,19.97,43.94,41.322,56.852
130.34,0.11,3.53,9.16,59.88,95.0,25.4,20.32,44.97,40.343999999999994,55.886
130.38,0.05,2.64,9.51,59.88,95.0,25.4,19.97,42.0,41.322,54.436
130.42,0.05,2.51,9.61,59.88,95.0,25.4,20.21,42.0,41.322,52.746
130.46,0.22,1.66,9.01,59.88,95.0,25.4,20.67,42.96,42.056000000000004,50.572
130.5,0.04,-0.07,9.14,59.88,95.0,25.4,20.67,43.61,41.324,49.364000000000004
130.54,0.03,-0.53,8.8,59.88,95.0,25.4,20.32,43.28,42.790000000000006,49.60600000000001
130.58,0.06,-1.33,8.98,59.88,95.0,25.4,20.9,42.0,42.056000000000004,49.364
130.62,0.12,-2.45,9.12,59.88,95.0,25.4,19.51,42.96,42.3,48.156000000000006
130.66,1.17,-4.05,8.67,59.88,95.0,25.4,19.97,42.96,42.3,47.432
130.7,0.34,-4.38,9.19,59.88,95.0,25.4,19.74,42.96,43.766,46.224000000000004
130.74,0.05,-5.83,9.27,59.88,95.0,25.4,19.39,43.61,44.254,46.948
130.78,0.25,-6.67,8.35,59.88,95.0,25.4,20.44,42.0,46.209999999999994,23.758000000000003
130.82,0.2,-5.18,9.71,59.88,95.0,25.4,20.67,42.0,48.898,0.5680000000000007
130.86,0.64,-4.58,8.73,59.88,95.0,25.4,19.39,42.96,53.298,-22.863999999999997
130.9,-0.43,-5.57,9.08,59.88,95.0,25.4,20.44,42.0,55.986000000000004,-45.088
130.94,0.45,-3.31,9.62,59.88,95.0,25.4,20.67,43.94,56.964,-69.002
130.98,-0.95,-3.83,9.49,59.88,95.0,25.4,20.21,42.63,57.20799999999999,-69.002
131.02,-0.1,-1.96,9.01,59.88,95.0,25.4,20.09,43.61,55.498000000000005,-68.52
131.06,0.35,0.23,8.74,59.88,95.0,25.4,20.56,43.94,52.076,-68.27799999999999
131.1,0.31,2.44,8.94,59.88,95.0,25.4,19.86,43.94,50.854,-69.728
131.14,0.04,3.53,8.87,59.88,95.0,25.4,20.44,43.28,50.61,-46.78
131.18,0.16,4.59,9.7,59.88,95.0,25.4,19.27,44.62,50.366,-23.348000000000003
131.22,0.61,3.08,9.11,59.88,95.0,25.4,20.09,43.94,49.876,2.2580000000000013
131.26,0.37,3.34,9.79,59.88,95.0,25.4,22.28,42.96,50.608,27.380000000000003
131.3,0.58,3.53,9.55,59.88,95.0,25.4,19.97,42.0,49.873999999999995,53.952
131.34,0.3,3.21,9.52,59.88,95.0,25.4,20.44,40.78,49.14,56.126
131.38,0.08,2.97,9.07,59.88,95.0,25.4,20.32,43.94,49.14,56.852
131.42,0.16,2.81,8.66,59.88,95.0,25.4,19.97,43.94,49.874,55.162
131.46,0.23,1.09,9.78,59.88,95.0,25.4,19.62,44.97,48.164,53.95400000000001
131.5,0.13,0.07,8.89,59.88,95.0,25.4,19.74,42.96,48.164,51.056000000000004
131.54,0.03,-0.24,8.45,59.88,95.0,25.4,19.97,42.0,47.676,50.09
131.58,0.17,-1.6,8.97,59.88,95.0,25.4,20.44,42.0,46.942,50.09
131.62,0.14,-2.49,9.29,59.88,95.0,25.4,19.86,45.32,47.42999999999999,48.882000000000005
131.66,0.29,-3.51,9.42,59.88,95.0,25.4,20.09,43.94,48.162,49.366
131.7,0.27,-3.92,9.09,59.88,95.0,25.4,20.32,45.32,48.162,49.124
131.74,0.16,-5.83,8.77,59.88,95.0,25.4,20.09,44.97,48.65,48.398
131.78,0.36,-6.66,9.18,59.88,95.0,25.4,21.71,44.97,50.85,23.032000000000004
131.82,-0.09,-5.23,8.87,59.88,95.0,25.4,19.62,43.94,52.318,-0.8839999999999947
131.86,-0.42,-4.47,9.01,59.88,95.0,25.4,19.86,42.96,55.251999999999995,-24.799999999999997
131.9,-0.29,-3.51,8.51,59.88,95.0,25.4,19.74,42.96,58.674,-48.714
131.94,-0.66,-2.43,9.18,59.88,95.0,25.4,21.71,44.97,61.364,-71.904
131.98,1.13,-4.72,9.3,59.88,95.0,25.4,20.44,42.0,61.364,-70.696
132.02,0.13,-1.84,8.64,59.88,95.0,25.4,19.86,43.94,61.364,-70.212
132.06,0.12,0.45,8.92,59.88,95.0,25.4,19.39,43.28,58.186,-71.41999999999999
132.1,0.08,2.3,9.13,59.88,95.0,25.4,20.9,42.0,51.342,-70.93799999999999
132.14,0.48,3.5,9.1,59.88,95.0,25.4,19.62,44.97,45.23,-48.23
132.18,0.54,4.39,9.89,59.88,95.0,25.4,20.67,43.94,39.852000000000004,-23.589999999999996
132.22,0.32,3.84,9.18,59.88,95.0,25.4,19.39,44.97,34.962,1.2920000000000045
132.26,0.28,4.22,9.45,59.88,95.0,25.4,19.74,42.96,32.762,27.140000000000004
132.3,0.69,3.99,8.95,59.88,95.0,25.4,19.62,43.94,33.007999999999996,54.438
132.34,0.11,2.98,10.35,59.88,95.0,25.4,20.44,42.0,33.498000000000005,57.09400000000001
132.38,-0.03,2.97,8.74,59.88,95.0,25.4,19.86,45.32,34.72,55.644000000000005
132.42,0.43,2.73,9.27,59.88,95.0,25.4,19.97,42.0,34.965999999999994,54.918000000000006
132.46,0.24,1.61,9.28,59.88,95.0,25.4,20.32,45.32,34.233999999999995,53.468
132.5,0.06,0.32,9.06,59.88,95.0,25.4,20.44,42.96,34.233999999999995,50.326
132.54,0.14,-0.52,8.94,59.88,95.0,25.4,20.21,42.96,35.212,48.152
132.58,0.31,-1.65,8.79,59.88,95.0,25.4,19.62,44.97,33.989999999999995,48.878
132.62,0.52,-2.88,8.99,59.88,95.0,25.4,19.62,45.32,32.766000000000005,49.120000000000005
132.66,0.42,-2.77,8.95,59.88,95.0,25.4,20.21,44.97,33.74400000000001,48.88
132.7,0.21,-3.36,8.69,59.88,95.0,25.4,20.67,43.94,33.254000000000005,50.088
132.74,0.45,-5.89,8.89,59.88,95.0,25.4,19.39,43.61,33.254,50.330000000000005
132.78,0.14,-6.76,9.2,59.88,95.0,25.4,19.86,42.96,35.21,26.656000000000006
132.82,0.08,-6.04,9.09,59.88,95.0,25.4,19.62,42.96,41.322,2.016000000000008
132.86,0.33,-4.47,9.78,59.88,95.0,25.4,20.44,42.96,46.69799999999999,-22.141999999999992
132.9,0.96,-4.55,9.63,59.88,95.0,25.4,20.44,43.28,53.541999999999994,-47.50599999999999
132.94,1.15,-3.3,9.08,59.88,95.0,25.4,20.09,44.97,58.186,-72.386
132.98,1.5,-4.3,8.66,59.88,95.0,25.4,19.97,42.96,61.364,-72.86799999999998
133.02,0.11,-1.96,8.54,59.88,95.0,25.4,21.59,43.94,58.674,-71.90199999999999
133.06,0.06,0.25,9.06,59.88,95.0,25.4,20.56,43.94,55.986000000000004,-70.69399999999999
133.1,-0.9,2.62,8.65,59.88,95.0,25.4,19.74,42.0,53.78599999999999,-70.45199999999998
133.14,-1.01,3.98,9.18,59.88,95.0,25.4,20.67,42.0,50.852,-45.814
133.18,0.09,4.29,9.13,59.88,95.0,25.4,19.97,44.28,48.896,-20.933999999999994
133.22,0.06,4.3,8.77,59.88,95.0,25.4,20.09,44.28,49.874,3.464000000000007
133.26,-0.02,4.66,8.66,59.88,95.0,25.4,19.74,43.28,50.60799999999999,28.58800000000001
133.3,0.48,3.86,8.74,59.88,95.0,25.4,19.62,42.96,50.608,53.95200000000001
