Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
83.29,0.56,3.49,9.52,37.04,95.0,23.9,20.44,38.77,,
83.33,0.27,3.11,9.38,37.04,95.0,23.9,19.27,38.77,,
83.37,0.31,2.91,9.24,37.04,95.0,23.9,19.97,38.23,,
83.41,0.32,2.89,8.99,37.04,95.0,23.9,19.74,39.33,,
83.45,0.39,2.89,9.19,37.04,95.0,23.9,19.39,39.05,49.422000000000004,-64.4
83.49,0.19,2.66,9.31,37.04,95.0,23.9,19.51,38.77,47.71,-57.153999999999996
83.53,0.08,2.19,8.89,37.04,95.0,23.9,19.86,39.05,43.798,-47.974000000000004
83.57,0.21,1.55,8.87,37.04,95.0,23.9,19.62,39.05,37.932,-38.794
83.61,0.2,0.94,9.06,37.04,95.0,23.9,19.51,38.77,30.600000000000005,-30.582
83.65,0.49,1.06,8.6,37.04,95.0,23.9,19.62,38.77,21.312,-21.644
83.69,0.4,0.02,8.96,37.04,95.0,23.9,19.39,38.77,8.602,-15.604
83.73,0.28,-0.36,9.14,37.04,95.0,23.9,19.62,37.69,-4.595999999999999,-10.532
83.77,0.18,-1.03,8.84,37.04,95.0,23.9,19.97,38.5,-17.794,-6.184
83.81,0.34,-1.55,9.06,37.04,95.0,23.9,19.62,38.5,-31.726,-1.11
83.85,0.36,-1.28,9.25,37.04,95.0,23.9,19.86,39.62,-45.414,4.204
83.89,0.28,-0.65,8.91,37.04,95.0,23.9,19.86,38.23,-57.63599999999999,9.76
83.93,0.22,-1.48,9.07,37.04,95.0,23.9,19.97,38.23,-68.392,15.315999999999999
83.97,0.44,-2.46,9.17,37.04,95.0,23.9,19.97,38.23,-77.436,22.080000000000002
84.01,0.25,-3.33,8.88,37.04,95.0,23.9,20.21,38.23,-83.792,28.842000000000002
84.05,-0.19,-3.19,8.79,37.04,95.0,23.9,19.86,39.05,-85.502,35.848
84.09,0.19,-2.41,7.6,37.04,95.0,23.9,20.32,38.23,-82.08,43.336
84.13,0.21,-3.4,7.9,37.04,95.0,23.9,20.21,38.5,-76.214,50.1
