Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
151.4,0.45,-1.97,9.35,26.97,95.0,22.7,19.62,35.65,,
185.49,0.44,0.14,9.19,26.96,95.0,22.8,19.39,35.65,,
185.53,0.2,0.7,9.49,26.96,95.0,22.8,19.62,34.44,5.223333333333334,-0.586666666666666
185.57,0.16,0.58,9.31,26.96,95.0,22.8,19.39,34.44,-2.11,14.709999999999999
185.61,-0.07,0.7,9.11,26.96,95.0,22.8,19.74,34.21,-2.516666666666667,15.51333333333333
185.65,0.63,1.25,9.11,26.96,95.0,22.8,20.56,35.4,-5.776666666666666,16.72
185.69,-0.11,0.66,9.38,26.96,95.0,22.8,19.62,35.65,-7.813333333333333,16.72
185.73,0.28,0.5,9.45,26.96,95.0,22.8,20.21,34.21,-11.07,18.33
185.77,-0.14,0.92,9.11,26.96,95.0,22.8,20.21,34.21,-11.883333333333333,19.136666666666667
185.81,-0.02,1.12,9.36,26.96,95.0,22.8,19.62,35.89,-13.92,18.736666666666665
185.85,0.17,1.0,9.26,26.96,95.0,22.8,20.44,35.16,-15.549999999999999,21.153333333333332
185.89,0.34,0.93,9.28,26.96,95.0,22.8,20.21,35.65,-18.403333333333332,21.55666666666667
185.93,0.32,0.62,9.31,26.96,95.0,22.8,21.13,32.85,-20.849999999999998,24.776666666666667
185.97,0.28,0.96,9.17,26.96,95.0,22.8,20.44,35.4,-21.666666666666668,25.583333333333332
186.01,0.25,0.77,9.38,26.96,95.0,22.8,20.44,33.52,-22.48,28.0
186.05,0.34,0.85,9.26,26.96,95.0,22.8,20.44,35.4,-20.44333333333333,28.0
186.09,0.25,0.5,9.32,26.96,95.0,22.8,19.74,34.44,-20.849999999999998,27.596666666666668
186.13,0.28,0.43,9.22,26.96,95.0,22.8,17.85,35.65,-20.849999999999998,27.19333333333333
186.17,0.33,0.34,9.2,26.96,95.0,22.8,20.32,35.4,-21.256666666666668,24.373333333333335
186.21,0.3,0.36,9.03,26.96,95.0,22.8,19.74,34.21,-20.033333333333335,23.166666666666668
186.25,0.42,0.08,9.38,26.96,95.0,22.8,18.92,35.65,-18.813333333333333,18.736666666666665
186.29,0.36,-0.41,9.36,26.96,95.0,22.8,19.97,34.21,-16.776666666666667,17.933333333333334
186.33,0.39,0.05,8.95,26.96,95.0,22.8,20.44,34.68,-16.37,16.319999999999997
186.37,0.52,-0.5,9.36,26.96,95.0,22.8,19.27,35.65,-14.74,14.306666666666665
186.41,0.37,-0.42,9.23,26.96,95.0,22.8,19.74,34.92,-15.146666666666667,11.889999999999999
186.45,0.36,-0.59,9.22,26.96,95.0,22.8,20.09,34.21,-11.479999999999999,7.8666666666666645
186.49,0.28,-0.83,9.12,26.96,95.0,22.8,20.32,33.52,-7.813333333333333,5.453333333333332
186.53,0.21,-0.78,9.12,26.96,95.0,22.8,19.86,35.4,-5.37,3.0399999999999987
186.57,0.21,-0.72,9.05,26.96,95.0,22.8,19.39,35.4,-4.963333333333334,1.43
186.61,0.32,-1.2,9.3,26.96,95.0,22.8,19.86,34.44,-2.5200000000000005,0.6233333333333322
186.65,0.32,-1.09,9.33,26.96,95.0,22.8,20.44,34.44,3.183333333333333,-3.4033333333333347
186.69,0.44,-1.41,8.84,26.96,95.0,22.8,19.51,34.21,8.073333333333332,-7.430000000000002
186.73,0.42,-1.31,9.21,26.96,95.0,22.8,19.86,35.16,10.926666666666668,-11.053333333333335
186.77,0.34,-1.24,8.99,26.96,95.0,22.8,19.27,34.21,11.336666666666666,-12.263333333333335
186.81,0.3,-1.62,9.21,26.96,95.0,22.8,19.86,35.65,12.963333333333333,-16.693333333333335
186.85,0.19,-1.79,8.78,26.96,95.0,22.8,20.67,33.52,14.593333333333334,-21.523333333333337
186.89,0.31,-2.77,9.81,26.96,95.0,22.8,20.32,34.92,15.813333333333333,-25.54666666666667
186.93,0.14,-2.5,9.52,26.96,95.0,22.8,19.74,34.21,17.853333333333335,-25.950000000000003
186.97,0.16,-2.39,9.54,26.96,95.0,22.8,19.97,34.21,19.483333333333334,-26.756666666666664
187.01,0.22,-1.83,8.86,26.96,95.0,22.8,19.27,35.65,21.113333333333333,-27.563333333333333
187.05,0.29,-1.91,9.13,26.96,95.0,22.8,19.39,35.65,20.703333333333333,-27.16
187.09,0.33,-1.98,9.08,26.96,95.0,22.8,19.86,34.44,21.923333333333336,-26.353333333333335
187.13,0.27,-2.06,9.14,26.96,95.0,22.8,20.67,34.21,23.959999999999997,-25.54666666666667
187.17,0.17,-2.12,9.21,26.96,95.0,22.8,19.86,35.4,23.959999999999997,-25.950000000000003
187.21,0.29,-1.78,9.14,26.96,95.0,22.8,19.27,35.4,22.74,-25.146666666666665
187.25,0.19,-1.91,9.26,26.96,95.0,22.8,20.21,35.4,22.333333333333332,-23.536666666666665
187.29,0.37,-1.32,9.55,26.96,95.0,22.8,20.21,34.21,23.963333333333335,-21.12
187.33,0.71,-1.42,8.51,26.96,95.0,22.8,20.44,34.92,24.37,-17.093333333333334
187.37,0.43,-0.99,9.31,26.96,95.0,22.8,19.39,35.89,21.516666666666666,-12.666666666666666
187.41,0.31,-1.35,9.1,26.96,95.0,22.8,20.09,35.89,20.703333333333333,-10.250000000000002
187.45,0.27,-1.19,9.24,26.96,95.0,22.8,19.86,35.65,18.666666666666668,-9.446666666666667
187.49,0.57,-1.13,9.3,26.96,95.0,22.8,19.62,34.21,19.076666666666664,-7.03
187.53,0.34,-0.76,9.24,26.96,95.0,22.8,19.62,35.65,15.409999999999998,-4.616666666666668
187.57,0.11,-0.23,9.12,26.96,95.0,22.8,19.97,34.21,15.0,-0.5900000000000013
