Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
177.68,0.28,-2.56,9.0,16.44,95.0,22.1,19.39,37.96,,
177.72,0.11,-2.61,8.83,16.44,95.0,22.1,19.74,36.65,,
177.76,0.32,-3.16,8.84,16.44,95.0,22.1,19.39,37.69,-31.34,-7.19
177.8,0.28,-2.95,8.81,16.44,95.0,22.1,19.74,37.43,-30.12,-7.593333333333334
177.84,0.3,-2.86,8.81,16.44,95.0,22.1,19.86,36.65,-29.713333333333335,-7.996666666666667
177.88,0.18,-3.47,8.97,16.44,95.0,22.1,19.97,36.65,-28.900000000000002,-7.996666666666667
177.92,0.17,-3.38,8.86,16.44,95.0,22.1,20.79,37.16,-30.12,-7.996666666666667
177.96,0.23,-3.77,8.92,16.44,95.0,22.1,19.62,37.43,-26.046666666666667,-10.01
178.0,0.34,-4.12,9.1,16.44,95.0,22.1,19.39,37.69,-22.38,-12.023333333333332
178.04,0.31,-3.62,9.16,16.44,95.0,22.1,19.86,36.9,-17.900000000000002,-14.839999999999998
178.08,0.21,-3.08,8.87,16.44,95.0,22.1,19.15,37.96,-17.493333333333336,-13.63
178.12,0.35,-3.45,8.96,16.44,95.0,22.1,19.74,36.65,-13.826666666666666,-13.226666666666667
178.16,0.29,-3.06,8.96,16.44,95.0,22.1,19.39,36.9,-11.79,-12.823333333333332
178.2,0.44,-3.01,8.83,16.44,95.0,22.1,19.74,37.16,-9.343333333333334,-16.046666666666667
178.24,0.38,-3.2,9.01,16.44,95.0,22.1,20.09,36.65,-8.936666666666666,-15.643333333333333
178.28,0.05,-2.43,9.44,16.44,95.0,22.1,19.97,36.65,-8.123333333333333,-15.64333333333333
178.32,0.0,-1.57,8.83,16.44,95.0,22.1,19.27,36.65,-4.05,-17.253333333333334
178.36,0.19,-2.55,9.3,16.44,95.0,22.1,19.86,37.43,-1.6066666666666667,-18.06
178.4,0.25,-2.31,9.33,16.44,95.0,22.1,19.39,37.96,1.6533333333333333,-20.476666666666663
178.44,0.86,-2.15,8.94,16.44,95.0,22.1,20.09,37.43,2.06,-18.463333333333335
178.48,0.52,-1.58,9.03,16.44,95.0,22.1,19.51,37.69,2.876666666666667,-19.669999999999998
178.52,-0.03,-1.3,8.85,16.44,95.0,22.1,20.21,37.16,3.2833333333333337,-21.28
178.56,0.11,-0.81,8.83,16.44,95.0,22.1,20.32,36.39,4.506666666666667,-22.083333333333332
178.6,-0.38,-1.76,8.97,16.44,95.0,22.1,18.68,35.65,6.136666666666667,-24.096666666666664
178.64,0.15,-1.06,9.06,16.44,95.0,22.1,19.74,36.65,7.36,-23.69666666666667
178.68,0.67,-0.4,9.26,16.44,95.0,22.1,19.27,36.65,6.95,-25.709999999999997
178.72,0.48,-0.88,9.27,16.44,95.0,22.1,19.74,36.14,5.320000000000001,-23.69666666666667
178.76,0.56,-0.24,9.23,16.44,95.0,22.1,18.45,37.69,6.543333333333334,-23.69666666666667
178.8,0.08,-0.59,9.17,16.44,95.0,22.1,19.39,37.69,9.803333333333333,-22.49
178.84,0.23,-0.46,9.16,16.44,95.0,22.1,20.44,35.4,13.063333333333333,-24.103333333333335
178.88,0.37,0.36,9.21,16.44,95.0,22.1,20.09,36.9,14.69,-22.09
178.92,-0.05,0.15,9.02,16.44,95.0,22.1,19.97,36.65,14.283333333333333,-21.283333333333335
178.96,0.2,-0.27,9.22,16.44,95.0,22.1,20.79,37.96,15.503333333333332,-17.656666666666666
179.0,0.0,0.59,9.12,16.44,95.0,22.1,23.2,35.4,17.95,-16.849999999999998
179.04,-0.26,0.22,8.97,16.44,95.0,22.1,18.92,37.69,21.616666666666664,-16.849999999999998
179.08,0.3,0.12,9.11,16.44,95.0,22.1,19.74,36.65,25.689999999999998,-15.643333333333333
179.12,-0.17,0.57,9.08,16.44,95.0,22.1,19.27,36.65,25.689999999999998,-14.436666666666667
179.16,0.09,0.6,9.54,16.44,95.0,22.1,19.74,35.4,27.319999999999997,-11.62
179.2,-0.2,1.02,8.97,16.44,95.0,22.1,19.62,36.9,26.91333333333333,-12.426666666666668
179.24,0.32,1.29,9.42,16.44,95.0,22.1,19.15,36.9,30.17,-10.816666666666668
179.28,0.35,1.18,9.24,16.44,95.0,22.1,19.15,36.9,30.983333333333334,-8.4
179.32,0.28,1.66,9.49,16.44,95.0,22.1,19.39,37.69,33.836666666666666,-7.593333333333334
179.36,-0.07,1.99,9.45,16.44,95.0,22.1,19.97,35.4,32.61666666666667,-5.580000000000001
179.4,0.69,1.73,8.95,16.44,95.0,22.1,19.97,36.65,31.80333333333333,-4.373333333333334
179.44,0.39,2.16,8.91,16.44,95.0,22.1,18.92,37.69,31.393333333333334,-2.763333333333334
179.48,0.18,2.03,8.96,16.44,95.0,22.1,18.92,37.69,32.20666666666667,-1.153333333333334
179.52,0.1,2.17,9.59,16.44,95.0,22.1,19.39,38.77,32.61333333333334,0.8599999999999994
