Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
113.79,0.2,1.1,9.04,28.44,95.0,24.0,20.21,34.44,,
113.83,0.45,0.89,9.4,28.44,95.0,24.0,20.79,35.65,,
113.87,0.27,0.76,9.36,28.44,95.0,24.0,19.27,35.89,-21.723333333333333,22.8
113.91,0.13,0.65,9.29,28.44,95.0,24.0,19.27,35.89,-23.353333333333335,21.593333333333334
113.95,0.25,0.76,9.21,28.44,95.0,24.0,20.32,36.39,-23.353333333333335,20.386666666666667
114.0,0.22,0.75,9.17,28.44,95.0,24.0,19.15,36.39,-24.17,20.386666666666667
114.04,0.19,0.76,9.25,28.44,95.0,24.0,20.67,35.4,-24.576666666666664,22.399999999999995
114.07,0.29,0.72,9.08,28.44,95.0,24.0,20.44,35.16,-25.8,23.203333333333333
114.11,0.28,0.4,9.54,28.44,95.0,24.0,19.97,35.16,-25.8,24.409999999999997
114.15,0.28,0.4,9.19,28.44,95.0,24.0,20.32,35.89,-24.58,22.396666666666665
114.19,0.11,-0.1,9.67,28.44,95.0,24.0,19.27,34.44,-24.986666666666668,23.203333333333333
114.23,0.25,0.3,8.95,28.44,95.0,24.0,19.97,35.4,-24.580000000000002,21.593333333333334
114.27,0.18,-0.01,8.99,28.44,95.0,24.0,20.44,33.29,-24.17,22.8
114.31,0.06,-0.11,9.19,28.44,95.0,24.0,20.32,35.4,-22.95,19.98
114.36,0.14,-0.18,9.2,28.44,95.0,24.0,19.27,35.65,-22.540000000000003,19.98
114.39,0.22,-0.52,9.13,28.44,95.0,24.0,20.09,34.44,-20.503333333333334,17.563333333333336
114.43,0.23,-0.76,9.15,28.44,95.0,24.0,19.39,36.9,-18.463333333333335,17.96666666666667
114.47,0.28,-0.87,9.27,28.44,95.0,24.0,20.32,36.39,-16.02,17.16333333333333
114.51,0.08,-0.84,9.11,28.44,95.0,24.0,19.97,35.4,-15.613333333333335,16.36
114.55,0.04,-1.0,8.93,28.44,95.0,24.0,20.79,35.16,-12.763333333333334,15.153333333333334
114.59,0.15,-1.33,9.42,28.44,95.0,24.0,20.44,35.65,-10.726666666666667,13.14
114.63,-0.04,-0.51,8.52,28.44,95.0,24.0,19.74,34.68,-5.43,9.916666666666666
114.68,0.16,-1.67,9.3,28.44,95.0,24.0,19.86,35.89,-1.3566666666666665,5.890000000000001
114.71,0.17,-1.69,9.28,28.44,95.0,24.0,20.44,34.68,2.31,2.6666666666666665
114.75,0.06,-0.85,8.66,28.44,95.0,24.0,18.92,35.89,5.566666666666666,-2.5666666666666664
114.79,0.12,-2.19,9.4,28.44,95.0,24.0,20.67,35.89,8.42,-6.19
114.83,0.08,-2.72,9.71,28.44,95.0,24.0,20.79,35.4,13.716666666666667,-10.616666666666665
114.87,0.11,-2.52,9.42,28.44,95.0,24.0,20.67,35.4,17.793333333333333,-13.03
114.91,0.25,-1.95,9.1,28.44,95.0,24.0,18.68,35.65,20.64333333333333,-17.863333333333333
114.95,0.34,-1.72,9.1,28.44,95.0,24.0,19.27,35.65,23.08666666666667,-22.69666666666667
115.0,0.28,-1.88,8.95,28.44,95.0,24.0,19.74,34.21,25.123333333333335,-25.113333333333333
115.04,0.11,-1.82,9.17,28.44,95.0,24.0,19.51,34.44,28.790000000000003,-29.136666666666667
115.07,0.36,-2.27,9.43,28.44,95.0,24.0,19.97,34.44,30.419999999999998,-30.343333333333334
115.11,-0.06,-1.75,9.19,28.44,95.0,24.0,20.9,35.16,31.233333333333334,-33.56333333333333
115.15,0.32,-2.1,9.12,28.44,95.0,24.0,20.9,35.16,32.45666666666667,-32.76
115.19,0.49,-1.57,9.79,28.44,95.0,24.0,18.92,35.16,33.27,-34.37
115.23,0.59,-1.06,9.05,28.44,95.0,24.0,20.44,35.16,32.04666666666667,-32.35666666666666
115.27,-0.24,-0.95,9.42,28.44,95.0,24.0,20.09,36.14,30.416666666666668,-29.939999999999998
115.31,-0.21,-1.35,8.77,28.44,95.0,24.0,19.97,34.92,30.416666666666668,-27.123333333333335
115.36,-0.04,-0.5,9.15,28.44,95.0,24.0,19.51,35.4,31.233333333333334,-24.709999999999997
115.39,0.11,-1.19,9.06,28.44,95.0,24.0,20.79,35.89,29.19666666666667,-19.88
115.43,0.28,-1.03,9.18,28.44,95.0,24.0,19.62,35.65,26.346666666666664,-14.643333333333333
115.47,0.12,-0.17,9.2,28.44,95.0,24.0,20.67,36.39,25.123333333333335,-10.213333333333333
115.51,-0.09,-0.11,9.07,28.44,95.0,24.0,19.15,35.89,25.12333333333333,-8.603333333333333
115.55,0.28,0.01,9.25,28.44,95.0,24.0,19.74,34.44,23.493333333333336,-5.786666666666666
115.59,0.09,0.37,8.99,28.44,95.0,24.0,19.39,35.89,18.606666666666666,-0.5533333333333333
115.63,-0.04,-0.02,8.98,28.44,95.0,24.0,19.74,34.44,14.533333333333333,2.2666666666666666
115.68,-0.48,0.39,8.69,28.44,95.0,24.0,20.56,35.16,11.68,6.293333333333334
115.71,-1.22,0.97,8.74,28.44,95.0,24.0,19.74,33.52,10.049999999999999,7.1000000000000005
115.75,-0.04,0.92,9.09,28.44,95.0,24.0,19.51,35.16,5.566666666666666,10.32
115.79,0.38,0.46,9.14,28.44,95.0,24.0,18.92,35.89,0.27333333333333343,11.93
115.83,-0.19,0.89,9.46,28.44,95.0,24.0,19.27,34.44,-3.393333333333333,15.953333333333333
115.87,0.37,0.33,9.81,28.44,95.0,24.0,19.62,35.89,-5.836666666666666,18.773333333333333
115.91,0.36,0.62,9.35,28.44,95.0,24.0,20.56,35.89,-7.873333333333334,20.383333333333336
115.95,0.41,1.03,9.38,28.44,95.0,24.0,20.09,36.14,-11.133333333333333,20.786666666666665
116.0,0.27,0.99,9.4,28.44,95.0,24.0,20.32,36.14,-13.576666666666668,21.186666666666667
116.04,0.08,0.69,9.31,28.44,95.0,24.0,19.86,35.65,-18.06,22.39333333333333
116.07,0.21,0.63,9.05,28.44,95.0,24.0,19.97,35.4,-20.503333333333334,21.59
116.11,0.13,0.74,9.33,28.44,95.0,24.0,19.86,36.39,-23.356666666666666,21.19
116.15,0.23,0.85,8.98,28.44,95.0,24.0,19.39,35.89,-24.986666666666665,22.400000000000002
116.19,0.24,0.84,8.97,28.44,95.0,24.0,19.97,34.44,-26.209999999999997,22.8
116.23,0.1,0.24,9.7,28.44,95.0,24.0,19.62,35.65,-27.84,22.396666666666665
116.27,0.19,0.61,8.64,28.44,95.0,24.0,19.74,35.65,-28.653333333333336,21.59
116.31,0.06,0.16,9.16,28.44,95.0,24.0,21.36,33.52,-28.24666666666667,20.786666666666665
116.36,0.15,0.16,9.29,28.44,95.0,24.0,20.09,35.4,-26.616666666666664,20.383333333333333
116.39,-0.03,-0.09,9.09,28.44,95.0,24.0,19.97,35.16,-22.543333333333333,19.580000000000002
116.43,0.18,-0.26,9.15,28.44,95.0,24.0,20.44,35.16,-22.95,21.189999999999998
116.47,0.2,-0.27,9.17,28.44,95.0,24.0,19.27,34.44,-21.32,23.203333333333333
116.51,0.25,-0.49,9.12,28.44,95.0,24.0,19.51,35.65,-21.319999999999997,22.396666666666665
116.55,0.23,-0.94,9.19,28.44,95.0,24.0,20.21,35.4,-16.836666666666666,19.98
116.59,0.12,-0.79,9.14,28.44,95.0,24.0,20.09,35.4,-15.206666666666669,16.76
116.63,0.27,-0.77,9.12,28.44,95.0,24.0,20.21,35.65,-13.170000000000002,15.15
116.68,0.61,-1.01,9.26,28.44,95.0,24.0,20.44,35.4,-11.133333333333333,13.136666666666665
116.71,0.23,-1.11,9.24,28.44,95.0,24.0,18.8,35.16,-9.096666666666666,11.123333333333333
116.75,0.24,-1.54,9.14,28.44,95.0,24.0,19.51,34.44,-5.836666666666666,7.096666666666667
116.79,0.29,-1.56,9.25,28.44,95.0,24.0,20.44,35.65,-4.616666666666666,3.0733333333333337
116.83,0.13,-1.03,9.01,28.44,95.0,24.0,19.39,34.92,-1.7633333333333334,-1.3566666666666667
116.87,0.19,-2.23,9.22,28.44,95.0,24.0,19.97,35.16,2.716666666666667,-3.7733333333333334
116.91,0.16,-2.29,9.39,28.44,95.0,24.0,20.56,34.44,8.83,-6.593333333333334
116.95,0.31,-2.13,9.09,28.44,95.0,24.0,17.85,35.16,15.753333333333332,-10.62
117.0,0.15,-1.9,9.13,28.44,95.0,24.0,19.27,35.65,19.013333333333332,-15.853333333333333
117.04,0.24,-1.91,9.1,28.44,95.0,24.0,19.39,36.9,20.233333333333334,-20.683333333333334
117.07,0.25,-1.72,9.21,28.44,95.0,24.0,20.09,35.4,23.08666666666667,-25.11
117.11,0.13,-1.92,9.2,28.44,95.0,24.0,20.09,35.4,25.936666666666667,-28.733333333333334
117.15,0.37,-2.39,9.1,28.44,95.0,24.0,19.39,35.65,28.790000000000003,-31.956666666666667
117.19,0.34,-1.93,9.08,28.44,95.0,24.0,19.62,35.65,27.97333333333333,-33.56666666666667
117.23,0.16,-1.97,9.2,28.44,95.0,24.0,19.27,36.39,27.97333333333333,-34.77333333333333
117.27,0.57,-1.59,8.88,28.44,95.0,24.0,19.74,36.14,29.603333333333335,-34.77333333333333
117.31,0.29,-1.39,9.33,28.44,95.0,24.0,21.02,35.65,30.42,-35.58
117.36,-0.1,-1.93,9.24,28.44,95.0,24.0,20.21,34.92,30.42,-33.97
117.39,-0.3,-0.89,8.77,28.44,95.0,24.0,21.25,33.29,27.973333333333333,-31.956666666666667
117.43,-0.3,-1.12,8.78,28.44,95.0,24.0,20.09,35.4,28.38,-28.333333333333332
117.47,-0.39,-1.01,8.92,28.44,95.0,24.0,19.62,35.89,29.603333333333335,-23.503333333333334
117.51,0.13,-1.19,8.98,28.44,95.0,24.0,18.92,36.14,28.790000000000003,-19.88
117.55,0.34,-0.8,9.25,28.44,95.0,24.0,19.51,34.44,26.346666666666664,-14.646666666666667
117.59,0.15,-0.02,9.12,28.44,95.0,24.0,19.39,35.89,21.866666666666664,-11.023333333333333
117.63,0.11,-0.14,9.22,28.44,95.0,24.0,19.74,35.4,21.05,-7.3999999999999995
117.68,0.45,0.04,9.29,28.44,95.0,24.0,21.13,35.16,17.383333333333336,-2.566666666666667
117.71,0.65,0.08,9.1,28.44,95.0,24.0,18.8,35.65,15.753333333333332,-0.15000000000000005
117.75,1.08,0.32,9.44,28.44,95.0,24.0,19.39,35.89,10.866666666666667,5.486666666666667
117.79,0.51,0.25,9.28,28.44,95.0,24.0,19.62,35.65,8.013333333333334,7.5
117.83,0.31,0.85,9.24,28.44,95.0,24.0,19.39,35.89,3.533333333333333,11.93
117.87,0.2,0.89,9.32,28.44,95.0,24.0,19.39,36.39,0.6799999999999998,13.14
117.91,1.08,0.65,9.68,28.44,95.0,24.0,20.56,35.4,-1.3566666666666667,15.153333333333334
117.95,0.26,0.48,9.47,28.44,95.0,24.0,19.39,35.89,-5.023333333333333,16.763333333333332
118.0,0.46,0.52,9.65,28.44,95.0,24.0,19.86,34.92,-9.910000000000002,19.58
118.04,0.29,0.75,9.47,28.44,95.0,24.0,20.09,35.4,-14.39,20.786666666666665
118.07,0.27,1.13,9.12,28.44,95.0,24.0,20.09,35.4,-17.243333333333336,20.786666666666665
118.11,0.28,1.13,9.26,28.44,95.0,24.0,21.36,35.16,-18.873333333333335,21.996666666666666
118.15,0.22,0.78,9.16,28.44,95.0,24.0,19.86,35.89,-20.096666666666668,21.996666666666666
118.19,0.23,0.7,9.05,28.44,95.0,24.0,19.39,35.89,-23.35666666666667,24.01
118.23,0.31,0.58,9.3,28.44,95.0,24.0,20.44,35.4,-24.173333333333336,23.203333333333333
118.27,0.27,0.85,9.13,28.44,95.0,24.0,19.62,35.89,-25.396666666666665,24.409999999999997
118.31,0.37,0.6,8.66,28.44,95.0,24.0,18.92,35.65,-25.80333333333333,23.603333333333335
118.36,0.24,0.23,8.91,28.44,95.0,24.0,20.56,35.16,-26.209999999999997,22.796666666666667
118.39,0.3,0.61,9.18,28.44,95.0,24.0,19.74,34.44,-26.616666666666664,21.59
118.43,0.19,0.15,9.49,28.44,95.0,24.0,19.62,34.44,-24.58,21.99333333333333
118.47,0.29,-0.09,9.4,28.44,95.0,24.0,19.86,35.89,-24.58,20.786666666666665
118.51,0.21,-0.13,9.12,28.44,95.0,24.0,20.9,33.52,-24.58,21.19
118.55,0.15,-0.25,9.05,28.44,95.0,24.0,20.44,34.68,-22.543333333333333,20.38333333333333
118.59,0.16,-0.47,9.18,28.44,95.0,24.0,16.05,36.39,-21.320000000000004,21.189999999999998
118.63,0.19,-0.46,9.17,28.44,95.0,24.0,19.27,35.89,-18.873333333333335,19.58
118.68,0.22,-0.73,9.18,28.44,95.0,24.0,20.56,36.14,-17.243333333333336,19.180000000000003
118.71,0.26,-0.75,9.17,28.44,95.0,24.0,19.62,35.4,-13.170000000000002,15.556666666666665
118.75,0.27,-0.99,9.24,28.44,95.0,24.0,19.27,34.44,-10.32,15.556666666666667
118.79,0.25,-1.0,9.13,28.44,95.0,24.0,19.39,35.89,-9.09666666666667,13.14
118.83,0.28,-1.34,9.08,28.44,95.0,24.0,19.62,35.89,-6.243333333333335,11.526666666666666
118.87,0.41,-1.27,9.39,28.44,95.0,24.0,19.39,35.89,-5.430000000000001,7.096666666666667
118.91,0.47,-1.88,9.6,28.44,95.0,24.0,19.27,35.16,-1.7633333333333345,3.0700000000000003
118.95,0.54,-0.89,8.75,28.44,95.0,24.0,19.74,34.44,0.27333333333333226,0.25333333333333324
119.0,0.31,-1.75,8.82,28.44,95.0,24.0,18.33,35.89,5.569999999999999,-4.9799999999999995
119.04,0.43,-2.32,9.41,28.44,95.0,24.0,20.44,35.16,8.42,-9.006666666666666
119.07,0.25,-2.13,9.43,28.44,95.0,24.0,20.9,35.16,12.086666666666666,-12.226666666666667
119.11,0.25,-1.72,9.01,28.44,95.0,24.0,19.97,34.44,16.976666666666663,-15.85
119.15,0.23,-1.86,9.38,28.44,95.0,24.0,19.97,35.4,22.679999999999996,-21.083333333333332
119.19,0.32,-1.99,9.17,28.44,95.0,24.0,20.44,35.16,25.936666666666664,-25.11
119.23,0.23,-1.78,8.84,28.44,95.0,24.0,19.62,35.4,26.343333333333334,-27.123333333333335
119.27,0.13,-2.19,9.19,28.44,95.0,24.0,19.51,35.16,27.973333333333333,-29.939999999999998
119.31,0.5,-1.84,9.17,28.44,95.0,24.0,19.27,35.89,30.01,-33.96666666666667
119.36,0.03,-2.0,9.09,28.44,95.0,24.0,20.32,35.4,31.233333333333334,-35.98
119.39,0.63,-1.91,9.4,28.44,95.0,24.0,19.86,35.65,30.01,-36.383333333333326
119.43,0.01,-1.68,9.1,28.44,95.0,24.0,19.15,35.89,30.42,-35.98
119.47,0.19,-1.44,9.0,28.44,95.0,24.0,19.51,34.21,31.233333333333334,-33.16333333333333
119.51,0.0,-1.62,9.12,28.44,95.0,24.0,20.09,35.89,32.050000000000004,-31.149999999999995
119.55,0.06,-1.41,9.31,28.44,95.0,24.0,19.74,35.16,31.64,-26.319999999999997
119.59,-0.12,-0.96,9.2,28.44,95.0,24.0,19.97,34.44,31.64,-22.696666666666662
119.63,-0.04,-1.22,9.03,28.44,95.0,24.0,19.86,35.65,29.19666666666667,-16.656666666666666
119.68,0.12,-0.8,9.17,28.44,95.0,24.0,18.68,35.65,25.53,-12.226666666666665
119.71,0.25,-0.07,9.15,28.44,95.0,24.0,20.79,35.4,23.086666666666662,-6.9899999999999975
119.75,-0.25,-0.03,8.94,28.44,95.0,24.0,19.74,35.4,21.863333333333333,-4.576666666666664
119.79,-0.04,0.01,9.0,28.44,95.0,24.0,20.56,35.16,21.05,-0.5499999999999977
119.83,0.03,-0.03,9.26,28.44,95.0,24.0,20.44,35.16,17.790000000000003,0.6566666666666688
119.87,0.73,0.65,9.21,28.44,95.0,24.0,19.39,35.16,14.530000000000001,6.293333333333336
119.91,0.59,0.81,9.21,28.44,95.0,24.0,19.62,35.89,8.826666666666666,8.706666666666669
119.95,0.77,0.39,9.51,28.44,95.0,24.0,18.8,35.89,5.566666666666667,12.733333333333334
120.0,0.87,0.41,9.37,28.44,95.0,24.0,20.67,35.65,2.31,13.540000000000001
120.04,0.04,1.07,9.16,28.44,95.0,24.0,19.51,36.14,0.2733333333333337,16.763333333333335
120.07,0.56,1.13,9.64,28.44,95.0,24.0,19.39,36.14,-5.43,19.580000000000002
120.11,0.01,1.13,9.14,28.44,95.0,24.0,20.44,34.44,-8.283333333333333,21.593333333333334
120.15,0.37,0.72,9.61,28.44,95.0,24.0,20.44,35.4,-12.356666666666664,23.60666666666667
120.19,0.08,0.74,9.22,28.44,95.0,24.0,19.62,35.65,-16.02333333333333,23.60666666666667
120.23,0.15,0.87,9.25,28.44,95.0,24.0,20.09,35.4,-19.69,23.203333333333337
120.27,0.22,0.69,9.17,28.44,95.0,24.0,20.67,34.44,-23.356666666666666,22.396666666666672
120.31,0.18,0.88,9.3,28.44,95.0,24.0,20.09,35.4,-24.576666666666664,21.593333333333334
120.36,0.18,0.59,9.32,28.44,95.0,24.0,19.86,35.65,-27.02,21.99666666666667
120.39,0.25,0.67,9.15,28.44,95.0,24.0,19.15,35.16,-27.426666666666666,23.203333333333337
120.43,0.35,0.57,8.61,28.44,95.0,24.0,19.97,35.16,-26.613333333333333,22.8
120.47,0.25,0.22,9.4,28.44,95.0,24.0,19.86,35.89,-25.799999999999997,22.396666666666672
120.51,0.23,0.09,9.42,28.44,95.0,24.0,20.9,34.44,-27.02333333333333,21.593333333333337
120.55,0.31,0.17,9.02,28.44,95.0,24.0,19.97,34.21,-27.836666666666662,21.99666666666667
120.59,0.15,-0.19,9.32,28.44,95.0,24.0,19.74,35.65,-28.650000000000002,22.400000000000006
120.63,0.06,-0.25,9.14,28.44,95.0,24.0,19.97,35.16,-24.576666666666664,20.38666666666667
120.68,0.2,-0.25,8.99,28.44,95.0,24.0,20.9,35.65,-22.94666666666667,19.580000000000002
120.71,0.17,-0.48,9.26,28.44,95.0,24.0,20.32,35.4,-21.316666666666666,19.580000000000002
120.75,0.21,-0.5,9.11,28.44,95.0,24.0,19.39,36.14,-18.87333333333333,18.37333333333334
120.79,0.27,-0.82,9.22,28.44,95.0,24.0,19.74,35.4,-15.616666666666665,16.360000000000003
120.83,0.37,-0.79,9.23,28.44,95.0,24.0,19.15,35.89,-10.729999999999999,14.346666666666671
120.87,0.36,-1.09,9.31,28.44,95.0,24.0,20.21,35.16,-8.283333333333331,12.733333333333336
120.91,0.27,-1.43,9.5,28.44,95.0,24.0,20.21,35.65,-6.6533333333333315,10.720000000000004
120.95,0.18,-0.95,9.21,28.44,95.0,24.0,19.86,35.65,-6.653333333333332,7.496666666666671
121.0,0.24,-1.3,9.61,28.44,95.0,24.0,18.92,36.39,-6.653333333333332,5.083333333333337
121.04,0.33,-1.67,9.59,28.44,95.0,24.0,19.51,35.4,-2.5799999999999987,1.0566666666666704
121.07,0.31,-1.85,8.97,28.44,95.0,24.0,21.71,35.89,3.123333333333335,-2.16333333333333
121.11,0.23,-1.81,9.18,28.44,95.0,24.0,18.92,35.65,7.196666666666668,-6.996666666666663
121.15,0.23,-1.91,8.74,28.44,95.0,24.0,19.62,35.89,11.680000000000001,-10.619999999999997
121.19,0.13,-2.35,9.6,28.44,95.0,24.0,20.44,35.4,14.533333333333333,-14.24333333333333
121.23,0.27,-1.81,9.08,28.44,95.0,24.0,21.82,34.44,19.83,-17.06
121.27,0.27,-2.21,9.39,28.44,95.0,24.0,19.39,35.89,22.680000000000003,-19.876666666666665
121.31,0.28,-2.08,9.07,28.44,95.0,24.0,20.79,35.65,24.71666666666667,-23.903333333333332
121.36,0.25,-2.03,9.16,28.44,95.0,24.0,19.39,35.89,25.53,-26.723333333333333
121.39,0.33,-1.92,9.3,28.44,95.0,24.0,20.32,35.4,26.346666666666668,-27.929999999999996
121.43,0.35,-2.12,9.17,28.44,95.0,24.0,19.97,34.21,30.013333333333335,-30.746666666666666
121.47,0.5,-2.29,9.67,28.44,95.0,24.0,19.74,35.16,33.27333333333333,-33.96666666666666
121.51,-0.21,-1.56,9.44,28.44,95.0,24.0,19.51,35.16,34.49333333333333,-35.17666666666666
121.55,0.32,-1.46,9.05,28.44,95.0,24.0,19.51,34.44,33.67666666666667,-35.57999999999999
121.59,0.88,-1.41,9.62,28.44,95.0,24.0,20.44,35.4,32.86,-32.76
121.63,1.05,-1.22,9.66,28.44,95.0,24.0,20.32,35.65,31.23,-30.74666666666666
121.68,0.86,-1.13,9.38,28.44,95.0,24.0,20.32,35.89,31.23,-25.513333333333332
121.71,0.82,-1.13,9.44,28.44,95.0,24.0,19.39,35.89,27.973333333333333,-20.68333333333333
121.75,0.43,-0.57,9.27,28.44,95.0,24.0,19.97,35.4,28.383333333333336,-16.656666666666663
121.79,0.26,-0.8,9.18,28.44,95.0,24.0,20.67,37.96,25.533333333333335,-13.033333333333331
121.83,0.53,-0.09,9.29,28.44,95.0,24.0,19.86,35.89,24.71666666666667,-10.216666666666663
121.87,0.03,-0.05,9.14,28.44,95.0,24.0,18.92,35.65,21.05,-6.593333333333331
121.91,0.22,0.04,9.33,28.44,95.0,24.0,19.74,34.92,17.383333333333336,-2.9699999999999975
121.95,-0.04,0.15,9.06,28.44,95.0,24.0,19.97,35.4,13.716666666666669,0.6533333333333357
122.0,-0.14,0.26,9.51,28.44,95.0,24.0,19.62,35.16,8.82666666666667,5.083333333333336
122.04,0.22,0.67,9.1,28.44,95.0,24.0,19.15,36.39,6.790000000000003,8.30666666666667
122.07,0.5,0.62,9.5,28.44,95.0,24.0,19.97,35.16,4.346666666666669,10.723333333333336
122.11,0.02,0.7,9.33,28.44,95.0,24.0,20.21,34.68,3.126666666666669,13.943333333333335
122.15,-0.35,1.21,8.98,28.44,95.0,24.0,19.86,35.65,-1.3566666666666645,15.956666666666669
122.19,0.09,0.6,9.17,28.44,95.0,24.0,20.21,35.65,-6.246666666666665,18.373333333333335
122.23,-0.01,0.69,9.42,28.44,95.0,24.0,19.62,35.89,-9.913333333333332,17.970000000000002
122.27,0.12,1.01,9.15,28.44,95.0,24.0,19.97,35.16,-13.169999999999996,21.19
122.31,0.19,1.02,9.36,28.44,95.0,24.0,20.67,35.4,-15.206666666666663,23.203333333333337
122.36,0.15,0.84,9.03,28.44,95.0,24.0,19.27,35.89,-18.87333333333333,24.01
122.39,0.17,0.65,9.15,28.44,95.0,24.0,20.44,35.16,-22.539999999999996,24.413333333333338
122.43,0.23,0.64,9.3,28.44,95.0,24.0,19.51,35.4,-24.169999999999998,23.203333333333333
122.47,0.31,0.97,8.97,28.44,95.0,24.0,18.68,35.16,-25.39333333333333,25.21666666666667
122.51,0.21,0.8,9.25,28.44,95.0,24.0,20.09,34.92,-24.986666666666665,22.8
122.55,0.15,0.28,9.53,28.44,95.0,24.0,19.27,35.89,-27.02333333333333,21.99666666666667
122.59,0.2,0.37,9.23,28.44,95.0,24.0,19.39,35.65,-28.246666666666666,19.983333333333334
122.63,0.25,-0.13,9.66,28.44,95.0,24.0,19.15,35.89,-28.246666666666666,20.386666666666667
122.68,0.07,0.03,8.92,28.44,95.0,24.0,19.62,35.89,-27.02333333333333,21.19
122.71,-0.06,-0.32,9.21,28.44,95.0,24.0,20.09,35.4,-25.8,21.19
122.75,0.18,-0.01,9.2,28.44,95.0,24.0,19.74,35.4,-24.169999999999998,22.396666666666665
122.79,0.22,-0.15,9.11,28.44,95.0,24.0,19.62,36.39,-23.763333333333332,22.396666666666672
122.83,0.21,-0.46,9.14,28.44,95.0,24.0,20.21,35.89,-20.50333333333333,20.786666666666665
122.87,0.22,-0.82,9.21,28.44,95.0,24.0,20.44,35.89,-17.653333333333332,19.176666666666666
122.91,0.13,-0.82,9.09,28.44,95.0,24.0,20.32,35.4,-14.39333333333333,15.95666666666667
122.95,0.25,-0.74,9.17,28.44,95.0,24.0,19.51,35.65,-13.579999999999998,14.74666666666667
123.0,0.05,-1.31,9.18,28.44,95.0,24.0,20.09,35.16,-10.726666666666665,11.123333333333335
123.04,0.2,-0.99,9.14,28.44,95.0,24.0,20.21,35.16,-6.6533333333333315,10.320000000000002
123.07,0.17,-1.24,8.77,28.44,95.0,24.0,20.21,35.89,-2.579999999999998,6.2933333333333366
123.11,0.31,-1.59,9.29,28.44,95.0,24.0,20.21,33.52,-0.13666666666666435,3.8766666666666687
123.15,0.27,-0.91,8.92,28.44,95.0,24.0,20.09,35.89,3.123333333333336,-1.7599999999999978
123.19,0.29,-1.85,9.08,28.44,95.0,24.0,19.74,33.52,7.196666666666669,-5.38333333333333
123.23,0.06,-2.02,9.03,28.44,95.0,24.0,20.9,35.4,9.233333333333336,-8.603333333333332
123.27,0.43,-1.95,9.31,28.44,95.0,24.0,19.27,35.89,12.083333333333336,-13.033333333333331
123.31,0.23,-1.97,9.23,28.44,95.0,24.0,20.32,35.4,13.713333333333336,-15.85
