Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
320.54,0.83,-0.75,9.26,37.39,93.0,19.7,-80.14,28.18,-17.88,-17.32
320.58,0.66,-0.45,9.45,37.39,93.0,19.7,-273.15,28.18,-16.66,-10.07
320.61,0.87,0.04,9.34,37.39,93.0,19.7,-80.14,27.99,-19.10,-4.03
320.66,0.80,0.10,9.31,37.39,93.0,19.7,-273.15,28.18,-22.77,5.63
320.70,0.56,0.58,9.49,37.39,93.0,19.7,-72.30,29.13,-27.66,6.84
320.73,0.49,0.61,9.09,37.39,93.0,19.7,-273.15,27.08,-31.32,18.91
320.77,-0.06,1.03,8.91,37.39,93.0,19.7,-72.30,28.18,-30.10,30.99
320.82,0.49,1.16,9.82,37.39,93.0,19.7,-80.14,28.74,-34.99,30.99
320.86,0.17,2.01,9.18,37.39,93.0,19.7,-273.15,28.74,-37.43,37.03
320.90,0.24,1.28,9.18,37.39,93.0,19.7,-273.15,28.55,-39.88,37.03
320.94,0.05,1.09,9.07,37.39,93.0,19.7,-273.15,28.18,-37.43,44.28
320.98,0.19,1.32,9.16,37.39,93.0,19.7,-58.46,29.13,-36.21,41.86
321.02,0.29,1.53,9.26,37.39,93.0,19.7,-273.15,28.55,-37.43,39.45
321.06,0.43,1.41,9.35,37.39,93.0,19.7,-273.15,28.55,-33.77,34.62
321.10,0.25,1.19,8.94,37.39,93.0,19.7,-273.15,28.37,-32.55,29.79
321.14,0.26,1.17,9.29,37.39,93.0,19.7,-273.15,28.55,-30.10,30.99
321.18,0.31,0.63,9.05,37.39,93.0,19.7,-273.15,27.99,-21.55,22.54
321.22,0.19,0.89,9.27,37.39,93.0,19.7,-63.79,27.99,-17.88,20.12
321.26,0.61,0.33,9.46,37.39,93.0,19.7,-80.14,27.99,-8.10,20.12
321.30,0.72,0.08,9.12,37.39,93.0,19.7,-273.15,27.62,-5.66,14.08
321.34,0.51,-0.74,9.33,37.39,93.0,19.7,-273.15,28.37,1.67,5.63
321.38,0.38,-0.93,9.00,37.39,93.0,19.7,-273.15,29.13,11.45,4.42
321.42,0.32,-1.22,9.22,37.39,93.0,19.7,-273.15,28.37,17.56,-6.45
321.46,0.32,-0.86,9.15,37.39,93.0,19.7,-63.79,27.99,22.45,-13.70
321.50,0.18,-0.99,9.14,37.39,93.0,19.7,-273.15,27.81,23.67,-19.74
321.54,0.30,-1.03,9.02,37.39,93.0,19.7,-273.15,28.18,33.45,-22.15
321.58,0.29,-1.71,9.12,37.39,93.0,19.7,-273.15,28.18,32.23,-28.19
321.62,0.38,-2.03,9.18,37.39,93.0,19.7,-273.15,28.55,37.12,-28.19
321.66,0.40,-2.00,9.12,37.39,93.0,19.7,-273.15,28.18,39.56,-29.40
321.70,0.46,-2.78,9.22,37.39,93.0,19.7,-273.15,27.99,39.56,-33.02
321.74,0.48,-3.10,9.11,37.39,93.0,19.7,-72.30,27.99,38.34,-37.85
321.78,0.50,-2.58,9.00,37.39,93.0,19.7,-63.79,27.62,38.34,-33.02
321.82,0.26,-2.58,8.98,37.39,93.0,19.7,-273.15,27.99,32.23,-40.27
321.86,0.29,-2.48,9.04,37.39,93.0,19.7,-273.15,28.55,26.12,-36.65
321.90,0.38,-1.89,8.95,37.39,93.0,19.7,-67.41,27.44,21.23,-35.44
321.94,0.08,-2.51,9.17,37.39,93.0,19.7,-63.79,28.37,15.12,-35.44
321.98,0.45,-2.33,9.34,37.39,93.0,19.7,-273.15,28.18,9.01,-30.61
322.02,0.25,-2.57,8.59,37.39,93.0,19.7,-273.15,29.91,0.45,-28.19
322.06,1.06,-2.49,9.66,37.39,93.0,19.7,-80.14,27.99,-4.44,-26.98
322.10,0.54,-1.52,9.32,37.39,93.0,19.7,-273.15,28.37,-10.55,-26.98
322.14,0.74,-0.91,9.30,37.39,93.0,19.7,-60.89,28.18,-12.99,-17.32
322.18,0.38,-0.46,9.06,37.39,93.0,19.7,-273.15,28.37,-17.88,-20.94
322.22,0.60,-0.24,9.16,37.39,93.0,19.7,-273.15,27.99,-21.55,-12.49
322.26,0.24,0.05,9.03,37.39,93.0,19.7,-273.15,28.55,-22.77,-8.87
322.30,-0.57,-0.08,8.72,37.39,93.0,19.7,-80.14,27.81,-23.99,2.01
322.34,-0.89,0.89,8.28,37.39,93.0,19.7,-273.15,27.99,-30.10,8.04
322.38,-0.40,1.03,8.98,37.39,93.0,19.7,-273.15,28.55,-33.77,15.29
322.42,0.18,1.58,9.20,37.39,93.0,19.7,-273.15,28.18,-34.99,23.75
322.46,-0.07,1.66,9.01,37.39,93.0,19.7,-273.15,27.62,-38.66,26.16
322.50,-0.17,1.10,9.13,37.39,93.0,19.7,-60.89,27.62,-39.88,35.82
322.54,-0.08,0.86,9.11,37.39,93.0,19.7,-72.30,28.37,-38.66,39.45
322.58,0.16,1.41,9.19,37.39,93.0,19.7,-80.14,27.62,-38.66,43.07
322.62,0.27,1.47,9.40,37.39,93.0,19.7,-273.15,28.37,-36.21,40.66
322.66,0.28,1.47,9.34,37.39,93.0,19.7,-273.15,28.74,-36.21,38.24
322.70,0.39,1.60,9.12,37.39,93.0,19.7,-273.15,27.99,-31.32,32.20
322.74,0.11,1.10,9.13,37.39,93.0,19.7,-72.30,28.74,-28.88,29.79
322.78,-0.13,0.61,9.07,37.39,93.0,19.7,-80.14,27.44,-23.99,27.37
322.82,0.27,0.85,8.97,37.39,93.0,19.7,-273.15,27.99,-16.66,26.16
322.86,0.24,0.50,9.01,37.39,93.0,19.7,-273.15,28.18,-10.55,21.33
322.90,0.38,0.05,9.18,37.39,93.0,19.7,-72.30,28.18,-4.44,15.29
322.94,0.31,-0.59,9.18,37.39,93.0,19.7,-273.15,28.37,-0.77,9.25
322.98,0.24,-0.74,9.02,37.39,93.0,19.7,-273.15,27.62,9.01,2.01
323.02,0.18,-1.04,9.11,37.39,93.0,19.7,-273.15,28.37,15.12,-5.24
323.06,0.30,-0.85,9.06,37.39,93.0,19.7,-273.15,28.37,21.23,-13.70
323.10,0.28,-1.15,9.16,37.39,93.0,19.7,-80.14,27.99,29.78,-18.53
323.14,0.39,-1.22,9.00,37.39,93.0,19.7,-273.15,27.81,31.01,-24.57
323.18,0.36,-1.69,8.95,37.39,93.0,19.7,-72.30,28.37,34.67,-29.40
