Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
130.76,0.18,1.02,9.17,37.31,95.0,22.5,-273.15,31.34,-41.77,32.24
130.80,0.31,1.63,9.52,37.31,95.0,22.5,-273.15,31.55,-47.88,35.86
130.84,0.38,2.68,9.11,37.31,95.0,22.5,-80.14,31.34,-41.77,45.52
130.88,0.25,1.99,9.31,37.31,95.0,22.5,-80.14,31.13,-42.99,46.73
130.92,0.30,1.58,9.36,37.31,95.0,22.5,-273.15,31.34,-40.55,57.60
130.96,0.22,1.44,9.40,37.31,95.0,22.5,-80.14,30.51,-40.55,55.19
131.00,0.17,1.68,9.35,37.31,95.0,22.5,-273.15,30.92,-39.33,56.39
131.04,0.36,2.01,9.27,37.31,95.0,22.5,-80.14,30.92,-35.66,53.98
131.08,0.41,1.84,9.24,37.31,95.0,22.5,-80.14,30.51,-30.77,49.15
131.12,0.32,1.30,9.24,37.31,95.0,22.5,-80.14,30.92,-29.55,43.11
131.16,0.28,0.71,9.31,37.31,95.0,22.5,-273.15,31.13,-27.11,24.99
131.20,0.33,0.90,9.11,37.31,95.0,22.5,-273.15,30.92,-24.66,22.57
131.24,0.44,1.04,8.99,37.31,95.0,22.5,-80.14,30.51,-14.89,11.70
131.28,0.39,0.41,9.30,37.31,95.0,22.5,-273.15,30.92,-12.44,2.04
131.32,0.40,-0.31,9.25,37.31,95.0,22.5,-80.14,31.13,1.00,-0.37
131.36,0.32,-0.65,9.09,37.31,95.0,22.5,-80.14,31.34,8.33,-5.21
131.40,0.22,-1.07,9.07,37.31,95.0,22.5,-273.15,30.92,14.45,-13.66
131.44,0.44,-1.16,9.15,37.31,95.0,22.5,-273.15,31.55,23.00,-19.70
131.48,0.29,-1.19,8.88,37.31,95.0,22.5,-273.15,31.76,27.89,-25.74
131.52,0.12,-0.72,9.26,37.31,95.0,22.5,-273.15,31.55,40.11,-30.57
131.56,0.02,-1.31,8.68,37.31,95.0,22.5,-273.15,31.55,45.00,-34.19
131.60,0.04,-1.41,9.02,37.31,95.0,22.5,-273.15,31.34,52.33,-37.82
131.64,0.21,-2.16,8.90,37.31,95.0,22.5,-273.15,31.76,52.33,-41.44
131.68,0.13,-2.71,9.00,37.31,95.0,22.5,-273.15,31.34,56.00,-40.23
131.72,0.28,-3.23,9.07,37.31,95.0,22.5,-273.15,31.55,51.11,-45.06
131.76,0.36,-3.25,9.05,37.31,95.0,22.5,-72.30,31.34,43.78,-42.65
131.80,0.41,-3.27,8.96,37.31,95.0,22.5,-80.14,31.13,37.67,-42.65
131.84,0.21,-3.37,9.16,37.31,95.0,22.5,-273.15,31.13,27.89,-40.23
131.88,0.28,-2.60,9.12,37.31,95.0,22.5,-273.15,31.55,18.11,-40.23
131.92,0.21,-2.85,9.19,37.31,95.0,22.5,-273.15,31.13,10.78,-41.44
131.96,0.55,-2.48,9.03,37.31,95.0,22.5,-273.15,30.92,1.00,-37.82
