Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
281.85,0.27,0.84,9.25,59.76,95.0,24.0,20.44,43.61,-39.62,-26.49
281.89,0.33,-0.64,8.38,59.76,95.0,24.0,19.39,45.32,-23.73,-33.73
281.93,0.24,-1.95,8.76,59.76,95.0,24.0,19.62,44.97,-23.73,-25.28
281.97,0.34,-2.84,9.29,59.76,95.0,24.0,20.67,42.96,-17.62,-31.32
282.01,0.76,-2.71,8.65,59.76,95.0,24.0,19.51,43.94,-22.51,-30.11
282.05,0.18,-3.71,8.74,59.76,95.0,24.0,20.56,42.96,59.37,-100.16
282.09,0.02,-6.59,9.06,59.76,95.0,24.0,19.86,43.61,70.37,-94.13
282.13,0.27,-7.14,9.14,59.76,95.0,24.0,19.86,42.96,74.04,-88.09
282.17,0.12,-6.69,8.85,59.76,95.0,24.0,21.48,42.96,82.59,-89.29
282.21,0.48,-4.75,9.48,59.76,95.0,24.0,19.86,45.32,78.93,-94.13
282.25,0.35,-5.28,8.70,59.76,95.0,24.0,20.79,43.94,71.59,-95.33
282.29,-0.66,-4.10,9.24,59.76,95.0,24.0,20.79,43.94,60.59,30.28
282.33,-0.03,-3.56,9.17,59.76,95.0,24.0,20.44,42.96,54.48,36.32
282.37,0.44,-2.19,8.63,59.76,95.0,24.0,22.17,44.97,49.59,50.81
282.41,0.70,0.27,9.21,59.76,95.0,24.0,20.56,42.00,47.15,65.31
282.45,0.91,2.43,8.48,59.76,95.0,24.0,20.44,42.96,47.15,61.68
282.49,0.92,3.20,8.85,59.76,95.0,24.0,20.32,43.94,43.48,68.93
282.53,0.00,6.50,8.21,59.76,95.0,24.0,20.09,43.94,39.82,66.52
282.57,0.45,4.80,9.23,59.76,95.0,24.0,20.09,43.94,43.48,62.89
282.61,0.28,4.50,10.78,59.76,95.0,24.0,19.74,42.96,42.26,49.61
282.65,-0.22,3.59,9.46,59.76,95.0,24.0,20.09,43.94,-90.95,47.19
282.69,-0.01,3.19,8.77,59.76,95.0,24.0,20.67,42.96,-90.95,47.19
282.73,0.14,3.03,9.15,59.76,95.0,24.0,20.32,44.62,-83.62,43.57
282.77,0.82,3.20,8.83,59.76,95.0,24.0,20.21,44.28,-72.62,43.57
282.81,0.66,2.38,9.45,59.76,95.0,24.0,19.39,44.97,-64.06,44.77
