Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
109.29,0.30,-1.34,9.21,22.10,95.0,23.5,19.86,35.16,10.94,-29.82
109.33,0.14,-1.36,8.96,22.10,95.0,23.5,20.09,34.21,13.38,-27.41
109.37,0.25,-1.59,9.00,22.10,95.0,23.5,20.09,34.92,14.60,-29.82
109.41,0.23,-1.64,8.89,22.10,95.0,23.5,19.97,33.98,19.49,-29.82
109.45,0.26,-1.79,8.98,22.10,95.0,23.5,19.97,34.21,21.94,-28.61
109.49,0.24,-2.20,9.07,22.10,95.0,23.5,20.32,34.21,23.16,-31.03
109.53,0.34,-2.28,9.02,22.10,95.0,23.5,19.86,33.75,25.60,-27.41
109.57,0.19,-2.15,9.00,22.10,95.0,23.5,19.51,34.21,28.05,-28.61
109.61,0.23,-2.16,8.99,22.10,95.0,23.5,19.97,34.21,30.49,-27.41
109.65,0.27,-2.78,8.92,22.10,95.0,23.5,20.21,34.44,32.94,-23.78
109.69,0.39,-2.69,9.08,22.10,95.0,23.5,20.32,34.21,34.16,-21.37
109.73,0.31,-2.50,8.68,22.10,95.0,23.5,19.86,34.21,34.16,-16.54
109.77,0.10,-3.09,9.23,22.10,95.0,23.5,19.62,34.44,35.38,-10.50
109.81,0.23,-2.71,9.01,22.10,95.0,23.5,20.32,34.44,34.16,-9.29
109.85,0.27,-2.24,8.81,22.10,95.0,23.5,19.86,34.44,35.38,-5.67
109.89,-0.00,-2.61,8.70,22.10,95.0,23.5,19.97,34.21,35.38,-0.83
109.93,0.29,-2.78,9.08,22.10,95.0,23.5,19.62,34.44,30.49,5.21
109.97,0.36,-2.35,9.62,22.10,95.0,23.5,20.44,34.21,29.27,8.83
110.01,0.73,-2.42,9.17,22.10,95.0,23.5,20.32,34.44,28.05,13.66
110.05,0.48,-2.17,9.03,22.10,95.0,23.5,20.44,33.29,26.83,14.87
110.09,0.16,-2.34,8.98,22.10,95.0,23.5,20.21,34.21,24.38,22.11
110.13,0.37,-1.92,8.46,22.10,95.0,23.5,19.74,34.21,25.60,26.95
110.17,0.23,-2.78,9.69,22.10,95.0,23.5,20.21,33.98,20.72,28.15
110.21,-0.07,-1.31,9.28,22.10,95.0,23.5,17.97,34.44,17.05,35.40
110.25,-0.31,-1.19,8.60,22.10,95.0,23.5,19.97,34.21,15.83,36.61
110.29,0.57,-1.14,9.04,22.10,95.0,23.5,19.74,34.44,13.38,39.02
110.33,0.18,-0.93,9.02,22.10,95.0,23.5,19.39,33.75,12.16,42.65
110.37,0.08,-0.87,9.01,22.10,95.0,23.5,19.62,34.21,13.38,41.44
110.41,-0.08,-0.45,8.88,22.10,95.0,23.5,19.74,35.89,9.72,45.06
110.45,0.17,-1.09,9.05,22.10,95.0,23.5,19.97,34.92,8.49,42.65
110.49,0.51,0.08,9.22,22.10,95.0,23.5,20.44,33.52,7.27,42.65
110.53,0.39,0.20,9.31,22.10,95.0,23.5,19.74,33.75,6.05,41.44
110.57,0.15,0.74,9.15,22.10,95.0,23.5,18.33,34.44,2.38,41.44
110.61,-0.34,0.11,9.17,22.10,95.0,23.5,20.09,34.44,3.61,40.23
110.65,-0.02,1.27,8.99,22.10,95.0,23.5,19.97,35.40,3.61,39.02
110.69,-0.28,0.55,8.97,22.10,95.0,23.5,19.86,34.44,3.61,35.40
110.73,0.44,0.46,9.56,22.10,95.0,23.5,19.62,34.44,-0.06,32.99
110.77,-0.22,1.80,8.31,22.10,95.0,23.5,20.21,34.44,-3.73,34.19
110.81,0.29,1.10,9.60,22.10,95.0,23.5,19.86,33.75,-3.73,30.57
110.85,0.28,1.79,9.22,22.10,95.0,23.5,19.15,34.21,-7.39,26.95
110.89,0.25,2.22,9.31,22.10,95.0,23.5,19.74,34.21,-11.06,24.53
110.93,0.22,2.08,9.34,22.10,95.0,23.5,19.39,34.44,-14.73,20.91
110.97,0.17,1.58,9.45,22.10,95.0,23.5,19.86,33.75,-15.95,17.28
111.01,0.32,1.32,9.20,22.10,95.0,23.5,20.09,33.98,-18.39,16.08
111.05,0.18,1.70,9.17,22.10,95.0,23.5,19.86,34.21,-20.84,11.24
111.09,0.19,1.61,9.17,22.10,95.0,23.5,20.44,34.44,-22.06,8.83
111.13,0.15,1.14,9.34,22.10,95.0,23.5,19.97,34.21,-24.50,7.62
111.17,0.35,1.40,9.18,22.10,95.0,23.5,19.86,34.21,-25.73,2.79
111.21,0.20,1.47,9.24,22.10,95.0,23.5,19.62,34.44,-28.17,4.00
111.25,0.23,1.50,9.16,22.10,95.0,23.5,19.86,34.44,-28.17,0.37
111.29,0.21,1.37,9.24,22.10,95.0,23.5,20.09,34.44,-29.39,-2.04
111.33,0.24,1.02,9.44,22.10,95.0,23.5,19.62,34.44,-31.84,-5.67
111.37,0.31,0.64,9.51,22.10,95.0,23.5,20.21,34.21,-30.61,-10.50
111.41,0.09,1.61,8.64,22.10,95.0,23.5,20.09,33.75,-35.50,-10.50
111.45,0.19,0.72,9.34,22.10,95.0,23.5,20.09,34.44,-34.28,-12.91
111.49,0.18,1.07,8.87,22.10,95.0,23.5,19.74,34.44,-33.06,-12.91
111.53,0.25,0.26,9.10,22.10,95.0,23.5,19.51,34.21,-30.61,-20.16
111.57,0.22,0.45,8.89,22.10,95.0,23.5,19.86,34.44,-28.17,-21.37
111.61,0.37,-0.33,9.35,22.10,95.0,23.5,20.09,33.98,-25.73,-23.78
111.65,0.20,-0.28,9.12,22.10,95.0,23.5,19.27,33.75,-23.28,-23.78
111.69,0.20,-0.22,9.26,22.10,95.0,23.5,19.62,34.21,-20.84,-26.20
111.73,0.22,-0.55,9.29,22.10,95.0,23.5,19.39,33.75,-18.39,-27.41
111.77,0.20,-0.44,9.08,22.10,95.0,23.5,20.09,34.92,-12.28,-32.24
111.81,0.23,-0.65,9.13,22.10,95.0,23.5,19.74,33.29,-9.84,-29.82
111.85,0.25,-0.90,9.13,22.10,95.0,23.5,20.21,33.52,-7.39,-31.03
111.89,0.20,-0.86,9.11,22.10,95.0,23.5,20.21,36.39,-1.28,-31.03
111.93,0.20,-0.98,9.00,22.10,95.0,23.5,19.74,34.44,-1.28,-28.61
111.97,0.35,-1.32,9.13,22.10,95.0,23.5,20.21,34.21,3.61,-31.03
112.01,0.37,-1.56,9.17,22.10,95.0,23.5,19.62,34.44,8.49,-29.82
112.05,0.42,-1.51,9.14,22.10,95.0,23.5,20.32,33.98,10.94,-29.82
112.09,0.30,-1.52,9.13,22.10,95.0,23.5,20.44,33.75,15.83,-29.82
112.13,0.37,-1.86,9.08,22.10,95.0,23.5,19.62,32.19,15.83,-31.03
112.17,0.26,-1.75,9.11,22.10,95.0,23.5,19.86,34.44,19.49,-32.24
112.21,0.31,-2.21,9.02,22.10,95.0,23.5,19.39,34.44,21.94,-31.03
112.25,0.41,-2.27,9.07,22.10,95.0,23.5,20.32,34.68,24.38,-29.82
112.29,0.19,-2.12,8.99,22.10,95.0,23.5,19.86,34.44,30.49,-28.61
112.33,0.33,-2.40,9.21,22.10,95.0,23.5,19.86,34.92,32.94,-26.20
112.37,0.21,-2.51,8.87,22.10,95.0,23.5,20.09,34.44,32.94,-22.57
112.41,0.12,-2.33,8.42,22.10,95.0,23.5,19.62,33.52,32.94,-18.95
112.45,0.00,-3.00,8.77,22.10,95.0,23.5,19.27,33.52,37.83,-15.33
112.49,0.08,-3.18,9.40,22.10,95.0,23.5,20.67,34.44,36.60,-11.70
112.53,0.18,-2.72,9.19,22.10,95.0,23.5,18.80,33.98,36.60,-8.08
112.57,0.19,-2.55,9.07,22.10,95.0,23.5,20.21,34.21,32.94,-0.83
112.61,0.21,-2.51,8.92,22.10,95.0,23.5,19.86,34.68,31.71,1.58
112.65,0.53,-2.94,9.07,22.10,95.0,23.5,19.74,34.21,32.94,2.79
112.69,0.19,-2.46,9.78,22.10,95.0,23.5,19.62,34.44,30.49,8.83
112.73,0.48,-2.37,8.68,22.10,95.0,23.5,19.86,33.75,30.49,11.24
112.77,0.20,-1.71,8.96,22.10,95.0,23.5,19.39,34.92,28.05,18.49
112.81,0.08,-2.06,9.62,22.10,95.0,23.5,19.97,33.52,23.16,22.11
112.85,-0.29,-2.01,8.40,22.10,95.0,23.5,20.56,33.98,20.72,24.53
112.89,0.81,-2.60,9.16,22.10,95.0,23.5,20.32,33.98,19.49,29.36
112.93,0.13,-1.71,8.64,22.10,95.0,23.5,19.39,33.52,18.27,36.61
112.97,0.30,-1.50,8.80,22.10,95.0,23.5,19.97,34.68,15.83,36.61
113.01,0.69,-1.46,9.56,22.10,95.0,23.5,19.86,34.21,15.83,40.23
113.05,0.20,-0.94,9.11,22.10,95.0,23.5,20.09,34.21,12.16,40.23
113.09,0.28,-1.03,9.22,22.10,95.0,23.5,20.79,34.44,13.38,45.06
113.13,0.45,-0.25,9.15,22.10,95.0,23.5,19.86,34.44,10.94,41.44
113.17,0.58,-0.59,9.27,22.10,95.0,23.5,19.86,34.44,10.94,42.65
113.21,0.25,0.40,8.95,22.10,95.0,23.5,19.74,34.44,7.27,43.86
113.25,-0.16,-0.55,8.92,22.10,95.0,23.5,20.21,34.44,7.27,40.23
113.29,0.54,0.42,9.18,22.10,95.0,23.5,18.80,34.44,3.61,41.44
113.33,0.19,0.36,9.12,22.10,95.0,23.5,19.97,34.21,3.61,40.23
113.37,0.74,0.99,9.18,22.10,95.0,23.5,18.92,34.44,2.38,36.61
113.41,-0.08,1.34,9.53,22.10,95.0,23.5,19.74,33.98,2.38,35.40
113.45,0.15,0.93,9.38,22.10,95.0,23.5,19.97,34.44,-0.06,32.99
113.49,-0.23,1.56,9.07,22.10,95.0,23.5,20.21,34.44,-1.28,30.57
113.53,0.42,0.94,9.87,22.10,95.0,23.5,19.62,34.44,-2.51,26.95
113.57,0.33,1.91,9.22,22.10,95.0,23.5,19.86,33.52,-8.62,25.74
113.61,0.21,1.95,8.99,22.10,95.0,23.5,18.92,33.52,-9.84,25.74
113.65,0.29,2.01,9.07,22.10,95.0,23.5,19.27,33.52,-12.28,20.91
113.69,0.43,1.69,9.37,22.10,95.0,23.5,19.39,34.21,-13.50,16.08
113.73,0.25,1.28,9.22,22.10,95.0,23.5,19.51,34.68,-14.73,12.45
113.77,0.25,1.73,9.16,22.10,95.0,23.5,19.86,34.44,-22.06,12.45
113.81,0.36,1.73,9.21,22.10,95.0,23.5,19.97,34.21,-24.50,8.83
113.85,0.27,1.15,9.27,22.10,95.0,23.5,20.21,34.44,-25.73,6.41
113.89,0.24,1.41,9.24,22.10,95.0,23.5,19.86,33.75,-25.73,4.00
113.93,0.24,1.47,9.34,22.10,95.0,23.5,19.74,34.92,-29.39,1.58
113.97,0.21,1.31,9.21,22.10,95.0,23.5,19.62,34.68,-28.17,-0.83
114.01,0.29,1.34,9.21,22.10,95.0,23.5,19.62,34.21,-31.84,-3.25
114.05,0.31,1.09,9.21,22.10,95.0,23.5,20.32,34.21,-33.06,-8.08
114.09,0.30,0.65,9.27,22.10,95.0,23.5,19.74,33.75,-34.28,-11.70
114.13,0.25,1.10,9.20,22.10,95.0,23.5,20.21,34.21,-33.06,-9.29
114.17,0.22,0.09,9.54,22.10,95.0,23.5,19.97,34.21,-33.06,-14.12
114.21,0.15,1.12,9.02,22.10,95.0,23.5,20.09,34.21,-33.06,-14.12
114.25,-0.02,1.19,8.54,22.10,95.0,23.5,20.32,33.75,-29.39,-17.74
114.29,0.35,0.17,9.32,22.10,95.0,23.5,19.39,34.44,-28.17,-20.16
114.33,0.30,0.45,8.87,22.10,95.0,23.5,19.51,33.75,-22.06,-24.99
114.37,0.44,-0.44,9.33,22.10,95.0,23.5,19.86,33.75,-22.06,-27.41
114.41,0.33,0.07,9.12,22.10,95.0,23.5,19.86,34.21,-20.84,-28.61
114.45,0.28,-0.38,9.09,22.10,95.0,23.5,19.74,33.98,-18.39,-31.03
114.49,0.21,-0.65,9.22,22.10,95.0,23.5,19.27,34.44,-14.73,-31.03
114.53,0.19,-0.48,9.08,22.10,95.0,23.5,20.32,34.44,-11.06,-32.24
114.57,0.24,-0.82,9.11,22.10,95.0,23.5,19.62,34.44,-7.39,-31.03
114.61,0.27,-0.93,9.11,22.10,95.0,23.5,19.39,34.44,-4.95,-31.03
114.65,0.24,-1.04,9.07,22.10,95.0,23.5,19.27,34.92,-0.06,-32.24
114.69,0.25,-1.26,9.06,22.10,95.0,23.5,19.39,35.89,3.61,-31.03
114.73,0.18,-1.23,9.03,22.10,95.0,23.5,20.21,33.75,9.72,-29.82
114.77,0.34,-1.74,9.11,22.10,95.0,23.5,19.62,33.98,13.38,-28.61
114.81,0.27,-1.68,9.18,22.10,95.0,23.5,19.97,34.21,15.83,-28.61
114.85,0.25,-1.92,9.09,22.10,95.0,23.5,19.86,34.44,19.49,-29.82
114.89,0.21,-1.80,8.98,22.10,95.0,23.5,19.74,34.44,23.16,-26.20
114.93,0.21,-2.15,9.00,22.10,95.0,23.5,20.21,33.98,21.94,-28.61
114.97,0.34,-2.43,9.08,22.10,95.0,23.5,20.09,34.44,24.38,-28.61
115.01,0.22,-2.19,9.10,22.10,95.0,23.5,19.74,34.21,30.49,-28.61
115.05,0.23,-2.37,8.89,22.10,95.0,23.5,20.67,33.98,31.71,-24.99
115.09,0.06,-2.46,8.86,22.10,95.0,23.5,19.04,34.21,34.16,-21.37
115.13,0.05,-3.13,9.34,22.10,95.0,23.5,19.51,33.75,34.16,-17.74
115.17,0.12,-3.06,8.67,22.10,95.0,23.5,20.21,34.21,36.60,-14.12
115.21,0.35,-3.22,9.26,22.10,95.0,23.5,19.51,34.21,35.38,-10.50
115.25,0.04,-2.55,9.23,22.10,95.0,23.5,19.27,34.21,34.16,-5.67
115.29,0.21,-2.67,8.91,22.10,95.0,23.5,19.39,34.44,31.71,-2.04
115.33,-0.14,-2.54,8.95,22.10,95.0,23.5,19.86,33.98,34.16,-0.83
115.37,0.34,-3.23,9.04,22.10,95.0,23.5,19.74,34.21,31.71,5.21
115.41,-0.16,-2.48,8.97,22.10,95.0,23.5,19.97,34.21,30.49,8.83
115.45,-0.01,-2.65,8.89,22.10,95.0,23.5,20.21,34.21,28.05,13.66
115.49,0.47,-1.97,8.84,22.10,95.0,23.5,19.74,36.39,28.05,19.70
115.53,0.51,-2.15,9.07,22.10,95.0,23.5,19.04,33.75,23.16,22.11
115.57,0.05,-2.69,9.87,22.10,95.0,23.5,20.44,34.44,23.16,28.15
115.61,-0.19,-1.93,9.46,22.10,95.0,23.5,19.74,33.98,20.72,31.78
115.65,0.53,-1.46,8.71,22.10,95.0,23.5,20.09,33.98,19.49,35.40
115.69,-0.35,-1.01,8.89,22.10,95.0,23.5,20.21,34.44,14.60,36.61
115.73,0.25,-0.89,8.82,22.10,95.0,23.5,20.09,34.21,13.38,41.44
115.77,0.03,-0.82,9.08,22.10,95.0,23.5,20.09,34.21,14.60,40.23
115.81,0.34,-1.60,9.23,22.10,95.0,23.5,19.62,34.21,13.38,41.44
115.85,0.33,-0.11,9.10,22.10,95.0,23.5,20.09,33.52,10.94,41.44
115.89,0.34,-0.76,9.16,22.10,95.0,23.5,20.56,34.21,8.49,43.86
115.93,0.18,0.29,9.11,22.10,95.0,23.5,19.74,33.75,10.94,43.86
115.97,0.32,-0.16,9.07,22.10,95.0,23.5,19.97,34.21,6.05,39.02
116.01,0.65,0.28,9.19,22.10,95.0,23.5,19.74,34.44,3.61,40.23
116.05,0.44,0.85,9.72,22.10,95.0,23.5,19.62,33.98,2.38,40.23
116.09,0.56,0.75,8.60,22.10,95.0,23.5,19.15,34.44,1.16,39.02
116.13,0.06,1.39,9.48,22.10,95.0,23.5,19.97,33.75,-0.06,37.82
116.17,-0.11,1.66,8.91,22.10,95.0,23.5,20.32,34.44,-2.51,31.78
116.21,0.31,1.51,9.18,22.10,95.0,23.5,19.39,34.44,-2.51,32.99
116.25,0.20,1.31,9.56,22.10,95.0,23.5,19.39,34.44,-8.62,29.36
116.29,0.12,1.80,8.73,22.10,95.0,23.5,19.62,34.44,-9.84,25.74
116.33,0.37,1.79,9.10,22.10,95.0,23.5,19.86,34.44,-11.06,22.11
116.37,0.17,1.66,9.10,22.10,95.0,23.5,19.86,34.44,-12.28,19.70
116.41,0.10,1.67,9.15,22.10,95.0,23.5,20.67,34.21,-17.17,17.28
116.45,0.26,1.50,9.13,22.10,95.0,23.5,19.74,33.75,-19.62,14.87
116.49,0.23,1.67,9.20,22.10,95.0,23.5,19.15,33.29,-17.17,11.24
116.53,0.25,1.57,9.33,22.10,95.0,23.5,19.39,34.92,-22.06,7.62
116.57,0.20,1.26,9.19,22.10,95.0,23.5,19.86,34.21,-23.28,5.21
116.61,0.23,1.33,9.24,22.10,95.0,23.5,19.51,33.75,-28.17,2.79
116.65,0.23,1.53,9.22,22.10,95.0,23.5,20.44,33.52,-30.61,2.79
116.69,0.17,1.33,9.16,22.10,95.0,23.5,19.97,33.98,-30.61,-3.25
116.73,0.22,1.33,9.09,22.10,95.0,23.5,19.74,33.75,-31.84,-5.67
