Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
219.33,0.25,-4.03,8.91,21.58,95.0,23.1,19.74,44.28,,
219.37,0.36,-4.0,8.9,21.58,95.0,23.1,19.39,42.63,,
219.41,0.47,-4.28,9.27,21.58,95.0,23.1,19.74,42.0,,
219.45,0.24,-3.22,8.72,21.58,95.0,23.1,19.51,39.62,-42.25,-11.0875
219.49,0.26,-3.87,8.88,21.58,95.0,23.1,19.51,40.49,-40.7225,-17.73
219.53,0.39,-3.73,8.66,21.58,95.0,23.1,19.27,41.08,-40.417500000000004,-22.5625
219.57,-0.31,-2.77,8.94,21.58,95.0,23.1,18.68,42.32,-38.28,-27.0925
219.61,0.1,-2.69,9.31,21.58,95.0,23.1,18.92,42.63,-34.92,-29.810000000000002
219.65,0.28,-3.17,8.34,21.58,95.0,23.1,19.51,40.49,-32.78,-33.1325
219.69,0.94,-2.66,8.18,21.58,95.0,23.1,19.27,41.08,-29.7225,-36.1525
219.73,-0.16,-2.59,9.33,21.58,95.0,23.1,19.04,39.62,-26.9725,-39.1725
219.77,0.18,-2.67,9.02,21.58,95.0,23.1,19.39,42.63,-24.8325,-40.985
219.81,0.27,-2.21,9.0,21.58,95.0,23.1,18.92,42.0,-23.9175,-40.985
219.85,-0.16,-1.73,8.89,21.58,95.0,23.1,18.21,40.78,-21.475,-44.6075
219.89,0.97,-1.31,9.08,21.58,95.0,23.1,18.92,42.0,-20.252499999999998,-45.815
219.93,0.25,-1.05,8.77,21.58,95.0,23.1,19.15,42.32,-18.725,-47.927499999999995
219.97,0.26,-0.67,9.14,21.58,95.0,23.1,19.51,40.49,-15.669999999999998,-49.7375
220.01,0.23,-0.73,8.89,21.58,95.0,23.1,19.15,42.0,-15.3625,-48.53
220.05,-0.02,-0.44,8.91,21.58,95.0,23.1,19.51,40.78,-14.14,-49.7375
220.09,0.3,-0.58,8.99,21.58,95.0,23.1,19.97,39.62,-13.2225,-49.1325
220.13,-0.03,0.34,8.81,21.58,95.0,23.1,18.92,42.32,-12.915,-46.7175
220.17,-0.09,-0.09,9.11,21.58,95.0,23.1,20.21,39.62,-10.4725,-46.7175
220.21,0.42,0.94,8.75,21.58,95.0,23.1,18.92,42.32,-8.64,-43.397499999999994
220.25,0.02,0.61,9.45,21.58,95.0,23.1,19.51,39.62,-6.8075,-41.5875
220.29,0.6,1.9,8.98,21.58,95.0,23.1,19.74,39.62,-3.7525,-40.9825
220.33,-0.28,1.95,9.22,21.58,95.0,23.1,19.97,41.08,-2.2249999999999996,-36.755
220.37,0.04,2.38,9.15,21.58,95.0,23.1,19.62,41.38,1.1375,-35.8475
220.41,-0.15,2.31,9.32,21.58,95.0,23.1,18.92,42.63,5.109999999999999,-32.2225
220.45,0.23,2.76,9.44,21.58,95.0,23.1,19.04,42.0,7.5525,-29.205000000000002
220.49,0.05,3.04,9.01,21.58,95.0,23.1,19.15,40.49,12.442499999999999,-28.6
220.53,0.07,2.4,9.39,21.58,95.0,23.1,19.15,40.78,16.1075,-26.79
220.57,0.42,2.55,9.33,21.58,95.0,23.1,19.97,40.49,20.0775,-25.5825
220.61,0.04,2.45,9.27,21.58,95.0,23.1,19.04,41.08,24.05,-24.372500000000002
220.65,0.3,2.3,9.33,21.58,95.0,23.1,19.04,39.62,27.41,-20.75
220.69,0.23,2.26,9.35,21.58,95.0,23.1,18.92,42.32,29.855,-16.5225
220.73,0.2,1.9,9.25,21.58,95.0,23.1,19.62,41.38,32.3,-14.1075
220.77,0.12,2.29,8.92,21.58,95.0,23.1,19.27,41.08,34.745,-9.2775
220.81,0.34,2.74,9.31,21.58,95.0,23.1,18.92,42.32,37.8,-6.56
220.85,0.14,2.05,9.44,21.58,95.0,23.1,19.74,40.78,40.855,-5.05
220.89,0.2,1.9,9.03,21.58,95.0,23.1,19.39,41.38,41.7725,-0.8225
220.93,-0.09,1.28,9.36,21.58,95.0,23.1,18.8,42.63,45.44,1.2925
220.97,0.19,1.35,9.05,21.58,95.0,23.1,19.27,37.16,46.662499999999994,3.4074999999999998
221.01,0.29,1.72,9.01,21.58,95.0,23.1,19.51,41.08,47.58,8.5425
221.05,0.4,1.45,9.25,21.58,95.0,23.1,18.92,42.32,49.412499999999994,12.165
221.09,0.4,0.82,8.92,21.58,95.0,23.1,18.92,42.32,49.105000000000004,16.6925
221.13,0.31,0.14,9.36,21.58,95.0,23.1,19.27,41.08,48.495000000000005,21.22
221.17,0.12,0.54,8.84,21.58,95.0,23.1,19.39,42.32,48.495000000000005,24.2375
221.21,0.28,0.35,9.21,21.58,95.0,23.1,18.92,41.38,45.745000000000005,27.560000000000002
221.25,0.28,0.4,9.07,21.58,95.0,23.1,18.33,40.78,41.775000000000006,30.8825
221.29,0.23,0.06,8.94,21.58,95.0,23.1,19.74,41.38,37.4975,34.205
221.33,0.06,-0.54,9.32,21.58,95.0,23.1,18.92,42.63,33.525,37.527499999999996
221.37,0.2,-0.62,9.06,21.58,95.0,23.1,18.92,42.32,29.5525,40.85
221.41,0.22,-0.47,9.05,21.58,95.0,23.1,19.62,42.63,24.357499999999998,41.4525
221.45,0.3,-0.5,9.14,21.58,95.0,23.1,19.39,41.38,17.634999999999998,43.265
221.49,0.3,-0.71,9.01,21.58,95.0,23.1,18.92,42.63,10.3025,44.472500000000004
221.53,0.19,-1.19,9.03,21.58,95.0,23.1,19.39,41.38,1.4425000000000003,44.7725
221.57,0.16,-1.44,9.04,21.58,95.0,23.1,19.04,41.08,-6.5024999999999995,45.075
221.61,0.18,-1.53,8.95,21.58,95.0,23.1,19.39,39.9,-12.612499999999999,45.075
221.65,0.21,-1.67,9.22,21.58,95.0,23.1,18.92,42.63,-19.03,43.2625
221.69,0.26,-1.37,8.93,21.58,95.0,23.1,18.8,42.32,-23.917499999999997,42.055
221.73,0.33,-1.88,8.94,21.58,95.0,23.1,19.51,40.78,-27.887499999999996,41.150000000000006
221.77,0.15,-1.86,8.75,21.58,95.0,23.1,19.51,39.62,-32.777499999999996,39.3375
221.81,0.25,-2.3,8.84,21.58,95.0,23.1,19.15,40.78,-36.1375,39.64
221.85,0.21,-2.91,9.23,21.58,95.0,23.1,19.51,42.32,-37.36,38.735
221.89,0.29,-2.79,9.1,21.58,95.0,23.1,19.15,42.0,-40.722500000000004,39.0375
221.93,0.27,-2.82,8.9,21.58,95.0,23.1,19.51,41.69,-42.25,39.34
221.97,0.22,-2.73,9.05,21.58,95.0,23.1,19.15,40.19,-43.777499999999996,35.7175
222.01,0.5,-2.91,8.93,21.58,95.0,23.1,19.74,40.78,-47.1375,32.095
222.05,0.42,-3.81,8.94,21.58,95.0,23.1,18.92,41.08,-47.747499999999995,27.565
222.09,0.05,-3.9,9.02,21.58,95.0,23.1,20.32,42.32,-48.0525,21.525000000000002
222.13,0.27,-3.8,8.67,21.58,95.0,23.1,19.74,39.62,-48.3575,14.58
222.17,0.17,-4.11,8.59,21.58,95.0,23.1,19.74,40.78,-47.442499999999995,7.030000000000001
222.21,0.24,-3.39,8.94,21.58,95.0,23.1,18.45,41.08,-46.8325,-0.8200000000000003
222.25,0.65,-4.19,9.35,21.58,95.0,23.1,18.45,42.32,-45.0,-8.9725
222.29,0.02,-3.31,8.78,21.58,95.0,23.1,22.17,42.63,-42.5575,-15.615000000000002
222.33,0.15,-3.68,8.66,21.58,95.0,23.1,19.27,40.49,-39.807500000000005,-21.3525
222.37,0.3,-2.29,8.57,21.58,95.0,23.1,19.97,40.49,-36.445,-28.9025
222.41,0.3,-3.41,8.33,21.58,95.0,23.1,19.74,40.78,-33.39,-34.64
222.45,-0.03,-2.04,9.42,21.58,95.0,23.1,19.39,42.63,-30.945,-37.66
222.49,0.65,-2.85,8.44,21.58,95.0,23.1,19.39,42.32,-27.889999999999997,-40.9825
222.53,1.17,-3.31,8.82,21.58,95.0,23.1,18.8,41.38,-24.835,-42.795
222.57,0.03,-2.17,9.09,21.58,95.0,23.1,19.97,41.08,-22.39,-44.305
222.61,0.14,-1.5,9.05,21.58,95.0,23.1,19.27,40.49,-20.8625,-45.2125
222.65,0.29,-1.78,9.25,21.58,95.0,23.1,19.97,40.78,-18.4175,-46.72
222.69,-0.07,-1.01,8.91,21.58,95.0,23.1,19.15,42.63,-16.89,-46.114999999999995
222.73,0.45,-0.81,9.25,21.58,95.0,23.1,19.27,40.49,-16.585,-45.51
222.77,0.18,-1.23,9.05,21.58,95.0,23.1,19.27,42.32,-15.057500000000001,-46.1125
222.81,0.35,-0.39,9.01,21.58,95.0,23.1,19.27,41.08,-14.752500000000001,-44.605000000000004
222.85,0.11,-0.86,9.06,21.58,95.0,23.1,19.74,40.49,-13.530000000000001,-45.8125
222.89,-0.03,0.03,8.86,21.58,95.0,23.1,19.39,42.32,-12.0025,-45.21
222.93,0.57,0.08,9.04,21.58,95.0,23.1,18.8,39.62,-10.475,-45.815000000000005
222.97,0.47,0.3,8.88,21.58,95.0,23.1,18.92,42.63,-7.725,-45.5125
223.01,0.3,0.25,8.63,21.58,95.0,23.1,18.92,42.32,-5.5875,-42.49249999999999
223.05,0.02,1.6,8.7,21.58,95.0,23.1,19.15,40.78,-2.8375,-41.8875
223.09,0.03,0.79,9.11,21.58,95.0,23.1,19.74,40.49,-1.0025,-39.772499999999994
223.13,0.58,1.94,9.22,21.58,95.0,23.1,19.39,42.32,1.4425000000000001,-37.355000000000004
223.17,-0.4,2.45,9.45,21.58,95.0,23.1,19.51,40.49,2.97,-34.94
223.21,-0.25,2.34,9.46,21.58,95.0,23.1,18.45,41.08,5.11,-31.015
223.25,-0.2,2.57,9.11,21.58,95.0,23.1,20.21,40.19,9.6925,-28.2975
223.29,0.22,3.08,8.96,21.58,95.0,23.1,18.8,42.32,12.442499999999999,-27.09
223.33,0.25,2.46,9.33,21.58,95.0,23.1,18.92,42.32,17.3325,-24.3725
223.37,0.4,2.38,9.37,21.58,95.0,23.1,18.92,42.63,23.1375,-22.8625
223.41,0.16,2.28,9.18,21.58,95.0,23.1,18.8,42.32,24.97,-19.8425
223.45,0.11,2.06,9.31,21.58,95.0,23.1,19.51,39.62,28.025,-17.125
223.49,0.27,1.69,9.34,21.58,95.0,23.1,18.92,41.38,31.689999999999998,-15.9175
223.53,0.31,1.99,9.35,21.58,95.0,23.1,19.15,40.78,34.44,-13.5025
223.57,0.46,2.32,9.09,21.58,95.0,23.1,19.74,40.49,38.7175,-11.39
223.61,0.18,2.78,8.97,21.58,95.0,23.1,18.92,42.63,42.69,-7.7675
223.65,0.17,1.66,9.39,21.58,95.0,23.1,16.53,42.32,44.83,-5.050000000000001
223.69,0.27,1.65,9.05,21.58,95.0,23.1,19.97,40.78,45.135,-2.3325
223.73,0.24,1.35,9.22,21.58,95.0,23.1,19.51,39.62,46.052499999999995,0.6875
223.77,0.29,1.06,9.54,21.58,95.0,23.1,19.51,40.78,45.135,3.7075
223.81,0.29,1.7,9.05,21.58,95.0,23.1,18.92,41.38,44.8275,7.9350000000000005
223.85,0.23,1.2,8.95,21.58,95.0,23.1,20.09,40.49,47.5775,11.860000000000001
223.89,0.19,0.58,9.19,21.58,95.0,23.1,19.97,42.32,49.105000000000004,15.785000000000002
223.93,0.28,0.41,9.22,21.58,95.0,23.1,19.74,40.49,50.63249999999999,18.805
223.97,0.23,0.15,9.23,21.58,95.0,23.1,18.92,42.32,50.32749999999999,23.637500000000003
224.01,0.22,0.14,9.37,21.58,95.0,23.1,18.92,42.0,46.05,28.1675
224.05,0.21,0.48,8.84,21.58,95.0,23.1,18.92,42.63,42.3825,32.0925
224.09,0.36,-0.13,8.74,21.58,95.0,23.1,19.74,39.33,37.1875,35.412499999999994
224.13,0.21,-0.65,9.31,21.58,95.0,23.1,19.15,40.78,32.3,36.317499999999995
224.17,0.23,-0.47,9.02,21.58,95.0,23.1,19.27,42.96,26.494999999999997,36.9225
224.21,0.2,-0.71,9.11,21.58,95.0,23.1,18.8,42.32,17.634999999999998,39.037499999999994
224.25,0.22,-0.57,9.09,21.58,95.0,23.1,19.15,42.63,11.219999999999999,41.754999999999995
224.29,0.2,-1.04,9.0,21.58,95.0,23.1,19.27,40.49,3.8875,43.86750000000001
224.33,0.25,-1.13,8.94,21.58,95.0,23.1,19.04,41.08,-2.835,44.1675
224.37,0.23,-1.39,8.92,21.58,95.0,23.1,19.97,40.49,-7.112500000000001,43.260000000000005
224.41,0.28,-1.64,9.09,21.58,95.0,23.1,19.51,40.78,-13.53,41.75000000000001
224.45,0.23,-1.48,8.93,21.58,95.0,23.1,19.51,40.49,-19.947499999999998,40.542500000000004
224.49,0.22,-1.8,8.96,21.58,95.0,23.1,15.44,41.08,-24.53,41.1475
224.53,0.29,-1.96,8.96,21.58,95.0,23.1,19.04,42.32,-30.64,42.3575
224.57,0.18,-1.88,8.58,21.58,95.0,23.1,18.92,41.38,-35.8325,42.66
224.61,0.16,-2.48,8.82,21.58,95.0,23.1,19.15,40.78,-37.36,42.660000000000004
224.65,0.35,-2.39,8.6,21.58,95.0,23.1,18.92,42.32,-39.805,42.660000000000004
224.69,0.3,-2.61,8.85,21.58,95.0,23.1,18.92,42.32,-41.64,41.45
224.73,0.17,-2.71,9.05,21.58,95.0,23.1,19.27,39.62,-41.945,38.13
224.77,0.26,-2.95,8.84,21.58,95.0,23.1,19.51,40.49,-43.472500000000004,34.205
224.81,0.14,-3.22,9.0,21.58,95.0,23.1,19.97,40.49,-44.695,27.562500000000004
224.85,0.31,-4.1,8.94,21.58,95.0,23.1,19.27,40.49,-43.777499999999996,20.317500000000003
224.89,0.21,-3.75,8.91,21.58,95.0,23.1,19.51,40.49,-43.1675,13.672500000000001
224.93,0.43,-4.04,9.11,21.58,95.0,23.1,19.51,40.78,-44.39,6.125000000000002
224.97,0.31,-3.58,8.94,21.58,95.0,23.1,19.74,39.62,-43.7775,-1.424999999999998
225.01,0.46,-3.9,9.14,21.58,95.0,23.1,19.97,40.49,-42.555,-9.577499999999999
225.05,0.12,-3.11,8.75,21.58,95.0,23.1,19.39,42.63,-40.722500000000004,-15.917499999999997
225.09,0.45,-4.18,8.97,21.58,95.0,23.1,19.51,40.49,-37.9725,-22.862499999999997
225.13,0.37,-3.31,8.64,21.58,95.0,23.1,19.04,40.49,-35.527499999999996,-27.692499999999995
225.17,0.23,-3.68,9.26,21.58,95.0,23.1,19.74,40.49,-34.61,-31.619999999999997
225.21,-0.05,-3.01,8.86,21.58,95.0,23.1,19.15,40.78,-32.775,-36.4525
225.25,0.42,-2.67,9.42,21.58,95.0,23.1,19.15,41.69,-31.552500000000002,-38.567499999999995
225.29,0.22,-2.4,9.04,21.58,95.0,23.1,23.08,41.69,-28.497500000000002,-41.88999999999999
225.33,-0.53,-2.27,8.63,21.58,95.0,23.1,19.51,40.78,-26.055,-44.9075
225.37,0.62,-1.61,8.27,21.58,95.0,23.1,19.51,40.49,-23.612499999999997,-46.7175
225.41,-0.06,-1.22,8.6,21.58,95.0,23.1,19.51,40.49,-19.64,-48.529999999999994
225.45,0.51,-1.38,8.83,21.58,95.0,23.1,19.51,39.62,-18.1125,-49.7375
225.49,0.84,-1.24,8.9,21.58,95.0,23.1,18.92,42.63,-15.0575,-49.7375
225.53,0.37,-0.97,9.27,21.58,95.0,23.1,19.51,40.49,-13.835,-50.03999999999999
225.57,0.61,-0.91,9.04,21.58,95.0,23.1,19.27,41.08,-14.14,-48.832499999999996
225.61,0.03,-0.37,9.04,21.58,95.0,23.1,19.15,41.38,-12.9175,-48.53
225.65,-0.07,-0.67,8.89,21.58,95.0,23.1,18.92,42.32,-12.9175,-46.417500000000004
225.69,-0.22,0.76,8.83,21.58,95.0,23.1,19.74,39.62,-11.695,-45.8125
225.73,0.54,0.03,9.01,21.58,95.0,23.1,18.8,42.63,-8.03,-46.415
225.77,1.14,0.48,9.42,21.58,95.0,23.1,19.27,41.08,-6.1975,-43.6975
225.81,0.12,0.24,9.04,21.58,95.0,23.1,19.74,40.49,-3.7525,-42.7925
225.85,0.04,1.94,8.68,21.58,95.0,23.1,18.8,41.38,-2.5300000000000002,-39.17
225.89,0.38,1.81,8.66,21.58,95.0,23.1,19.86,40.78,-1.0025,-37.357499999999995
225.93,0.01,2.63,9.02,21.58,95.0,23.1,19.04,40.49,1.1350000000000002,-34.3375
225.97,0.26,2.01,8.9,21.58,95.0,23.1,19.39,42.63,4.495,-31.919999999999995
226.01,0.41,2.33,9.01,21.58,95.0,23.1,19.04,40.49,8.467500000000001,-29.202499999999997
226.05,0.49,2.61,9.16,21.58,95.0,23.1,18.68,41.08,10.9125,-24.974999999999994
226.09,0.19,2.3,9.35,21.58,95.0,23.1,19.27,40.49,14.885,-23.165
226.13,0.3,2.68,9.33,21.58,95.0,23.1,18.8,41.08,18.247500000000002,-22.259999999999994
226.17,0.14,2.5,9.35,21.58,95.0,23.1,19.97,41.38,23.134999999999998,-21.354999999999997
226.21,0.12,2.36,9.5,21.58,95.0,23.1,18.92,42.63,28.634999999999998,-19.242499999999996
226.25,0.13,2.27,9.3,21.58,95.0,23.1,19.27,42.32,31.997499999999995,-15.919999999999995
226.29,0.17,1.58,9.57,21.58,95.0,23.1,19.51,38.77,34.442499999999995,-10.787499999999996
226.33,0.21,2.04,9.32,21.58,95.0,23.1,19.62,41.38,36.5825,-7.7674999999999965
226.37,0.29,2.65,9.14,21.58,95.0,23.1,19.51,41.08,37.4975,-4.144999999999997
226.41,0.2,2.2,9.35,21.58,95.0,23.1,18.8,42.32,39.940000000000005,-1.7299999999999962
226.45,0.24,1.54,8.93,21.58,95.0,23.1,19.74,40.78,41.4675,-1.1249999999999964
226.49,0.05,1.05,9.31,21.58,95.0,23.1,19.04,40.49,43.91,2.8000000000000034
226.53,0.12,1.3,8.91,21.58,95.0,23.1,19.27,40.78,46.05,4.010000000000003
226.57,0.24,1.59,9.15,21.58,95.0,23.1,19.39,41.38,46.662499999999994,7.635000000000003
226.61,0.34,1.36,9.26,21.58,95.0,23.1,19.15,41.69,49.4125,12.767500000000004
226.65,0.4,0.95,9.05,21.58,95.0,23.1,19.51,40.78,48.802499999999995,15.185000000000002
226.69,0.12,0.25,9.46,21.58,95.0,23.1,19.51,40.49,48.802499999999995,18.807500000000005
226.73,0.11,0.42,9.07,21.58,95.0,23.1,18.92,42.32,48.190000000000005,22.430000000000003
226.77,0.25,0.32,9.17,21.58,95.0,23.1,20.09,42.63,46.355000000000004,25.752500000000005
226.81,0.32,0.46,9.0,21.58,95.0,23.1,18.8,42.32,42.6875,30.28
226.85,0.27,-0.22,9.39,21.58,95.0,23.1,19.74,39.62,38.715,33.9025
226.89,0.2,-0.09,8.83,21.58,95.0,23.1,18.8,42.32,32.91,35.715
226.93,0.18,-0.84,9.2,21.58,95.0,23.1,19.62,42.63,26.495,36.9225
226.97,0.23,-0.41,9.04,21.58,95.0,23.1,18.92,42.32,21.302500000000002,39.64
227.01,0.31,-0.64,9.15,21.58,95.0,23.1,19.74,40.78,14.58,41.150000000000006
227.05,0.28,-0.69,8.99,21.58,95.0,23.1,19.86,41.38,9.692499999999999,41.752500000000005
227.09,0.24,-1.15,9.07,21.58,95.0,23.1,19.97,40.78,3.2750000000000004,42.657500000000006
227.13,0.23,-1.59,9.05,21.58,95.0,23.1,19.27,40.49,-2.5300000000000002,42.96000000000001
227.17,0.17,-1.36,8.95,21.58,95.0,23.1,19.15,42.63,-8.64,43.565000000000005
227.21,0.3,-1.79,9.17,21.58,95.0,23.1,18.8,40.78,-16.28,42.962500000000006
227.25,0.37,-1.59,8.9,21.58,95.0,23.1,19.39,42.0,-22.695,44.17
227.29,0.13,-1.83,9.1,21.58,95.0,23.1,19.62,40.78,-28.195,42.962500000000006
227.33,0.25,-2.21,8.76,21.58,95.0,23.1,19.04,40.49,-32.7775,42.9625
227.37,0.18,-1.86,8.78,21.58,95.0,23.1,19.15,40.78,-34.915,42.962500000000006
227.41,0.23,-2.46,8.73,21.58,95.0,23.1,18.8,44.97,-38.2775,42.057500000000005
227.45,0.36,-2.79,8.85,21.58,95.0,23.1,19.51,40.78,-41.332499999999996,40.5475
227.49,0.31,-2.8,8.9,21.58,95.0,23.1,19.74,39.62,-42.555,37.225
227.53,0.54,-2.89,8.76,21.58,95.0,23.1,19.74,40.49,-43.167500000000004,34.5075
227.57,0.23,-2.84,8.97,21.58,95.0,23.1,19.74,39.62,-42.25,28.4675
227.61,0.37,-3.41,8.78,21.58,95.0,23.1,18.92,42.32,-42.557500000000005,24.240000000000002
227.65,0.02,-3.87,8.92,21.58,95.0,23.1,20.44,40.49,-41.947500000000005,18.202500000000008
227.69,-0.04,-3.94,9.01,21.58,95.0,23.1,19.62,40.78,-43.475,10.955000000000004
227.73,0.13,-3.93,8.88,21.58,95.0,23.1,19.51,39.62,-43.475,3.4075000000000037
227.77,0.29,-3.63,8.5,21.58,95.0,23.1,19.39,42.32,-42.2525,-4.139999999999997
227.81,0.77,-4.05,8.88,21.58,95.0,23.1,19.74,40.49,-43.167500000000004,-11.992499999999996
227.85,0.05,-3.02,8.68,21.58,95.0,23.1,19.74,40.78,-42.25,-18.334999999999997
227.89,-0.37,-3.49,9.16,21.58,95.0,23.1,19.04,41.69,-41.64,-23.467499999999998
227.93,-0.16,-2.27,9.43,21.58,95.0,23.1,19.39,42.0,-39.195,-29.205
227.97,0.06,-3.23,8.46,21.58,95.0,23.1,19.27,37.43,-36.75,-31.3175
228.01,0.82,-2.78,8.52,21.58,95.0,23.1,19.27,41.08,-34.61,-34.035
228.05,0.53,-2.99,8.29,21.58,95.0,23.1,19.62,40.78,-32.775,-37.05499999999999
228.09,0.55,-2.8,9.03,21.58,95.0,23.1,18.92,41.08,-32.165,-39.169999999999995
228.13,-0.19,-1.95,8.85,21.58,95.0,23.1,19.51,41.38,-30.6375,-42.49249999999999
228.17,0.29,-1.3,8.58,21.58,95.0,23.1,19.51,41.08,-28.195,-44.302499999999995
228.21,0.62,-1.45,8.62,21.58,95.0,23.1,19.51,40.49,-24.2225,-46.71999999999999
228.25,0.25,-1.06,8.95,21.58,95.0,23.1,19.04,41.08,-21.165,-49.43749999999999
228.29,0.6,-0.76,9.34,21.58,95.0,23.1,18.45,42.32,-17.195,-49.739999999999995
228.33,-0.08,-1.23,8.87,21.58,95.0,23.1,19.51,40.78,-15.054999999999998,-50.94749999999999
228.37,0.4,-0.39,9.07,21.58,95.0,23.1,19.86,42.63,-13.5275,-50.3425
228.41,0.05,-0.38,8.95,21.58,95.0,23.1,19.51,40.78,-12.307500000000001,-49.13499999999999
228.45,0.58,0.24,9.13,21.58,95.0,23.1,19.39,42.32,-11.695,-47.927499999999995
228.49,0.36,-0.07,9.05,21.58,95.0,23.1,19.27,40.49,-9.2525,-45.512499999999996
228.53,-0.16,0.15,9.05,21.58,95.0,23.1,19.27,39.62,-8.6425,-42.4925
228.57,-0.25,0.58,9.3,21.58,95.0,23.1,19.74,39.05,-5.584999999999999,-40.3775
228.61,-0.28,1.92,9.26,21.58,95.0,23.1,18.68,41.38,-4.3625,-39.47
228.65,0.57,1.27,9.4,21.58,95.0,23.1,19.74,40.19,-2.5275,-39.1675
228.69,0.09,1.89,9.05,21.58,95.0,23.1,19.04,40.49,0.8325,-36.449999999999996
228.73,0.07,1.78,9.18,21.58,95.0,23.1,18.92,42.63,3.8875,-33.7325
228.77,0.92,2.31,8.99,21.58,95.0,23.1,18.92,42.32,7.8575,-29.807499999999997
228.81,0.37,3.12,8.83,21.58,95.0,23.1,19.62,42.63,10.9125,-27.694999999999997
228.85,0.3,2.73,9.08,21.58,95.0,23.1,19.51,40.49,15.190000000000001,-27.392499999999995
228.89,0.15,2.53,9.39,21.58,95.0,23.1,19.39,42.63,18.855,-25.58
228.93,0.15,2.64,9.28,21.58,95.0,23.1,18.8,42.32,21.9125,-24.674999999999997
228.97,0.26,2.26,9.23,21.58,95.0,23.1,18.92,42.63,27.1075,-21.052499999999995
229.01,0.23,2.26,9.34,21.58,95.0,23.1,18.8,42.32,29.2475,-18.034999999999997
229.05,0.12,1.9,9.15,21.58,95.0,23.1,20.9,41.69,31.3875,-15.922499999999996
229.09,0.39,1.85,9.34,21.58,95.0,23.1,19.27,40.49,34.7475,-11.694999999999997
229.13,-0.1,2.5,9.26,21.58,95.0,23.1,18.21,42.63,36.275,-8.974999999999996
229.17,0.27,2.21,9.46,21.58,95.0,23.1,19.51,40.49,38.72,-5.047499999999997
229.21,0.07,2.53,8.88,21.58,95.0,23.1,19.51,38.23,39.635,-0.5174999999999967
229.25,0.04,1.41,9.32,21.58,95.0,23.1,18.92,41.38,41.1625,0.9925000000000033
229.29,0.32,1.23,9.29,21.58,95.0,23.1,19.51,40.19,42.69,3.4075000000000033
