Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
182.3,0.06,-2.57,8.91,22.18,95.0,23.4,20.56,42.63,,
182.34,0.18,-2.7,8.94,22.18,95.0,23.4,21.02,40.78,,
182.38,0.25,-2.39,9.05,22.18,95.0,23.4,20.67,42.63,,
182.42,0.23,-2.45,9.2,22.18,95.0,23.4,20.44,40.49,-30.455000000000002,3.48
182.46,-0.05,-2.45,9.04,22.18,95.0,23.4,21.02,40.78,-28.6225,-1.6550000000000002
182.5,0.0,-2.86,9.14,22.18,95.0,23.4,20.67,41.38,-27.4,-4.07
182.54,-0.02,-2.28,9.39,22.18,95.0,23.4,20.79,42.32,-27.705,-7.3925
182.58,0.55,-2.43,9.22,22.18,95.0,23.4,21.02,39.62,-25.259999999999998,-13.432500000000001
182.62,0.19,-1.91,9.41,22.18,95.0,23.4,20.9,41.69,-25.87,-15.8475
182.66,0.38,-2.02,9.41,22.18,95.0,23.4,21.13,40.49,-24.6475,-19.4725
182.7,0.37,-2.33,9.14,22.18,95.0,23.4,20.21,41.08,-22.5075,-22.189999999999998
182.74,-0.34,-1.61,8.99,22.18,95.0,23.4,20.21,42.32,-20.98,-24.0
182.78,0.17,-1.14,9.18,22.18,95.0,23.4,20.56,41.08,-18.5375,-26.7175
182.82,0.22,-0.85,8.91,22.18,95.0,23.4,21.13,39.62,-16.095,-29.735
182.86,0.85,-1.24,9.41,22.18,95.0,23.4,20.32,42.32,-13.9575,-31.5475
182.9,0.71,-0.71,9.18,22.18,95.0,23.4,20.9,39.62,-12.125,-33.36
182.94,0.43,-0.67,9.15,22.18,95.0,23.4,21.13,40.49,-10.29,-33.964999999999996
182.98,0.24,-0.24,9.1,22.18,95.0,23.4,20.9,39.62,-9.9825,-35.475
183.02,0.31,-0.13,9.17,22.18,95.0,23.4,20.9,39.62,-8.76,-36.0775
183.06,0.99,0.25,9.39,22.18,95.0,23.4,20.67,42.32,-8.76,-36.9825
183.1,-0.17,-0.02,8.94,22.18,95.0,23.4,21.02,41.38,-6.6225000000000005,-37.8875
183.14,0.53,0.07,8.88,22.18,95.0,23.4,20.32,42.32,-3.875,-36.0775
183.18,0.11,0.74,8.74,22.18,95.0,23.4,20.32,41.69,-2.6525,-35.474999999999994
183.22,0.52,0.91,9.69,22.18,95.0,23.4,20.32,42.32,1.015,-34.2675
183.26,0.34,0.93,9.81,22.18,95.0,23.4,21.48,39.62,2.8475,-34.2675
183.3,0.27,0.65,9.14,22.18,95.0,23.4,20.56,41.08,3.46,-33.057500000000005
183.34,0.02,1.59,9.0,22.18,95.0,23.4,20.21,41.08,5.2924999999999995,-31.245
183.38,-0.03,1.26,8.76,22.18,95.0,23.4,20.44,40.19,6.82,-29.1325
183.42,0.25,1.36,9.44,22.18,95.0,23.4,20.32,41.38,8.3475,-26.415000000000003
183.46,0.19,1.65,9.25,22.18,95.0,23.4,21.02,40.78,11.7075,-24.907500000000002
183.5,0.33,1.59,9.13,22.18,95.0,23.4,20.56,42.63,15.68,-22.4925
183.54,0.28,1.24,9.37,22.18,95.0,23.4,21.13,39.62,16.9,-18.567500000000003
183.58,0.17,1.41,9.17,22.18,95.0,23.4,20.21,42.96,18.735,-14.0375
183.62,0.42,0.81,9.44,22.18,95.0,23.4,21.02,41.38,20.262500000000003,-10.11
183.66,0.22,1.51,9.08,22.18,95.0,23.4,20.32,42.32,21.485,-6.484999999999999
183.7,0.3,1.21,9.51,22.18,95.0,23.4,20.56,41.08,23.015,-3.465
183.74,0.1,1.54,9.1,22.18,95.0,23.4,20.9,40.78,26.375,-2.56
183.78,0.14,1.3,9.18,22.18,95.0,23.4,20.9,39.62,28.515,-1.3525
183.82,0.3,1.06,9.31,22.18,95.0,23.4,21.02,40.78,30.042499999999997,-1.05
183.86,0.23,0.85,9.24,22.18,95.0,23.4,21.02,39.62,32.485,-0.14249999999999985
183.9,0.23,0.65,9.22,22.18,95.0,23.4,20.67,41.08,31.875,3.18
183.94,0.24,0.67,9.25,22.18,95.0,23.4,20.09,41.08,32.79,6.5
183.98,0.2,1.0,9.14,22.18,95.0,23.4,20.21,41.08,32.1775,11.33
184.02,0.19,0.25,9.42,22.18,95.0,23.4,20.79,42.0,30.040000000000003,15.255
184.06,0.25,0.19,9.19,22.18,95.0,23.4,19.86,42.32,29.4275,18.575
184.1,0.35,0.41,9.15,22.18,95.0,23.4,20.56,41.08,26.0675,21.8975
184.14,0.33,0.01,9.24,22.18,95.0,23.4,20.44,39.62,25.4575,22.2
184.18,0.28,-0.01,9.23,22.18,95.0,23.4,20.56,41.08,23.93,24.615
184.22,0.3,-0.13,9.23,22.18,95.0,23.4,19.62,39.9,21.7925,26.125
184.26,0.3,-0.5,9.15,22.18,95.0,23.4,20.67,40.49,19.655,27.634999999999998
184.3,0.26,-0.45,9.19,22.18,95.0,23.4,20.21,41.08,15.072500000000002,30.3525
184.34,0.27,-0.75,9.22,22.18,95.0,23.4,20.32,42.32,11.709999999999999,30.9575
184.38,0.25,-0.85,9.1,22.18,95.0,23.4,20.32,41.38,7.4325,30.0525
184.42,0.22,-0.94,9.07,22.18,95.0,23.4,20.79,40.78,4.682500000000001,28.845
184.46,0.19,-1.1,9.17,22.18,95.0,23.4,21.36,39.62,2.8475,28.5425
184.5,0.15,-1.15,9.3,22.18,95.0,23.4,20.9,39.62,-0.20750000000000002,27.0325
184.54,0.2,-1.1,8.85,22.18,95.0,23.4,20.79,42.32,-4.18,27.6375
184.58,0.16,-1.61,9.45,22.18,95.0,23.4,21.02,39.62,-6.930000000000001,28.845000000000002
184.62,0.17,-1.55,8.83,22.18,95.0,23.4,20.56,40.49,-9.985,29.1475
184.66,0.38,-1.74,9.31,22.18,95.0,23.4,20.56,40.49,-12.43,30.355000000000004
184.7,0.39,-1.94,8.98,22.18,95.0,23.4,20.21,40.49,-14.57,31.26
184.74,0.21,-1.99,9.18,22.18,95.0,23.4,19.86,41.08,-19.1525,30.052500000000002
184.78,0.16,-2.05,9.02,22.18,95.0,23.4,20.44,40.49,-23.43,29.447499999999998
184.82,0.26,-2.22,9.18,22.18,95.0,23.4,20.79,40.78,-26.485,26.427500000000002
184.86,0.19,-2.42,9.13,22.18,95.0,23.4,20.79,42.32,-29.54,23.4075
184.9,0.13,-2.2,8.98,22.18,95.0,23.4,20.32,41.08,-32.5975,22.2
184.94,0.1,-2.58,8.95,22.18,95.0,23.4,20.79,42.32,-35.040000000000006,19.18
184.98,0.13,-3.0,8.9,22.18,95.0,23.4,20.9,39.62,-36.5675,16.765
185.02,0.16,-2.86,8.97,22.18,95.0,23.4,21.02,40.78,-35.955,13.1425
185.06,0.32,-2.61,9.07,22.18,95.0,23.4,20.9,39.62,-33.51,8.6125
185.1,0.34,-2.62,9.37,22.18,95.0,23.4,20.21,42.32,-31.0675,5.595000000000001
185.14,0.33,-2.2,9.04,22.18,95.0,23.4,21.36,40.49,-30.762500000000003,3.7825
185.18,0.36,-2.29,8.56,22.18,95.0,23.4,20.9,39.62,-30.152500000000003,1.3650000000000002
185.22,0.39,-2.73,9.19,22.18,95.0,23.4,20.44,39.33,-28.93,-1.6549999999999998
185.26,0.16,-2.14,9.62,22.18,95.0,23.4,20.32,41.38,-29.235,-5.8825
185.3,0.41,-2.86,9.09,22.18,95.0,23.4,21.02,40.49,-25.8725,-11.620000000000001
185.34,0.2,-1.91,9.31,22.18,95.0,23.4,20.32,40.78,-24.955,-16.1475
185.38,-0.09,-1.91,8.81,22.18,95.0,23.4,20.44,40.49,-22.817500000000003,-20.677500000000002
185.42,0.77,-2.31,9.15,22.18,95.0,23.4,20.9,39.62,-20.067500000000003,-26.1125
185.46,0.35,-1.56,9.27,22.18,95.0,23.4,20.9,38.77,-20.0675,-29.735000000000003
185.5,0.5,-1.4,8.95,22.18,95.0,23.4,22.51,41.38,-17.0125,-33.6625
185.54,0.23,-0.82,8.94,22.18,95.0,23.4,20.32,42.32,-16.095,-35.1725
185.58,0.45,-0.81,9.14,22.18,95.0,23.4,20.44,41.08,-15.1775,-36.6825
185.62,0.48,-1.08,9.3,22.18,95.0,23.4,21.02,41.38,-12.1225,-37.89
185.66,0.2,-0.32,9.05,22.18,95.0,23.4,20.79,42.32,-11.204999999999998,-38.4925
185.7,0.42,-0.61,9.23,22.18,95.0,23.4,20.67,41.38,-8.76,-39.7
185.74,0.33,0.06,9.02,22.18,95.0,23.4,20.44,40.49,-5.095,-40.002500000000005
185.78,0.26,-0.12,9.19,22.18,95.0,23.4,20.21,41.08,-5.4,-39.097500000000004
185.82,0.22,0.76,9.25,22.18,95.0,23.4,20.56,39.62,-3.2624999999999997,-39.097500000000004
185.86,0.65,0.04,9.56,22.18,95.0,23.4,20.44,39.62,-2.3474999999999997,-38.795
185.9,0.82,0.96,9.3,22.18,95.0,23.4,20.56,41.38,-2.3475,-37.285
185.94,0.67,0.62,9.67,22.18,95.0,23.4,20.67,42.32,-0.5149999999999999,-36.0775
185.98,0.48,0.93,9.54,22.18,95.0,23.4,20.09,40.78,0.09500000000000003,-33.0575
186.02,0.93,0.87,9.36,22.18,95.0,23.4,20.79,41.69,0.4025000000000001,-31.245
186.06,0.66,1.5,9.22,22.18,95.0,23.4,20.32,41.08,1.625,-29.1325
186.1,0.48,1.75,8.94,22.18,95.0,23.4,20.79,41.38,5.5975,-27.32
186.14,0.24,1.18,9.42,22.18,95.0,23.4,20.32,41.38,7.737500000000001,-25.810000000000002
186.18,0.2,1.56,9.35,22.18,95.0,23.4,21.02,39.62,12.015,-23.395
186.22,0.56,1.33,8.94,22.18,95.0,23.4,21.02,41.38,15.682500000000001,-20.072499999999998
186.26,0.23,1.3,9.61,22.18,95.0,23.4,20.9,39.62,16.2925,-17.96
186.3,0.17,1.41,9.16,22.18,95.0,23.4,20.79,41.38,19.6525,-14.034999999999998
186.34,0.2,1.26,9.05,22.18,95.0,23.4,20.9,40.49,20.875,-10.412500000000001
186.38,0.24,1.21,9.33,22.18,95.0,23.4,20.32,41.08,21.790000000000003,-7.3925
186.42,0.22,1.36,9.37,22.18,95.0,23.4,21.36,40.78,25.7625,-4.675000000000001
186.46,0.05,1.22,9.22,22.18,95.0,23.4,20.79,42.32,27.29,-3.4675000000000002
186.5,0.13,1.13,9.07,22.18,95.0,23.4,20.09,40.78,29.1225,-2.2575
186.54,0.18,1.02,9.25,22.18,95.0,23.4,21.02,42.32,31.8725,-0.14500000000000024
186.58,0.23,0.62,9.47,22.18,95.0,23.4,20.56,39.62,30.955000000000002,3.1775
186.62,0.16,0.71,9.25,22.18,95.0,23.4,20.56,40.78,30.65,7.1025
186.66,0.34,0.98,9.25,22.18,95.0,23.4,20.32,41.38,29.427500000000002,9.82
186.7,0.23,0.59,9.22,22.18,95.0,23.4,20.79,42.0,27.9,13.1425
186.74,0.38,0.8,9.15,22.18,95.0,23.4,21.13,39.62,27.9,16.1625
186.78,0.31,0.21,9.04,22.18,95.0,23.4,20.9,39.62,28.512500000000003,17.975
186.82,0.2,-0.14,9.53,22.18,95.0,23.4,20.9,39.62,28.8175,21.295
186.86,0.28,0.12,9.05,22.18,95.0,23.4,20.32,42.32,27.29,23.4075
186.9,0.38,-0.26,9.25,22.18,95.0,23.4,20.56,41.38,25.4575,23.71
186.94,0.37,-0.18,9.22,22.18,95.0,23.4,20.32,42.63,23.317499999999995,24.615000000000002
186.98,0.33,-0.46,9.11,22.18,95.0,23.4,20.44,40.49,20.8725,25.22
187.02,0.26,-0.72,9.22,22.18,95.0,23.4,21.02,40.78,18.735,24.0125
187.06,0.28,-0.65,9.16,22.18,95.0,23.4,20.32,42.32,14.1525,26.73
187.1,0.34,-0.85,9.13,22.18,95.0,23.4,20.44,39.62,9.875,28.5425
187.14,0.33,-0.87,9.17,22.18,95.0,23.4,20.44,40.49,6.21,28.5425
187.18,0.18,-1.29,9.31,22.18,95.0,23.4,20.32,41.38,1.625,29.1475
187.22,0.16,-1.02,8.71,22.18,95.0,23.4,20.67,40.78,-1.125,27.94
187.26,0.29,-1.97,9.67,22.18,95.0,23.4,21.13,39.62,-5.0975,27.939999999999998
187.3,0.2,-1.41,9.02,22.18,95.0,23.4,21.02,39.62,-8.4575,28.845000000000002
187.34,0.29,-1.4,8.99,22.18,95.0,23.4,21.02,42.0,-12.1225,30.052500000000002
187.38,0.22,-1.91,9.32,22.18,95.0,23.4,21.94,40.19,-15.177500000000002,31.259999999999998
187.42,0.35,-1.72,8.87,22.18,95.0,23.4,20.9,39.62,-17.01,29.4475
187.46,0.28,-2.34,9.29,22.18,95.0,23.4,20.79,42.32,-21.2875,28.24
187.5,0.2,-2.13,9.12,22.18,95.0,23.4,20.9,39.62,-23.12,25.825
187.54,0.36,-1.84,8.69,22.18,95.0,23.4,20.79,41.08,-24.6475,22.5025
187.58,0.39,-3.05,9.38,22.18,95.0,23.4,20.44,41.69,-27.7025,20.69
187.62,0.51,-2.87,9.44,22.18,95.0,23.4,20.67,41.38,-28.619999999999997,19.785000000000004
187.66,0.43,-2.67,9.15,22.18,95.0,23.4,20.79,42.32,-30.76,17.67
187.7,0.42,-2.86,9.09,22.18,95.0,23.4,20.79,41.38,-32.9,16.462500000000002
187.74,0.48,-2.26,9.05,22.18,95.0,23.4,20.9,40.49,-34.1225,15.255
187.78,0.34,-2.43,9.25,22.18,95.0,23.4,21.13,39.62,-33.8175,10.725
187.82,0.41,-2.37,8.84,22.18,95.0,23.4,21.36,40.49,-33.207499999999996,8.31
187.86,0.18,-2.6,9.19,22.18,95.0,23.4,20.79,42.32,-31.985,3.1774999999999993
187.9,0.37,-2.82,9.17,22.18,95.0,23.4,20.32,40.78,-31.375,-2.56
187.94,0.28,-2.22,8.81,22.18,95.0,23.4,20.79,42.32,-31.985000000000003,-5.8825
187.98,0.25,-2.28,9.19,22.18,95.0,23.4,20.56,41.08,-30.7625,-9.5075
188.02,0.25,-1.99,9.05,22.18,95.0,23.4,20.44,41.38,-30.15,-11.925
188.06,0.51,-1.98,8.41,22.18,95.0,23.4,21.36,42.63,-27.705,-14.340000000000002
188.1,0.28,-1.83,8.79,22.18,95.0,23.4,20.67,41.08,-25.2625,-18.265
