Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
107.94,-0.05,0.7,9.07,22.34,95.0,25.3,20.9,41.69,,
107.98,0.07,0.99,9.09,22.34,95.0,25.3,20.21,43.61,,
108.02,0.12,0.87,9.22,22.34,95.0,25.3,19.39,42.63,-15.706666666666665,10.183333333333332
108.06,0.23,0.62,9.44,22.34,95.0,25.3,20.9,41.38,-14.893333333333333,7.363333333333332
108.1,0.25,0.72,9.23,22.34,95.0,25.3,20.56,43.94,-18.153333333333332,6.156666666666666
108.14,0.16,0.57,9.53,22.34,95.0,25.3,20.21,40.78,-18.966666666666665,4.946666666666666
108.18,0.17,0.65,9.18,22.34,95.0,25.3,19.86,42.32,-21.816666666666663,2.933333333333333
108.22,0.17,0.7,9.26,22.34,95.0,25.3,20.67,40.78,-23.039999999999996,-0.2866666666666668
108.26,0.3,0.75,9.2,22.34,95.0,25.3,19.27,42.32,-24.263333333333332,-3.5066666666666664
108.3,0.16,0.81,9.1,22.34,95.0,25.3,20.21,41.69,-23.043333333333333,-4.31
108.34,0.26,0.44,9.34,22.34,95.0,25.3,19.74,41.69,-21.819999999999997,-4.713333333333333
108.38,0.26,0.24,9.34,22.34,95.0,25.3,20.56,42.0,-20.189999999999998,-5.919999999999999
108.42,0.28,0.42,9.17,22.34,95.0,25.3,19.97,40.78,-21.409999999999997,-8.74
108.46,0.26,0.14,9.6,22.34,95.0,25.3,20.79,42.63,-19.779999999999998,-11.56
108.5,0.23,0.48,9.25,22.34,95.0,25.3,20.09,43.61,-19.779999999999998,-11.56
108.54,0.37,0.06,9.28,22.34,95.0,25.3,19.97,40.78,-19.37333333333333,-12.766666666666667
108.58,0.29,-0.06,9.06,22.34,95.0,25.3,20.09,43.61,-19.37333333333333,-13.973333333333334
108.62,0.21,-0.29,9.35,22.34,95.0,25.3,20.56,42.32,-18.15,-15.583333333333334
108.66,0.15,-0.1,9.11,22.34,95.0,25.3,19.86,42.0,-14.483333333333329,-16.39
