Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
130.13,0.4,-2.94,9.17,21.86,95.0,23.1,19.04,37.16,,
130.17,0.23,-2.67,8.67,21.86,95.0,23.1,19.97,37.16,,
130.21,0.32,-3.85,9.47,21.86,95.0,23.1,19.15,39.9,-39.32333333333333,-19.183333333333334
130.25,0.33,-2.94,9.06,21.86,95.0,23.1,19.62,38.77,-36.88,-24.416666666666668
130.29,0.27,-3.27,8.78,21.86,95.0,23.1,19.62,39.05,-34.843333333333334,-28.040000000000003
130.33,1.05,-1.82,7.91,21.86,95.0,23.1,19.62,37.43,-32.803333333333335,-28.846666666666664
130.37,-0.32,-2.04,8.38,21.86,95.0,23.1,18.92,37.69,-30.36,-35.29
130.41,0.2,-2.15,9.23,21.86,95.0,23.1,19.27,35.16,-27.916666666666668,-39.72
130.45,-0.05,-1.99,9.1,21.86,95.0,23.1,19.74,37.16,-26.290000000000003,-42.94
130.49,0.29,-1.84,9.17,21.86,95.0,23.1,19.74,37.16,-24.253333333333334,-42.133333333333326
130.53,0.64,-1.02,9.32,21.86,95.0,23.1,18.45,37.69,-20.18,-44.54999999999999
130.57,0.13,-1.02,8.85,21.86,95.0,23.1,16.53,39.05,-15.696666666666665,-44.953333333333326
130.61,0.61,-0.58,9.22,21.86,95.0,23.1,19.27,37.16,-13.659999999999998,-46.56333333333333
130.65,0.16,-1.13,8.98,21.86,95.0,23.1,18.56,39.05,-13.253333333333332,-45.35333333333333
130.69,0.14,0.04,9.05,21.86,95.0,23.1,18.92,37.43,-13.660000000000002,-46.15666666666667
130.73,-0.06,-0.77,9.03,21.86,95.0,23.1,18.45,37.96,-11.213333333333333,-45.75333333333334
130.77,0.31,0.03,9.07,21.86,95.0,23.1,19.97,36.39,-9.99,-44.95000000000001
130.81,0.52,0.24,8.94,21.86,95.0,23.1,20.09,38.77,-7.953333333333334,-43.74333333333333
130.85,-1.09,0.34,8.9,21.86,95.0,23.1,20.09,37.16,-6.326666666666668,-44.550000000000004
130.89,0.51,0.74,8.94,21.86,95.0,23.1,19.04,37.43,-3.8833333333333333,-42.53666666666667
130.93,0.77,0.92,9.22,21.86,95.0,23.1,19.97,37.16,-3.0700000000000003,-41.33
130.97,0.61,1.45,9.11,21.86,95.0,23.1,18.92,39.05,-2.2533333333333334,-38.913333333333334
131.01,-0.55,1.56,9.03,21.86,95.0,23.1,19.15,38.77,-0.6233333333333334,-37.303333333333335
131.05,0.2,2.32,8.95,21.86,95.0,23.1,19.74,37.43,2.23,-33.68
131.09,-0.06,2.78,8.56,21.86,95.0,23.1,19.97,37.16,4.266666666666667,-29.653333333333336
131.13,0.6,1.84,9.32,21.86,95.0,23.1,18.8,37.69,9.563333333333334,-26.833333333333332
131.17,0.29,2.31,9.53,21.86,95.0,23.1,20.09,37.43,12.413333333333334,-24.820000000000004
131.21,0.28,1.73,9.39,21.86,95.0,23.1,18.92,39.05,17.30333333333333,-22.406666666666666
131.25,0.21,1.98,9.19,21.86,95.0,23.1,19.74,38.77,19.34,-19.59
131.29,0.31,1.95,9.23,21.86,95.0,23.1,19.27,37.69,22.19333333333333,-16.366666666666664
131.33,0.24,1.79,9.29,21.86,95.0,23.1,19.62,37.96,24.636666666666667,-12.743333333333334
131.37,0.2,1.52,9.05,21.86,95.0,23.1,19.04,37.69,28.30333333333333,-10.326666666666666
131.41,0.17,1.86,9.2,21.86,95.0,23.1,19.97,38.23,33.19,-9.12
131.45,0.26,2.04,9.28,21.86,95.0,23.1,19.27,37.16,36.85666666666666,-5.896666666666666
131.49,0.17,1.77,9.14,21.86,95.0,23.1,19.62,37.96,38.080000000000005,-1.0666666666666667
131.53,-0.0,1.29,9.41,21.86,95.0,23.1,19.51,37.69,38.48666666666667,2.1533333333333333
131.57,0.12,1.58,9.03,21.86,95.0,23.1,18.92,37.96,39.70666666666667,3.763333333333333
131.61,0.09,1.38,9.25,21.86,95.0,23.1,19.74,37.43,39.29666666666666,6.9866666666666655
131.65,0.19,1.18,9.16,21.86,95.0,23.1,20.09,40.19,41.74333333333333,9.806666666666667
131.69,0.37,0.98,9.29,21.86,95.0,23.1,19.74,37.16,39.70666666666666,15.040000000000001
131.73,0.18,0.8,8.98,21.86,95.0,23.1,19.51,37.16,39.300000000000004,16.650000000000002
131.77,0.2,0.08,9.51,21.86,95.0,23.1,18.92,39.05,37.263333333333335,19.063333333333333
131.81,0.24,0.39,9.25,21.86,95.0,23.1,18.8,37.96,36.449999999999996,21.88
131.85,0.3,0.28,9.36,21.86,95.0,23.1,19.27,37.69,36.45,23.086666666666662
131.89,0.29,0.11,9.18,21.86,95.0,23.1,19.04,37.69,34.41,25.906666666666666
131.93,0.19,-0.1,9.02,21.86,95.0,23.1,19.04,37.16,31.55666666666667,25.506666666666664
131.97,0.14,-0.39,9.28,21.86,95.0,23.1,19.04,37.43,27.89,29.13
132.01,0.21,-0.53,8.98,21.86,95.0,23.1,15.8,39.05,22.186666666666667,33.556666666666665
132.05,0.21,-0.59,9.14,21.86,95.0,23.1,18.92,37.96,18.929999999999996,35.56666666666666
132.09,0.23,-0.45,9.05,21.86,95.0,23.1,19.97,38.23,12.819999999999999,35.97
132.13,0.25,-1.01,9.11,21.86,95.0,23.1,19.97,37.96,7.526666666666666,35.97
132.17,0.22,-0.98,9.05,21.86,95.0,23.1,18.92,38.77,-0.6233333333333345,39.19333333333333
132.21,0.15,-1.2,8.98,21.86,95.0,23.1,19.62,38.77,-5.920000000000002,42.01333333333333
132.25,0.29,-1.75,9.5,21.86,95.0,23.1,18.92,37.69,-9.180000000000001,42.416666666666664
132.29,0.21,-1.39,8.87,21.86,95.0,23.1,19.51,37.69,-13.660000000000002,40.0
132.33,0.15,-1.67,9.3,21.86,95.0,23.1,18.68,37.69,-17.733333333333334,36.373333333333335
132.37,0.27,-1.19,8.43,21.86,95.0,23.1,19.51,34.21,-23.843333333333334,34.35999999999999
132.41,0.2,-2.65,9.3,21.86,95.0,23.1,17.97,38.77,-27.51,35.56666666666666
132.45,0.24,-2.4,9.21,21.86,95.0,23.1,19.97,35.4,-33.21333333333333,37.98333333333333
132.49,0.26,-2.44,8.96,21.86,95.0,23.1,19.15,38.77,-37.696666666666665,38.79
132.53,0.31,-2.64,8.79,21.86,95.0,23.1,19.04,37.16,-38.919999999999995,36.776666666666664
132.57,0.22,-2.47,8.69,21.86,95.0,23.1,19.15,38.77,-39.32666666666667,33.556666666666665
132.61,0.17,-2.81,9.24,21.86,95.0,23.1,18.8,37.69,-38.10333333333333,30.736666666666665
132.65,0.15,-2.85,9.08,21.86,95.0,23.1,19.04,37.43,-38.51,27.516666666666662
132.69,0.02,-2.85,8.91,21.86,95.0,23.1,19.62,37.16,-39.32666666666666,24.296666666666663
132.73,-0.01,-3.41,8.74,21.86,95.0,23.1,18.92,37.43,-41.77,19.869999999999994
132.77,0.03,-3.79,9.02,21.86,95.0,23.1,19.27,37.43,-42.17666666666667,13.829999999999997
132.81,0.47,-3.61,8.89,21.86,95.0,23.1,18.68,37.69,-41.35999999999999,6.179999999999997
132.85,0.37,-3.29,8.62,21.86,95.0,23.1,19.39,36.9,-38.10333333333333,-1.4700000000000024
132.89,0.24,-3.23,8.86,21.86,95.0,23.1,19.04,37.16,-37.696666666666665,-8.313333333333336
132.93,0.22,-2.53,8.98,21.86,95.0,23.1,19.15,38.77,-38.10333333333333,-11.93666666666667
132.97,-0.44,-2.38,8.98,21.86,95.0,23.1,19.97,37.16,-39.32333333333333,-16.77
133.01,0.22,-3.03,8.66,21.86,95.0,23.1,20.32,37.69,-38.50666666666667,-22.40666666666667
133.05,0.67,-3.56,8.71,21.86,95.0,23.1,19.97,37.16,-36.06333333333333,-29.653333333333336
133.09,0.11,-2.6,9.65,21.86,95.0,23.1,19.51,37.69,-31.99,-36.49666666666667
133.13,0.75,-2.85,8.84,21.86,95.0,23.1,19.27,37.96,-27.51,-40.12
133.17,-0.07,-2.09,8.55,21.86,95.0,23.1,19.97,37.16,-25.066666666666666,-42.13333333333333
133.21,0.16,-1.6,9.35,21.86,95.0,23.1,18.92,37.96,-20.586666666666662,-44.14666666666667
133.25,-0.06,-2.11,9.11,21.86,95.0,23.1,19.27,37.69,-20.180000000000003,-46.56333333333333
133.29,0.52,-0.77,9.15,21.86,95.0,23.1,18.56,37.16,-17.736666666666665,-49.78666666666667
133.33,-0.04,-1.19,8.79,21.86,95.0,23.1,19.15,41.38,-18.143333333333334,-48.98
133.37,0.18,-0.95,8.97,21.86,95.0,23.1,20.09,37.16,-14.476666666666665,-47.366666666666674
133.41,0.29,-0.54,9.14,21.86,95.0,23.1,18.92,37.43,-12.436666666666667,-45.75333333333334
133.45,0.37,-0.27,9.02,21.86,95.0,23.1,18.92,37.69,-10.4,-44.95000000000001
133.49,0.59,-0.35,9.13,21.86,95.0,23.1,19.15,38.77,-11.213333333333333,-44.95000000000001
133.53,0.11,-0.25,9.03,21.86,95.0,23.1,18.8,37.96,-8.363333333333333,-44.550000000000004
133.57,-0.13,0.64,8.77,21.86,95.0,23.1,19.97,37.16,-7.546666666666667,-43.74333333333334
133.61,0.11,0.22,9.01,21.86,95.0,23.1,19.51,37.16,-5.510000000000001,-43.74333333333334
133.65,-0.11,1.86,9.04,21.86,95.0,23.1,18.92,37.69,-3.473333333333334,-44.14333333333334
133.69,0.5,0.56,9.22,21.86,95.0,23.1,19.27,37.96,0.6000000000000002,-44.14333333333334
133.73,0.57,0.81,8.6,21.86,95.0,23.1,17.85,37.69,3.86,-42.13
133.77,0.27,1.41,8.82,21.86,95.0,23.1,19.27,37.16,6.713333333333334,-38.50666666666667
133.81,0.71,1.73,8.45,21.86,95.0,23.1,18.8,37.69,8.75,-33.67666666666667
133.85,0.35,2.3,9.77,21.86,95.0,23.1,19.27,37.16,12.413333333333334,-28.846666666666668
133.89,0.22,1.96,9.26,21.86,95.0,23.1,19.51,37.16,12.819999999999999,-24.823333333333334
133.93,0.26,2.26,8.98,21.86,95.0,23.1,19.39,39.05,14.856666666666667,-20.79666666666667
133.97,0.2,1.84,9.1,21.86,95.0,23.1,19.62,37.96,17.71,-16.366666666666667
134.01,0.2,2.18,9.04,21.86,95.0,23.1,19.04,37.69,22.596666666666668,-13.143333333333336
134.05,0.05,1.98,9.22,21.86,95.0,23.1,19.04,37.43,27.076666666666668,-11.933333333333335
134.09,0.14,1.76,8.84,21.86,95.0,23.1,19.15,37.16,27.89,-11.13
134.13,0.24,1.54,9.37,21.86,95.0,23.1,20.44,36.9,29.113333333333333,-7.506666666666669
134.17,0.23,1.88,9.22,21.86,95.0,23.1,19.86,37.43,29.930000000000003,-3.080000000000002
134.21,0.23,1.89,9.02,21.86,95.0,23.1,19.15,39.05,34.00666666666667,-1.066666666666669
134.25,0.16,1.48,9.15,21.86,95.0,23.1,19.97,37.43,36.449999999999996,2.153333333333331
134.29,0.27,1.52,9.04,21.86,95.0,23.1,18.92,37.69,38.89333333333334,3.7633333333333305
134.33,0.23,1.2,9.26,21.86,95.0,23.1,19.74,37.43,38.89333333333333,9.399999999999999
134.37,0.4,1.08,9.15,21.86,95.0,23.1,21.82,37.16,40.93,9.399999999999999
134.41,0.42,1.22,9.03,21.86,95.0,23.1,18.92,39.05,40.11666666666667,11.413333333333332
134.45,0.15,0.93,9.21,21.86,95.0,23.1,19.51,38.77,38.89333333333334,13.023333333333332
134.49,0.17,0.21,9.33,21.86,95.0,23.1,19.04,37.16,38.486666666666665,17.049999999999997
134.53,0.17,0.01,9.31,21.86,95.0,23.1,19.15,38.77,36.85666666666666,20.269999999999996
134.57,0.28,0.6,8.95,21.86,95.0,23.1,18.92,37.69,38.080000000000005,21.076666666666664
134.61,0.29,0.08,9.15,21.86,95.0,23.1,19.15,37.43,35.63666666666666,25.103333333333328
134.65,0.3,-0.12,9.25,21.86,95.0,23.1,19.15,38.77,34.00666666666667,28.326666666666664
134.69,0.25,-0.43,9.11,21.86,95.0,23.1,19.15,37.96,30.74666666666667,32.349999999999994
134.73,0.19,-0.51,9.14,21.86,95.0,23.1,19.27,38.23,27.893333333333334,32.75
134.77,0.22,-0.37,9.11,21.86,95.0,23.1,18.92,37.96,24.22666666666667,32.74999999999999
134.81,0.23,-0.66,9.08,21.86,95.0,23.1,19.51,37.43,17.706666666666667,35.166666666666664
134.85,0.25,-0.72,9.12,21.86,95.0,23.1,19.27,37.69,11.19,35.97333333333333
134.89,0.22,-1.01,8.97,21.86,95.0,23.1,19.74,37.43,3.856666666666667,39.596666666666664
134.93,0.22,-1.05,8.98,21.86,95.0,23.1,18.92,38.5,-0.21666666666666665,37.98666666666666
134.97,0.24,-1.4,9.19,21.86,95.0,23.1,19.39,37.69,-5.919999999999999,38.38999999999999
135.01,0.32,-1.61,9.17,21.86,95.0,23.1,19.51,37.16,-10.4,36.779999999999994
135.05,0.14,-1.49,9.05,21.86,95.0,23.1,18.92,37.69,-15.696666666666667,36.37666666666666
135.09,0.21,-1.68,9.06,21.86,95.0,23.1,19.51,37.16,-20.993333333333336,36.376666666666665
135.13,0.24,-1.83,9.0,21.86,95.0,23.1,19.97,37.16,-26.290000000000003,37.58333333333333
135.17,0.24,-2.16,9.08,21.86,95.0,23.1,19.51,37.43,-31.99333333333333,39.596666666666664
135.21,0.28,-2.32,9.04,21.86,95.0,23.1,19.15,39.05,-35.25333333333334,37.98666666666666
135.25,0.3,-2.45,8.95,21.86,95.0,23.1,19.15,37.43,-37.696666666666665,36.37666666666666
135.29,0.18,-2.62,8.83,21.86,95.0,23.1,19.74,37.16,-38.51,33.559999999999995
135.33,0.11,-2.45,9.01,21.86,95.0,23.1,19.39,38.77,-39.32333333333333,33.959999999999994
135.37,0.25,-2.61,8.88,21.86,95.0,23.1,19.74,37.16,-40.54666666666666,30.33666666666666
135.41,0.33,-3.53,9.11,21.86,95.0,23.1,19.74,38.23,-40.54666666666667,25.906666666666656
135.45,0.46,-3.08,8.82,21.86,95.0,23.1,19.15,38.5,-42.99,21.883333333333326
135.49,0.34,-3.56,9.07,21.86,95.0,23.1,19.15,38.23,-42.17666666666667,18.259999999999994
135.53,0.28,-3.45,9.23,21.86,95.0,23.1,19.74,35.4,-44.21333333333333,15.443333333333328
135.57,0.48,-3.31,8.82,21.86,95.0,23.1,19.86,37.96,-43.806666666666665,8.196666666666662
135.61,0.19,-2.56,9.01,21.86,95.0,23.1,19.74,37.16,-43.806666666666665,1.7533333333333287
135.65,0.91,-3.81,8.6,21.86,95.0,23.1,19.97,37.43,-41.77,-5.093333333333338
135.69,0.02,-2.74,8.58,21.86,95.0,23.1,19.27,37.69,-38.919999999999995,-13.14666666666667
135.73,0.25,-1.99,8.56,21.86,95.0,23.1,19.39,37.96,-34.843333333333334,-20.79666666666667
135.77,0.82,-3.55,9.31,21.86,95.0,23.1,19.51,37.16,-33.620000000000005,-27.640000000000004
135.81,0.56,-1.98,9.09,21.86,95.0,23.1,19.51,37.43,-32.39666666666667,-29.653333333333336
135.85,-0.31,-2.03,8.57,21.86,95.0,23.1,19.27,37.16,-30.36,-34.88666666666667
135.89,0.83,-2.85,9.13,21.86,95.0,23.1,18.8,35.89,-27.916666666666668,-37.303333333333335
135.93,-0.01,-2.07,8.71,21.86,95.0,23.1,19.27,38.23,-24.656666666666666,-40.92666666666667
135.97,0.2,-1.58,9.21,21.86,95.0,23.1,19.27,37.69,-23.03,-41.730000000000004
136.01,0.68,-1.12,8.93,21.86,95.0,23.1,19.27,37.16,-20.180000000000003,-44.14333333333334
