Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
217.14,0.11,-0.93,9.25,37.25,94.0,21.1,17.25,35.89,27.15,27.46
217.18,0.12,-0.91,9.22,37.25,94.0,21.1,17.13,35.89,30.90,26.21
217.22,0.24,-0.68,9.18,37.25,94.0,21.1,17.13,35.89,34.65,21.23
217.26,0.11,-0.50,9.21,37.25,94.0,21.1,17.13,36.14,34.65,18.73
217.30,0.19,-0.20,9.13,37.25,94.0,21.1,17.01,36.14,33.40,10.01
217.34,0.14,-0.11,9.17,37.25,94.0,21.1,17.25,35.89,33.40,3.78
217.38,0.19,0.18,9.16,37.25,94.0,21.1,17.01,36.14,33.40,-1.21
217.42,0.17,0.52,9.15,37.25,94.0,21.1,17.13,36.14,32.15,-8.69
217.46,0.13,0.98,9.10,37.25,94.0,21.1,17.13,36.39,29.65,-13.67
217.50,0.20,1.30,9.10,37.25,94.0,21.1,17.37,35.89,29.65,-24.89
217.54,0.16,1.66,9.13,37.25,94.0,21.1,17.25,36.14,28.40,-32.37
217.58,0.09,2.19,9.10,37.25,94.0,21.1,17.13,35.89,25.90,-36.11
217.62,0.19,2.28,9.08,37.25,94.0,21.1,17.37,35.89,22.15,-39.85
217.66,0.11,3.04,9.16,37.25,94.0,21.1,17.25,35.89,22.15,-41.10
217.70,0.08,3.22,9.18,37.25,94.0,21.1,17.85,36.14,22.15,-38.60
217.74,0.17,3.08,9.14,37.25,94.0,21.1,17.25,36.65,22.15,-36.11
217.78,0.15,3.56,9.13,37.25,94.0,21.1,17.01,36.14,20.90,-34.86
217.82,0.15,3.52,9.19,37.25,94.0,21.1,17.01,35.89,19.65,-29.88
217.86,0.12,3.43,9.10,37.25,94.0,21.1,17.13,36.14,18.40,-28.63
217.90,0.06,3.37,9.15,37.25,94.0,21.1,17.01,35.89,15.90,-21.15
217.94,0.16,2.74,9.08,37.25,94.0,21.1,17.25,35.89,12.15,-18.66
217.98,0.10,2.68,9.20,37.25,94.0,21.1,17.01,35.89,7.15,-9.93
218.02,0.06,2.68,9.09,37.25,94.0,21.1,17.25,35.65,3.40,-2.46
218.06,0.17,2.09,9.12,37.25,94.0,21.1,17.25,36.14,-5.35,2.53
218.10,0.16,1.56,9.10,37.25,94.0,21.1,17.13,35.89,-11.60,6.27
218.14,0.17,1.19,9.08,37.25,94.0,21.1,17.37,35.40,-20.35,10.01
218.18,0.20,0.91,9.14,37.25,94.0,21.1,17.13,35.89,-26.60,13.75
218.22,0.17,0.60,9.08,37.25,94.0,21.1,17.37,35.89,-35.35,16.24
218.26,0.19,-0.10,9.16,37.25,94.0,21.1,17.13,35.89,-40.35,16.24
218.30,0.25,-0.33,9.17,37.25,94.0,21.1,17.01,35.89,-46.60,18.73
218.34,0.17,-0.49,9.13,37.25,94.0,21.1,18.09,35.89,-49.10,19.98
218.38,0.18,-0.61,9.28,37.25,94.0,21.1,17.01,35.65,-50.35,21.23
218.42,0.21,-1.18,9.18,37.25,94.0,21.1,17.25,35.65,-49.10,23.72
218.46,0.23,-1.48,9.25,37.25,94.0,21.1,17.13,35.89,-44.10,26.21
218.50,0.20,-0.96,9.18,37.25,94.0,21.1,17.13,36.14,-39.10,28.71
218.54,0.12,-1.42,9.27,37.25,94.0,21.1,17.25,36.14,-26.60,33.69
218.58,0.25,-1.21,9.25,37.25,94.0,21.1,17.13,35.89,-15.35,34.94
218.62,0.16,-1.17,9.30,37.25,94.0,21.1,16.65,35.40,-4.10,34.94
218.66,0.18,-1.36,9.27,37.25,94.0,21.1,18.80,35.40,5.90,33.69
218.70,0.26,-1.08,9.18,37.25,94.0,21.1,17.01,35.65,18.40,32.45
218.74,0.16,-1.09,9.24,37.25,94.0,21.1,17.37,35.89,24.65,31.20
218.78,0.20,-0.86,9.21,37.25,94.0,21.1,17.25,35.89,29.65,28.71
218.82,0.23,-0.77,9.23,37.25,94.0,21.1,17.13,36.14,33.40,26.21
218.86,0.19,-0.42,9.15,37.25,94.0,21.1,17.01,35.65,37.15,22.47
218.90,0.23,-0.31,9.16,37.25,94.0,21.1,17.01,35.89,35.90,18.73
218.94,0.18,-0.00,9.10,37.25,94.0,21.1,17.25,35.65,35.90,12.50
218.98,0.16,0.15,9.14,37.25,94.0,21.1,17.01,35.65,35.90,8.76
219.02,0.17,0.49,9.13,37.25,94.0,21.1,17.37,35.65,32.15,0.04
219.06,0.18,0.84,9.09,37.25,94.0,21.1,17.37,35.65,30.90,-6.19
219.10,0.17,1.27,9.13,37.25,94.0,21.1,17.13,35.65,32.15,-12.43
