Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
519.07,0.20,-0.45,9.22,26.56,94.0,21.4,17.61,42.32,3.35,1.94
519.03,0.18,-0.45,9.26,26.56,94.0,21.4,17.61,42.32,2.10,1.94
519.07,0.20,-0.45,9.22,26.56,94.0,21.4,17.61,42.32,3.35,1.94
200.21,0.01,6.09,9.02,34.03,94.0,21.3,17.61,38.23,22.27,-24.19
200.25,0.28,5.36,9.00,34.03,94.0,21.3,17.73,38.23,16.02,-20.45
200.29,0.08,4.96,9.03,34.03,94.0,21.3,17.73,37.69,13.52,-10.48
200.33,0.08,4.19,8.92,34.03,94.0,21.3,17.61,38.23,8.52,-5.50
200.37,0.11,4.05,8.96,34.03,94.0,21.3,17.85,38.23,4.77,4.47
200.41,0.21,4.37,8.84,34.03,94.0,21.3,17.73,37.96,2.27,13.20
200.45,0.15,3.56,8.91,34.03,94.0,21.3,17.73,37.69,-5.23,15.69
200.49,0.16,2.88,8.73,34.03,94.0,21.3,17.85,37.96,-11.48,19.43
200.53,0.13,1.59,8.93,34.03,94.0,21.3,17.61,37.96,-22.73,21.93
200.57,0.21,1.38,8.80,34.03,94.0,21.3,17.73,37.96,-35.23,24.42
200.61,0.14,1.46,8.82,34.03,94.0,21.3,17.85,37.96,-41.48,28.16
200.65,0.22,0.87,8.77,34.03,94.0,21.3,20.32,37.96,-53.98,28.16
200.69,0.23,0.03,8.85,34.03,94.0,21.3,18.09,39.33,-60.23,28.16
200.73,0.18,-0.29,8.76,34.03,94.0,21.3,17.73,37.69,-68.98,29.40
200.77,-0.16,0.32,8.87,34.03,94.0,21.3,17.73,38.23,-63.98,34.39
200.81,0.06,-1.81,9.33,34.03,94.0,21.3,17.73,37.96,-62.73,35.64
200.85,0.33,-2.19,8.95,34.03,94.0,21.3,17.73,37.69,-53.98,39.38
200.89,0.27,-2.81,9.17,34.03,94.0,21.3,17.97,37.96,-45.23,43.12
200.93,0.14,-2.92,9.17,34.03,94.0,21.3,17.61,37.96,-30.23,46.85
200.97,0.36,-2.57,9.03,34.03,94.0,21.3,17.85,37.96,-22.73,50.59
201.01,0.32,-2.80,9.04,34.03,94.0,21.3,17.73,37.69,-10.23,51.84
201.05,0.20,-2.52,9.38,34.03,94.0,21.3,17.73,38.23,-0.23,49.35
201.09,0.15,-1.71,9.19,34.03,94.0,21.3,17.61,38.23,4.77,45.61
201.13,0.14,-2.03,9.27,34.03,94.0,21.3,17.49,37.96,9.77,45.61
201.17,0.38,-2.21,9.13,34.03,94.0,21.3,17.73,37.96,16.02,43.12
201.21,0.18,-2.40,9.19,34.03,94.0,21.3,17.73,42.32,17.27,36.88
201.25,0.19,-1.77,9.15,34.03,94.0,21.3,17.73,37.69,23.52,29.40
201.29,0.12,-1.21,9.15,34.03,94.0,21.3,17.73,37.96,24.77,30.65
201.33,0.13,-1.53,9.18,34.03,94.0,21.3,17.61,37.96,23.52,30.65
201.37,0.33,-1.66,9.07,34.03,94.0,21.3,17.85,37.69,23.52,29.40
201.41,0.17,-1.25,9.03,34.03,94.0,21.3,17.61,38.23,23.52,29.40
201.45,0.19,-1.05,9.07,34.03,94.0,21.3,17.73,37.96,26.02,31.90
201.49,0.22,-0.37,9.02,34.03,94.0,21.3,17.97,37.96,29.77,29.40
201.53,0.10,-0.03,8.96,34.03,94.0,21.3,17.61,38.23,28.52,-36.66
201.57,0.15,0.02,8.91,34.03,94.0,21.3,17.85,38.50,33.52,-44.14
201.61,0.24,0.72,8.83,34.03,94.0,21.3,17.73,37.96,37.27,-50.37
201.65,0.27,1.38,8.75,34.03,94.0,21.3,17.61,37.96,41.02,-54.11
201.69,0.12,1.98,8.94,34.03,94.0,21.3,17.85,37.96,42.27,-55.36
201.73,0.04,2.49,8.80,34.03,94.0,21.3,17.61,38.23,42.27,-56.60
201.77,0.19,3.11,8.80,34.03,94.0,21.3,17.73,38.23,41.02,-54.11
201.81,0.11,3.62,8.95,34.03,94.0,21.3,17.37,38.23,36.02,-49.12
201.85,0.10,4.23,9.01,34.03,94.0,21.3,16.17,37.96,36.02,-40.40
201.89,0.15,4.98,8.97,34.03,94.0,21.3,17.73,37.96,34.77,-36.66
201.93,0.15,5.85,9.05,34.03,94.0,21.3,17.49,37.96,29.77,-30.43
201.97,-0.02,6.05,8.99,34.03,94.0,21.3,17.85,38.23,26.02,-25.44
202.01,0.28,5.41,8.95,34.03,94.0,21.3,17.73,37.69,21.02,-19.21
202.05,0.00,5.09,9.10,34.03,94.0,21.3,17.73,37.96,17.27,-14.22
202.09,0.10,4.27,9.02,34.03,94.0,21.3,17.73,37.69,13.52,-7.99
202.13,0.15,3.95,9.00,34.03,94.0,21.3,17.61,37.96,9.77,0.74
202.17,0.17,4.36,8.96,34.03,94.0,21.3,17.85,37.96,7.27,6.97
202.21,0.13,3.79,8.80,34.03,94.0,21.3,17.49,37.96,2.27,15.69
202.25,0.06,2.81,8.88,34.03,94.0,21.3,17.49,38.23,-2.73,23.17
202.29,0.16,1.63,8.79,34.03,94.0,21.3,17.97,37.69,-3.98,23.17
202.33,0.19,1.34,8.86,34.03,94.0,21.3,17.61,37.96,-5.23,25.66
202.37,0.13,1.41,8.89,34.03,94.0,21.3,17.85,37.96,-3.98,26.91
202.41,0.21,1.12,8.76,34.03,94.0,21.3,19.27,38.23,-2.73,28.16
202.45,0.23,0.11,8.82,34.03,94.0,21.3,17.85,37.69,-3.98,29.40
202.49,0.19,-0.45,8.93,34.03,94.0,21.3,17.73,37.69,-5.23,30.65
202.53,-0.06,0.37,8.71,34.03,94.0,21.3,17.61,37.96,-62.73,33.14
202.57,0.03,-1.96,9.42,34.03,94.0,21.3,17.85,37.96,-63.98,38.13
202.61,0.31,-2.09,8.93,34.03,94.0,21.3,17.61,38.23,-60.23,39.38
202.65,0.23,-2.71,8.96,34.03,94.0,21.3,17.73,37.69,-48.98,41.87
202.69,0.16,-2.88,9.24,34.03,94.0,21.3,17.85,37.69,-36.48,45.61
202.73,0.35,-2.56,9.08,34.03,94.0,21.3,17.61,37.96,-23.98,48.10
202.77,0.35,-2.85,9.14,34.03,94.0,21.3,17.73,38.23,-13.98,49.35
202.81,0.27,-2.43,9.27,34.03,94.0,21.3,17.73,37.96,-6.48,48.10
202.85,0.08,-1.83,9.24,34.03,94.0,21.3,17.61,37.96,2.27,48.10
202.89,0.14,-2.12,9.21,34.03,94.0,21.3,17.85,37.96,7.27,45.61
202.93,0.33,-2.18,9.15,34.03,94.0,21.3,17.61,38.23,14.77,43.12
202.97,0.17,-2.42,9.20,34.03,94.0,21.3,17.73,37.96,21.02,39.38
203.01,0.19,-2.00,9.19,34.03,94.0,21.3,17.73,38.23,22.27,35.64
203.05,0.09,-1.35,9.22,34.03,94.0,21.3,17.61,37.96,23.52,34.39
203.09,0.19,-1.58,9.13,34.03,94.0,21.3,17.73,37.96,22.27,34.39
203.13,0.32,-1.60,9.06,34.03,94.0,21.3,17.49,37.96,23.52,34.39
203.17,0.13,-1.40,9.07,34.03,94.0,21.3,17.85,37.96,23.52,34.39
203.21,0.20,-1.11,9.05,34.03,94.0,21.3,17.61,37.69,26.02,34.39
203.25,0.21,-0.56,8.98,34.03,94.0,21.3,17.85,37.69,29.77,33.14
203.29,0.11,-0.12,8.98,34.03,94.0,21.3,17.61,38.23,32.27,-37.90
203.33,0.19,0.02,8.97,34.03,94.0,21.3,17.73,37.96,36.02,-44.14
203.37,0.25,0.50,8.88,34.03,94.0,21.3,17.85,37.96,36.02,-52.86
203.41,0.21,1.26,8.81,34.03,94.0,21.3,17.85,37.96,38.52,-56.60
203.45,0.11,1.93,8.86,34.03,94.0,21.3,20.90,37.69,38.52,-57.85
203.49,0.08,2.43,8.83,34.03,94.0,21.3,17.85,37.69,41.02,-56.60
203.53,0.16,3.19,8.90,34.03,94.0,21.3,17.49,37.96,41.02,-52.86
203.57,0.09,3.74,8.81,34.03,94.0,21.3,17.73,38.23,38.52,-46.63
203.61,0.10,4.39,8.99,34.03,94.0,21.3,17.73,37.96,36.02,-40.40
203.65,0.25,4.96,8.94,34.03,94.0,21.3,17.73,37.96,33.52,-35.41
203.69,0.14,6.07,9.02,34.03,94.0,21.3,18.21,37.96,29.77,-29.18
203.73,0.03,5.97,9.07,34.03,94.0,21.3,17.49,37.96,26.02,-26.69
203.77,0.29,5.57,8.91,34.03,94.0,21.3,17.97,37.69,22.27,-21.70
203.81,-0.01,5.14,9.07,34.03,94.0,21.3,17.49,37.96,18.52,-15.47
203.85,0.17,4.27,8.99,34.03,94.0,21.3,17.49,37.96,16.02,-9.24
203.89,0.17,3.99,8.94,34.03,94.0,21.3,17.85,37.96,12.27,-0.51
203.93,0.16,4.30,8.92,34.03,94.0,21.3,17.73,37.69,7.27,6.97
203.97,0.12,3.81,8.85,34.03,94.0,21.3,17.85,37.69,2.27,14.45
204.01,0.04,2.86,8.91,34.03,94.0,21.3,17.73,37.69,-2.73,18.19
204.05,0.18,1.79,8.76,34.03,94.0,21.3,17.73,37.96,-2.73,23.17
204.09,0.16,1.50,8.88,34.03,94.0,21.3,17.85,37.69,-2.73,23.17
204.13,0.14,1.57,8.85,34.03,94.0,21.3,17.49,38.23,-2.73,26.91
204.17,0.24,1.01,8.83,34.03,94.0,21.3,17.73,38.23,-2.73,29.40
204.21,0.16,0.23,8.87,34.03,94.0,21.3,17.73,37.96,-2.73,29.40
204.25,0.22,-0.98,8.88,34.03,94.0,21.3,17.73,38.23,-56.48,31.90
204.29,0.06,-0.81,9.00,34.03,94.0,21.3,17.73,37.96,-60.23,35.64
204.33,0.20,-2.26,9.17,34.03,94.0,21.3,17.61,38.23,-65.23,38.13
204.37,0.35,-1.81,8.78,34.03,94.0,21.3,17.73,37.69,-61.48,40.62
204.41,0.20,-3.27,9.33,34.03,94.0,21.3,17.61,37.96,-48.98,41.87
204.45,0.15,-2.62,9.19,34.03,94.0,21.3,17.61,37.43,-36.48,43.12
204.49,0.37,-2.52,8.95,34.03,94.0,21.3,17.85,38.23,-27.73,48.10
204.53,0.20,-3.01,9.36,34.03,94.0,21.3,17.49,37.96,-15.23,46.85
204.57,0.27,-2.26,9.08,34.03,94.0,21.3,17.85,37.69,-7.73,46.85
204.61,0.06,-1.80,9.28,34.03,94.0,21.3,17.61,37.96,2.27,45.61
204.65,0.14,-2.12,9.25,34.03,94.0,21.3,17.73,37.96,11.02,45.61
