Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
210.42,0.22,-0.66,9.18,25.45,91.0,22.7,17.61,39.90,23.26,-12.96
210.46,0.16,0.05,9.20,25.45,91.0,22.7,17.85,39.90,22.01,-9.22
210.50,0.21,-0.02,9.12,25.45,91.0,22.7,17.97,35.65,23.26,-7.98
210.54,0.18,-0.79,9.25,25.45,91.0,22.7,17.37,39.62,22.01,-2.99
210.58,0.15,0.09,9.16,25.45,91.0,22.7,17.85,39.90,20.76,-1.74
210.62,0.17,0.11,9.09,25.45,91.0,22.7,17.61,39.33,19.51,-0.50
210.66,0.14,0.12,9.20,25.45,91.0,22.7,17.61,39.62,20.76,4.49
210.70,0.14,0.39,9.19,25.45,91.0,22.7,17.97,39.33,19.51,3.24
210.74,0.17,0.36,9.11,25.45,91.0,22.7,17.61,39.62,15.76,8.23
210.78,0.18,0.72,9.06,25.45,91.0,22.7,17.73,39.62,17.01,11.97
210.82,0.12,0.90,9.13,25.45,91.0,22.7,17.85,39.62,14.51,14.46
210.86,0.09,1.14,9.10,25.45,91.0,22.7,17.61,39.62,12.01,15.71
210.90,0.17,1.00,9.14,25.45,91.0,22.7,17.97,39.62,10.76,18.20
210.94,0.14,1.32,9.08,25.45,91.0,22.7,17.73,39.33,8.26,20.69
210.98,0.08,1.98,9.08,25.45,91.0,22.7,17.73,39.62,5.76,21.94
211.02,0.11,2.22,9.11,25.45,91.0,22.7,18.21,39.62,2.01,23.18
211.06,0.22,1.83,9.11,25.45,91.0,22.7,17.61,39.62,-1.74,21.94
211.10,0.27,2.38,9.01,25.45,91.0,22.7,17.85,39.33,-1.74,21.94
211.14,0.16,2.35,9.09,25.45,91.0,22.7,17.61,39.62,-5.49,24.43
211.18,0.04,2.89,9.06,25.45,91.0,22.7,17.85,39.33,-5.49,21.94
211.22,0.17,2.89,9.06,25.45,91.0,22.7,17.61,39.05,-9.24,24.43
211.26,0.14,2.92,9.11,25.45,91.0,22.7,18.80,39.33,-9.24,25.68
211.30,0.16,2.82,9.06,25.45,91.0,22.7,15.44,39.62,-14.24,24.43
211.34,0.20,2.79,9.11,25.45,91.0,22.7,17.73,39.33,-14.24,25.68
211.38,0.10,3.16,9.08,25.45,91.0,22.7,17.85,39.62,-16.74,24.43
211.42,0.15,2.94,9.10,25.45,91.0,22.7,18.09,39.05,-16.74,24.43
211.46,0.20,2.47,9.10,25.45,91.0,22.7,17.61,39.90,-19.24,24.43
211.50,0.15,2.47,9.07,25.45,91.0,22.7,17.73,39.33,-20.49,21.94
211.54,0.12,2.48,9.12,25.45,91.0,22.7,17.61,39.62,-20.49,23.18
211.58,0.10,2.53,9.08,25.45,91.0,22.7,17.85,39.33,-20.49,20.69
211.62,0.15,2.39,9.07,25.45,91.0,22.7,17.73,39.62,-20.49,20.69
211.66,0.20,1.71,9.07,25.45,91.0,22.7,14.94,39.05,-20.49,15.71
211.70,0.16,1.52,9.11,25.45,91.0,22.7,17.61,39.62,-20.49,16.95
211.74,0.10,1.70,9.10,25.45,91.0,22.7,17.49,39.33,-21.74,13.21
211.78,0.21,1.65,9.06,25.45,91.0,22.7,17.85,39.33,-19.24,9.47
211.82,0.12,1.20,9.14,25.45,91.0,22.7,17.61,39.62,-17.99,9.47
211.86,0.27,0.87,9.01,25.45,91.0,22.7,17.85,39.62,-17.99,5.73
211.90,0.28,-0.03,9.34,25.45,91.0,22.7,17.73,39.62,-14.24,3.24
211.94,0.12,1.18,9.12,25.45,91.0,22.7,17.61,39.62,-11.74,0.75
211.98,0.12,0.65,9.23,25.45,91.0,22.7,17.85,39.05,-10.49,-0.50
212.02,0.15,0.20,9.23,25.45,91.0,22.7,17.73,39.33,-7.99,-6.73
212.06,0.22,-0.58,9.17,25.45,91.0,22.7,17.73,39.62,-9.24,-11.72
212.10,0.08,-0.42,9.24,25.45,91.0,22.7,16.77,39.90,-7.99,-12.96
212.14,0.19,-0.24,9.02,25.45,91.0,22.7,17.61,39.05,-4.24,-16.70
212.18,0.24,-0.69,9.30,25.45,91.0,22.7,17.73,39.62,-1.74,-21.69
212.22,0.30,-1.19,9.25,25.45,91.0,22.7,17.61,39.62,0.76,-24.18
212.26,0.28,-0.91,9.19,25.45,91.0,22.7,17.85,39.33,4.51,-27.92
212.30,0.16,-0.59,9.25,25.45,91.0,22.7,17.85,39.62,7.01,-29.17
212.34,0.10,-0.98,9.32,25.45,91.0,22.7,17.61,39.33,8.26,-31.66
212.38,0.20,-0.90,9.22,25.45,91.0,22.7,17.73,39.33,12.01,-30.41
212.42,0.18,-1.02,9.22,25.45,91.0,22.7,17.61,39.62,14.51,-31.66
212.46,0.21,-1.02,9.28,25.45,91.0,22.7,17.73,39.33,15.76,-30.41
212.50,0.16,-0.75,9.23,25.45,91.0,22.7,17.85,39.62,19.51,-27.92
212.54,0.17,-1.04,9.26,25.45,91.0,22.7,18.21,39.62,20.76,-27.92
212.58,0.22,-0.83,9.25,25.45,91.0,22.7,17.97,39.62,19.51,-26.67
212.62,0.16,-0.95,9.21,25.45,91.0,22.7,17.73,39.33,20.76,-25.43
212.66,0.25,-0.70,9.23,25.45,91.0,22.7,17.85,39.33,22.01,-21.69
212.70,0.18,-0.51,9.22,25.45,91.0,22.7,17.73,39.33,22.01,-20.44
212.74,0.10,-0.40,9.27,25.45,91.0,22.7,17.61,39.33,23.26,-17.95
212.78,0.22,-0.59,9.19,25.45,91.0,22.7,17.85,39.62,22.01,-14.21
212.82,0.20,0.27,9.13,25.45,91.0,22.7,17.61,39.33,22.01,-11.72
212.86,0.17,-0.01,9.24,25.45,91.0,22.7,17.61,39.90,23.26,-6.73
212.90,0.15,-0.49,9.25,25.45,91.0,22.7,17.73,39.62,20.76,-5.48
212.94,0.13,-0.11,9.17,25.45,91.0,22.7,17.61,39.62,22.01,-1.74
212.98,0.19,0.22,9.04,25.45,91.0,22.7,17.97,39.33,22.01,1.99
213.02,0.13,0.02,9.27,25.45,91.0,22.7,17.73,39.62,19.51,1.99
213.06,0.08,0.44,9.11,25.45,91.0,22.7,17.73,39.05,18.26,5.73
213.10,0.18,0.52,9.12,25.45,91.0,22.7,17.85,39.33,17.01,8.23
213.14,0.17,0.54,9.21,25.45,91.0,22.7,17.61,39.33,15.76,10.72
213.18,0.16,1.13,9.03,25.45,91.0,22.7,17.73,39.62,13.26,13.21
213.22,0.12,0.97,9.18,25.45,91.0,22.7,17.61,39.62,12.01,15.71
213.26,0.18,1.09,9.11,25.45,91.0,22.7,17.85,38.50,9.51,16.95
213.30,0.17,1.45,9.07,25.45,91.0,22.7,17.49,39.62,7.01,20.69
213.34,0.07,1.73,9.12,25.45,91.0,22.7,17.61,39.62,4.51,21.94
213.38,0.11,2.30,9.07,25.45,91.0,22.7,17.85,39.62,2.01,21.94
213.42,0.23,1.75,9.17,25.45,91.0,22.7,17.61,39.62,0.76,23.18
213.46,0.28,2.38,9.01,25.45,91.0,22.7,17.73,39.05,-2.99,24.43
213.50,0.16,2.43,9.09,25.45,91.0,22.7,17.85,39.33,-5.49,23.18
213.54,0.03,2.77,9.14,25.45,91.0,22.7,17.61,39.62,-5.49,24.43
213.58,0.14,3.01,9.09,25.45,91.0,22.7,17.73,39.62,-10.49,25.68
213.62,0.13,2.86,9.08,25.45,91.0,22.7,17.49,39.05,-11.74,24.43
213.66,0.16,2.94,9.10,25.45,91.0,22.7,17.61,39.62,-14.24,24.43
213.70,0.19,2.77,9.08,25.45,91.0,22.7,17.73,39.62,-15.49,26.92
213.74,0.12,3.17,9.10,25.45,91.0,22.7,17.73,39.05,-15.49,24.43
213.78,0.12,2.90,9.08,25.45,91.0,22.7,17.73,39.62,-19.24,23.18
213.82,0.17,2.46,9.10,25.45,91.0,22.7,17.61,39.33,-19.24,24.43
213.86,0.17,2.38,9.14,25.45,91.0,22.7,17.73,38.50,-20.49,24.43
213.90,0.10,2.58,9.13,25.45,91.0,22.7,17.85,39.33,-17.99,23.18
213.94,0.08,2.41,9.07,25.45,91.0,22.7,17.61,39.62,-20.49,19.44
213.98,0.13,2.26,9.10,25.45,91.0,22.7,17.73,39.62,-22.99,18.20
214.02,0.22,1.80,9.05,25.45,91.0,22.7,17.85,39.33,-20.49,16.95
214.06,0.19,1.44,9.06,25.45,91.0,22.7,17.61,39.62,-20.49,15.71
214.10,0.09,1.84,9.16,25.45,91.0,22.7,17.13,39.62,-20.49,14.46
214.14,0.20,1.49,9.04,25.45,91.0,22.7,17.49,39.33,-19.24,10.72
214.18,0.14,1.15,9.01,25.45,91.0,22.7,17.85,39.62,-16.74,9.47
214.22,0.17,0.89,9.25,25.45,91.0,22.7,17.49,39.33,-16.74,5.73
214.26,0.36,-0.15,8.92,25.45,91.0,22.7,17.13,39.62,-14.24,4.49
214.30,0.19,1.06,8.98,25.45,91.0,22.7,17.73,39.62,-12.99,-0.50
214.34,0.16,0.82,9.08,25.45,91.0,22.7,17.61,39.62,-10.49,-4.24
214.38,0.20,0.10,9.12,25.45,91.0,22.7,18.45,39.33,-9.24,-6.73
214.42,0.20,-0.39,9.26,25.45,91.0,22.7,17.73,39.62,-7.99,-10.47
214.46,0.11,-0.42,9.21,25.45,91.0,22.7,17.73,39.62,-6.74,-14.21
214.50,0.12,-0.25,9.18,25.45,91.0,22.7,17.97,39.05,-2.99,-19.20
214.54,0.24,-0.67,9.20,25.45,91.0,22.7,17.73,39.62,-2.99,-19.20
214.58,0.27,-1.17,9.21,25.45,91.0,22.7,17.85,39.05,2.01,-22.93
214.62,0.23,-0.94,9.27,25.45,91.0,22.7,17.73,39.33,3.26,-26.67
