Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
407.86,0.09,1.64,9.05,44.84,76.0,25.3,16.41,33.52,7.17,50.13
407.90,0.22,2.20,9.06,44.84,76.0,25.3,17.49,33.07,18.42,51.38
407.94,0.10,3.20,8.97,44.84,76.0,25.3,17.13,33.07,22.17,52.63
407.98,0.04,3.17,9.10,44.84,76.0,25.3,17.49,32.63,32.17,51.38
408.02,0.22,3.87,9.00,44.84,76.0,25.3,17.49,33.29,39.67,50.13
408.06,0.13,4.56,9.13,44.84,76.0,25.3,17.13,33.07,43.42,50.13
408.10,0.03,4.33,9.18,44.84,76.0,25.3,17.13,33.29,45.92,47.64
408.14,0.17,4.04,9.10,44.84,76.0,25.3,16.65,33.29,47.17,45.15
408.18,0.08,4.07,9.10,44.84,76.0,25.3,17.37,32.85,47.17,40.16
408.22,0.16,3.28,9.10,44.84,76.0,25.3,17.01,32.85,48.42,35.17
408.26,0.17,3.05,9.11,44.84,76.0,25.3,17.85,32.85,47.17,27.70
408.30,0.13,3.14,9.06,44.84,76.0,25.3,17.61,33.29,43.42,22.71
408.34,0.10,2.18,9.11,44.84,76.0,25.3,17.13,33.07,43.42,17.72
408.38,0.15,1.41,8.91,44.84,76.0,25.3,17.25,33.07,42.17,11.49
408.42,0.13,0.69,9.08,44.84,76.0,25.3,17.01,35.16,37.17,4.01
408.46,0.21,0.39,9.03,44.84,76.0,25.3,17.13,33.29,30.92,-3.47
408.50,0.19,-0.29,8.97,44.84,76.0,25.3,17.25,33.07,24.67,-10.94
408.54,0.21,-1.14,9.12,44.84,76.0,25.3,17.25,33.07,24.67,-18.42
408.58,0.26,-1.07,9.05,44.84,76.0,25.3,17.25,33.29,23.42,-24.66
408.62,0.11,-1.87,9.26,44.84,76.0,25.3,17.49,32.85,23.42,-30.89
408.66,0.28,-2.04,9.21,44.84,76.0,25.3,17.37,33.07,24.67,-35.87
408.70,0.10,-1.73,9.28,44.84,76.0,25.3,17.37,33.29,23.42,-40.86
408.74,0.17,-2.43,9.30,44.84,76.0,25.3,17.13,33.07,23.42,-47.09
408.78,0.22,-1.71,9.24,44.84,76.0,25.3,17.37,36.39,-46.58,-50.83
408.82,0.08,-1.53,9.27,44.84,76.0,25.3,17.61,33.07,-54.08,-49.58
408.86,0.29,-1.83,9.22,44.84,76.0,25.3,17.25,32.85,-57.83,-48.34
408.90,0.22,-1.67,9.21,44.84,76.0,25.3,17.49,32.85,-59.08,-43.35
408.94,0.15,-1.25,9.15,44.84,76.0,25.3,17.25,33.29,-50.33,-32.13
408.98,0.20,-0.91,9.13,44.84,76.0,25.3,17.37,33.07,-42.83,-32.13
409.02,0.16,-0.53,9.07,44.84,76.0,25.3,17.49,32.85,-34.08,-32.13
409.06,0.13,-0.12,9.11,44.84,76.0,25.3,17.37,33.07,-26.58,-32.13
409.10,0.15,0.15,9.04,44.84,76.0,25.3,17.13,33.07,-16.58,-30.89
409.14,0.13,0.74,9.08,44.84,76.0,25.3,17.13,32.85,-7.83,-32.13
409.18,0.23,1.33,8.99,44.84,76.0,25.3,17.37,33.29,2.17,42.65
409.22,0.14,2.00,9.03,44.84,76.0,25.3,17.01,33.07,9.67,50.13
409.26,0.08,2.78,9.02,44.84,76.0,25.3,17.61,33.07,18.42,53.87
409.30,0.22,2.94,9.09,44.84,76.0,25.3,17.13,33.07,27.17,52.63
409.34,0.12,3.88,9.16,44.84,76.0,25.3,17.13,33.29,34.67,53.87
409.38,0.05,4.23,9.09,44.84,76.0,25.3,17.49,32.85,39.67,50.13
409.42,0.13,4.10,9.10,44.84,76.0,25.3,17.49,32.85,43.42,47.64
409.46,0.22,4.66,9.10,44.84,76.0,25.3,17.37,32.85,47.17,43.90
409.50,0.07,4.22,9.18,44.84,76.0,25.3,17.37,33.07,47.17,41.41
409.54,0.15,3.67,9.11,44.84,76.0,25.3,17.13,32.85,48.42,38.91
409.58,0.06,3.34,9.05,44.84,76.0,25.3,17.49,33.07,47.17,31.44
409.62,0.07,3.00,9.13,44.84,76.0,25.3,17.25,33.29,47.17,27.70
409.66,0.04,2.75,9.05,44.84,76.0,25.3,17.25,32.85,44.67,20.22
409.70,0.12,1.54,9.03,44.84,76.0,25.3,17.49,32.85,40.92,13.99
409.74,0.30,0.74,9.03,44.84,76.0,25.3,17.49,33.07,37.17,6.51
409.78,0.16,0.73,8.98,44.84,76.0,25.3,17.37,33.07,33.42,-0.97
409.82,0.11,0.15,9.06,44.84,76.0,25.3,17.49,32.85,27.17,-7.20
409.86,0.22,-0.79,9.10,44.84,76.0,25.3,17.25,33.07,19.67,-14.68
409.90,0.12,-1.31,9.17,44.84,76.0,25.3,17.13,33.07,19.67,-19.67
409.94,0.22,-1.99,9.18,44.84,76.0,25.3,17.25,33.29,19.67,-28.39
409.98,0.21,-1.09,9.08,44.84,76.0,25.3,17.37,33.29,20.92,-34.63
410.02,0.09,-2.12,9.24,44.84,76.0,25.3,17.01,33.29,19.67,-38.37
410.06,0.33,-2.04,9.18,44.84,76.0,25.3,17.25,32.85,18.42,-45.84
410.10,0.14,-1.67,9.23,44.84,76.0,25.3,17.49,32.85,18.42,-48.34
410.14,0.19,-1.84,9.28,44.84,76.0,25.3,17.37,32.85,-50.33,-50.83
410.18,0.28,-1.63,9.18,44.84,76.0,25.3,17.73,33.07,-55.33,-49.58
410.22,0.21,-1.83,9.21,44.84,76.0,25.3,17.49,32.85,-57.83,-45.84
410.26,0.18,-1.59,9.17,44.84,76.0,25.3,17.13,33.07,-54.08,-37.12
410.30,0.20,-1.05,9.17,44.84,76.0,25.3,17.37,33.07,-46.58,-27.15
410.34,0.12,-0.59,9.11,44.84,76.0,25.3,17.13,33.07,-36.58,-14.68
410.38,0.17,-0.39,9.06,44.84,76.0,25.3,17.49,33.07,-30.33,-15.93
410.42,0.16,-0.17,9.06,44.84,76.0,25.3,17.25,33.07,-20.33,-15.93
410.46,0.17,0.26,8.98,44.84,76.0,25.3,17.25,32.85,-12.83,-14.68
410.50,0.16,1.18,8.97,44.84,76.0,25.3,17.49,32.85,-1.58,-14.68
410.54,0.03,1.76,9.10,44.84,76.0,25.3,17.25,32.63,4.67,46.39
410.58,0.22,2.17,9.08,44.84,76.0,25.3,17.49,33.29,14.67,51.38
410.62,0.11,2.93,9.07,44.84,76.0,25.3,17.25,33.07,23.42,53.87
410.66,0.03,3.68,9.02,44.84,76.0,25.3,17.01,32.85,30.92,52.63
410.70,0.15,3.88,9.11,44.84,76.0,25.3,17.01,33.29,37.17,52.63
410.74,0.13,4.52,9.17,44.84,76.0,25.3,17.13,33.07,42.17,47.64
410.78,0.02,4.41,9.15,44.84,76.0,25.3,17.37,33.29,47.17,47.64
