Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
672.07,0.17,1.35,9.13,20.77,94.0,21.8,17.73,42.96,3.33,3.14
144.72,0.21,3.10,9.07,29.63,94.0,21.9,17.85,39.62,-40.24,50.61
144.76,0.13,3.08,9.07,29.63,94.0,21.9,17.73,39.62,-40.24,48.11
144.80,0.04,3.37,9.03,29.63,94.0,21.9,17.73,39.05,-47.74,49.36
144.84,0.20,3.22,8.99,29.63,94.0,21.9,17.61,39.33,-50.24,44.37
144.88,0.10,1.99,8.98,29.63,94.0,21.9,17.85,39.33,-52.74,45.62
144.92,0.23,1.44,9.04,29.63,94.0,21.9,17.73,39.05,-52.74,40.63
144.96,0.19,2.08,9.01,29.63,94.0,21.9,17.73,39.05,-52.74,40.63
145.00,0.07,2.02,8.99,29.63,94.0,21.9,17.97,38.23,-48.99,33.16
145.04,0.17,1.71,8.88,29.63,94.0,21.9,17.73,39.05,-43.99,29.42
145.08,0.29,0.91,8.64,29.63,94.0,21.9,17.61,39.62,-38.99,25.68
145.12,0.19,0.56,9.12,29.63,94.0,21.9,18.45,39.05,-33.99,21.94
145.16,0.03,0.58,9.10,29.63,94.0,21.9,17.49,39.05,-27.74,18.20
145.20,0.12,-0.75,9.01,29.63,94.0,21.9,17.73,39.05,-16.49,15.71
145.24,0.15,-1.46,9.23,29.63,94.0,21.9,17.73,39.33,-11.49,13.21
145.28,0.24,-0.81,8.99,29.63,94.0,21.9,17.73,39.05,-6.49,10.72
145.32,0.27,-1.28,9.19,29.63,94.0,21.9,17.73,39.62,-0.24,8.23
145.36,0.25,-1.74,9.21,29.63,94.0,21.9,17.73,40.49,4.76,5.73
145.40,0.08,-2.11,9.35,29.63,94.0,21.9,17.85,39.62,6.01,0.75
145.44,0.19,-1.45,9.23,29.63,94.0,21.9,17.49,39.33,7.26,-2.99
145.48,0.13,-1.71,9.30,29.63,94.0,21.9,16.29,39.33,12.26,-5.48
145.52,0.29,-1.52,9.15,29.63,94.0,21.9,17.25,38.77,16.01,-5.48
145.56,0.22,-1.64,9.29,29.63,94.0,21.9,17.85,39.33,19.76,-14.21
145.60,0.16,-1.63,9.29,29.63,94.0,21.9,17.97,39.62,24.76,-17.95
145.64,0.19,-1.54,9.22,29.63,94.0,21.9,17.97,39.33,29.76,-25.43
145.68,0.17,-1.18,9.23,29.63,94.0,21.9,17.85,39.33,32.26,-29.17
145.72,0.24,-1.23,9.24,29.63,94.0,21.9,17.85,39.33,31.01,-37.89
145.76,0.19,-1.63,9.19,29.63,94.0,21.9,17.73,39.05,36.01,-45.37
145.80,0.26,-1.33,9.15,29.63,94.0,21.9,17.85,39.33,37.26,-47.86
145.84,0.22,-0.77,9.18,29.63,94.0,21.9,17.61,38.77,41.01,-51.60
145.88,0.12,-0.62,9.21,29.63,94.0,21.9,17.61,39.62,44.76,-51.60
145.92,0.23,-0.87,9.17,29.63,94.0,21.9,17.61,39.33,46.01,-52.85
145.96,0.22,-0.41,9.11,29.63,94.0,21.9,17.61,39.33,46.01,-46.62
146.00,0.14,-0.24,9.11,29.63,94.0,21.9,17.73,39.33,46.01,-44.12
146.04,0.21,-0.14,9.07,29.63,94.0,21.9,17.73,39.05,44.76,-41.63
146.08,0.22,0.10,9.10,29.63,94.0,21.9,17.73,39.05,42.26,-31.66
146.12,0.15,0.29,9.03,29.63,94.0,21.9,17.73,39.33,41.01,-26.67
146.16,0.13,0.46,9.06,29.63,94.0,21.9,17.61,39.33,39.76,-21.69
146.20,0.17,1.21,8.98,29.63,94.0,21.9,17.97,39.33,36.01,-16.70
146.24,0.23,1.23,9.05,29.63,94.0,21.9,17.61,39.05,33.51,-11.72
146.28,0.17,1.41,9.02,29.63,94.0,21.9,17.73,39.33,32.26,-7.98
146.32,0.08,2.20,8.93,29.63,94.0,21.9,17.97,39.05,27.26,-2.99
146.36,0.13,2.57,8.98,29.63,94.0,21.9,15.31,38.77,22.26,0.75
146.40,0.30,2.77,8.95,29.63,94.0,21.9,17.85,39.33,14.76,9.47
146.44,0.16,3.06,8.97,29.63,94.0,21.9,17.73,39.05,7.26,16.95
146.48,0.14,3.52,9.00,29.63,94.0,21.9,17.61,39.62,1.01,24.43
146.52,0.02,4.17,9.07,29.63,94.0,21.9,17.73,39.05,-6.49,34.40
146.56,0.11,4.13,9.06,29.63,94.0,21.9,17.61,39.05,-11.49,36.90
146.60,0.20,3.91,9.05,29.63,94.0,21.9,17.73,39.90,-16.49,41.88
146.64,0.21,4.01,9.02,29.63,94.0,21.9,17.49,39.05,-22.74,49.36
146.68,0.17,4.07,9.05,29.63,94.0,21.9,17.85,39.05,-26.49,49.36
146.72,0.13,3.58,9.03,29.63,94.0,21.9,17.73,39.05,-31.49,51.85
146.76,0.07,3.14,9.04,29.63,94.0,21.9,17.61,38.77,-36.49,49.36
146.80,0.14,3.22,9.03,29.63,94.0,21.9,17.73,39.33,-41.49,49.36
