Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
226.33,0.22,-0.53,9.20,41.89,88.0,24.5,17.73,37.16,-8.10,36.65
226.37,0.21,-0.34,9.15,41.89,88.0,24.5,17.25,36.90,-0.60,37.89
226.41,0.18,0.14,9.12,41.89,88.0,24.5,17.85,36.39,1.90,35.40
226.45,0.18,0.40,9.15,41.89,88.0,24.5,17.61,37.69,9.40,36.65
226.49,0.10,0.56,9.17,41.89,88.0,24.5,17.49,37.96,15.65,34.15
226.53,0.22,0.86,9.09,41.89,88.0,24.5,17.49,36.39,18.15,30.41
226.57,0.16,1.16,9.13,41.89,88.0,24.5,17.85,36.65,18.15,30.41
226.61,0.11,1.70,9.16,41.89,88.0,24.5,17.61,36.90,23.15,25.43
226.65,0.13,2.30,9.13,41.89,88.0,24.5,17.61,36.90,24.40,22.93
226.69,0.14,2.29,9.15,41.89,88.0,24.5,17.73,36.90,28.15,15.46
226.73,0.11,2.76,9.12,41.89,88.0,24.5,17.73,37.16,28.15,7.98
226.77,0.09,2.82,9.17,41.89,88.0,24.5,17.73,36.65,29.40,2.99
226.81,0.11,3.20,9.22,41.89,88.0,24.5,17.49,36.90,30.65,-5.73
226.85,0.12,3.11,9.13,41.89,88.0,24.5,17.61,36.90,30.65,-15.71
226.89,0.15,2.76,9.14,41.89,88.0,24.5,17.61,36.14,28.15,-18.20
226.93,0.15,2.95,9.17,41.89,88.0,24.5,17.49,36.65,29.40,-24.43
226.97,0.09,2.68,9.20,41.89,88.0,24.5,17.85,36.65,25.65,-26.92
227.01,0.10,2.32,9.15,41.89,88.0,24.5,17.73,36.65,25.65,-29.42
227.05,0.09,2.13,9.05,41.89,88.0,24.5,17.61,36.65,23.15,-31.91
227.09,0.08,1.88,9.19,41.89,88.0,24.5,17.85,36.90,18.15,-33.16
227.13,0.14,1.40,9.15,41.89,88.0,24.5,17.49,36.65,15.65,-31.91
227.17,0.20,0.53,9.09,41.89,88.0,24.5,17.97,36.65,10.65,-29.42
227.21,0.19,0.71,9.11,41.89,88.0,24.5,17.61,36.90,6.90,-24.43
227.25,0.16,0.58,9.20,41.89,88.0,24.5,17.73,36.39,1.90,-21.94
227.29,0.17,-0.27,9.14,41.89,88.0,24.5,17.73,36.65,-5.60,-15.71
227.33,0.22,-0.55,9.20,41.89,88.0,24.5,17.61,36.65,-9.35,-10.72
227.37,0.20,-0.57,9.20,41.89,88.0,24.5,17.73,36.90,-15.60,-8.23
227.41,0.13,-0.90,9.26,41.89,88.0,24.5,15.80,36.65,-19.35,-1.99
227.45,0.17,-1.21,9.25,41.89,88.0,24.5,17.61,36.39,-23.10,5.48
227.49,0.16,-0.85,9.20,41.89,88.0,24.5,17.73,36.65,-24.35,9.22
227.53,0.12,-1.09,9.21,41.89,88.0,24.5,17.49,36.65,-24.35,16.70
227.57,0.19,-1.05,9.28,41.89,88.0,24.5,17.73,37.69,-26.85,19.20
227.61,0.19,-0.87,9.27,41.89,88.0,24.5,17.37,36.90,-24.35,26.67
227.65,0.20,-0.86,9.15,41.89,88.0,24.5,17.49,36.65,-19.35,29.17
227.69,0.21,-0.88,9.21,41.89,88.0,24.5,17.73,36.65,-18.10,32.91
227.73,0.13,-0.52,9.17,41.89,88.0,24.5,17.49,37.16,-11.85,35.40
227.77,0.20,-0.32,9.13,41.89,88.0,24.5,17.73,36.65,-9.35,35.40
227.81,0.17,-0.29,9.16,41.89,88.0,24.5,17.49,36.90,-4.35,35.40
227.85,0.10,0.20,9.11,41.89,88.0,24.5,17.61,36.39,1.90,37.89
227.89,0.21,0.52,9.14,41.89,88.0,24.5,17.73,36.90,6.90,35.40
227.93,0.19,0.63,9.08,41.89,88.0,24.5,17.61,36.14,10.65,32.91
227.97,0.16,0.79,9.11,41.89,88.0,24.5,17.61,36.90,16.90,31.66
228.01,0.16,1.42,9.06,41.89,88.0,24.5,17.73,36.39,19.40,30.41
228.05,0.11,1.81,9.14,41.89,88.0,24.5,20.79,36.65,23.15,26.67
228.09,0.12,2.41,9.13,41.89,88.0,24.5,17.61,36.65,25.65,24.18
228.13,0.14,2.16,9.14,41.89,88.0,24.5,17.49,40.19,28.15,20.44
228.17,0.11,2.81,9.14,41.89,88.0,24.5,17.61,36.65,28.15,15.46
228.21,0.11,3.08,9.09,41.89,88.0,24.5,17.49,36.65,29.40,9.22
228.25,0.12,3.06,9.16,41.89,88.0,24.5,17.73,36.39,29.40,0.50
228.29,0.17,3.12,9.14,41.89,88.0,24.5,17.85,36.65,30.65,-4.49
228.33,0.10,2.87,9.16,41.89,88.0,24.5,17.61,36.65,28.15,-10.72
228.37,0.17,2.79,9.17,41.89,88.0,24.5,17.85,36.39,26.90,-18.20
228.41,0.12,2.64,9.13,41.89,88.0,24.5,17.61,36.39,25.65,-23.18
228.45,0.12,2.31,9.10,41.89,88.0,24.5,17.73,36.39,24.40,-25.68
228.49,0.10,2.12,9.22,41.89,88.0,24.5,17.61,36.90,23.15,-28.17
228.53,0.07,1.74,9.20,41.89,88.0,24.5,18.33,36.65,18.15,-30.66
228.57,0.18,1.20,9.15,41.89,88.0,24.5,17.85,34.44,13.15,-33.16
228.61,0.14,0.62,9.20,41.89,88.0,24.5,17.97,36.39,9.40,-31.91
228.65,0.17,0.62,9.03,41.89,88.0,24.5,17.49,36.65,4.40,-26.92
228.69,0.14,0.35,9.27,41.89,88.0,24.5,17.73,36.39,-1.85,-23.18
228.73,0.12,-0.36,9.17,41.89,88.0,24.5,17.13,36.39,-5.60,-16.95
228.77,0.19,-0.48,9.05,41.89,88.0,24.5,15.07,36.39,-11.85,-13.21
228.81,0.19,-0.89,9.28,41.89,88.0,24.5,17.49,36.65,-16.85,-8.23
228.85,0.10,-0.65,9.30,41.89,88.0,24.5,17.73,36.65,-20.60,-4.49
228.89,0.21,-1.19,9.12,41.89,88.0,24.5,17.49,36.39,-23.10,0.50
228.93,0.24,-0.88,9.21,41.89,88.0,24.5,17.49,36.90,-25.60,6.73
228.97,0.13,-0.96,9.26,41.89,88.0,24.5,17.85,36.39,-26.85,12.96
229.01,0.19,-1.04,9.17,41.89,88.0,24.5,17.61,36.65,-25.60,19.20
229.05,0.16,-0.93,9.26,41.89,88.0,24.5,17.13,36.65,-24.35,24.18
229.09,0.20,-0.83,9.20,41.89,88.0,24.5,17.73,36.65,-19.35,30.41
229.13,0.19,-0.82,9.22,41.89,88.0,24.5,17.37,37.16,-16.85,34.15
229.17,0.07,-0.50,9.22,41.89,88.0,24.5,17.61,36.90,-11.85,35.40
229.21,0.18,-0.49,9.20,41.89,88.0,24.5,17.61,36.65,-8.10,36.65
229.25,0.24,-0.26,9.17,41.89,88.0,24.5,17.61,36.90,-1.85,37.89
229.29,0.12,0.28,9.15,41.89,88.0,24.5,17.37,36.90,4.40,37.89
229.33,0.15,0.48,9.14,41.89,88.0,24.5,17.37,36.39,8.15,35.40
229.37,0.17,0.56,9.15,41.89,88.0,24.5,17.73,36.65,13.15,34.15
229.41,0.19,0.97,9.15,41.89,88.0,24.5,17.85,36.39,15.65,30.41
229.45,0.15,1.75,9.08,41.89,88.0,24.5,17.73,36.65,19.40,29.17
229.49,0.14,1.93,9.14,41.89,88.0,24.5,17.61,36.90,23.15,26.67
229.53,0.13,2.39,9.11,41.89,88.0,24.5,17.61,36.90,25.65,22.93
229.57,0.16,2.10,9.12,41.89,88.0,24.5,17.25,36.90,28.15,19.20
229.61,0.16,2.78,9.17,41.89,88.0,24.5,17.49,36.65,29.40,12.96
229.65,0.11,3.22,9.15,41.89,88.0,24.5,17.49,37.16,29.40,7.98
229.69,0.13,2.91,9.16,41.89,88.0,24.5,17.49,36.65,31.90,1.74
229.73,0.19,3.06,9.10,41.89,88.0,24.5,17.73,36.65,29.40,-5.73
229.77,0.08,2.97,9.15,41.89,88.0,24.5,17.73,36.65,28.15,-10.72
229.81,0.13,2.72,9.18,41.89,88.0,24.5,17.61,36.65,28.15,-18.20
229.85,0.05,2.53,9.15,41.89,88.0,24.5,17.49,36.39,25.65,-24.43
229.89,0.16,2.08,9.06,41.89,88.0,24.5,18.09,37.16,23.15,-25.68
