Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
182.76,0.14,-0.55,9.25,28.35,94.0,21.6,17.37,32.63,5.42,-6.59
182.80,0.22,-0.71,9.26,28.35,94.0,21.6,17.13,32.63,5.42,-11.58
182.84,0.17,-0.40,9.25,28.35,94.0,21.6,17.37,32.63,7.92,-12.83
182.88,0.19,-0.91,9.28,28.35,94.0,21.6,17.13,32.63,9.17,-15.32
182.92,0.20,-0.61,9.28,28.35,94.0,21.6,17.37,32.19,10.42,-19.06
182.96,0.16,-0.76,9.23,28.35,94.0,21.6,17.01,32.63,12.92,-19.06
183.00,0.20,-0.79,9.29,28.35,94.0,21.6,17.97,32.19,15.42,-22.80
183.04,0.18,-0.59,9.33,28.35,94.0,21.6,17.37,32.41,15.42,-24.04
183.08,0.16,-0.62,9.27,28.35,94.0,21.6,17.13,32.63,17.92,-25.29
183.12,0.20,-0.76,9.32,28.35,94.0,21.6,17.25,32.63,19.17,-27.78
183.16,0.18,-0.54,9.24,28.35,94.0,21.6,17.13,32.19,20.42,-27.78
183.20,0.18,-0.59,9.27,28.35,94.0,21.6,17.13,32.19,21.67,-29.03
183.24,0.18,-0.37,9.20,28.35,94.0,21.6,17.37,32.41,21.67,-27.78
183.28,0.19,-0.42,9.26,28.35,94.0,21.6,17.25,32.19,21.67,-26.54
183.32,0.22,-0.09,9.25,28.35,94.0,21.6,18.45,32.19,21.67,-26.54
183.36,0.17,-0.19,9.22,28.35,94.0,21.6,17.49,31.98,21.67,-22.80
183.40,0.15,0.12,9.20,28.35,94.0,21.6,17.25,31.98,21.67,-20.30
183.44,0.20,0.04,9.23,28.35,94.0,21.6,17.97,32.41,20.42,-16.57
183.48,0.16,0.36,9.19,28.35,94.0,21.6,17.01,32.19,20.42,-15.32
183.52,0.16,0.33,9.20,28.35,94.0,21.6,17.01,32.19,19.17,-12.83
183.56,0.17,0.75,9.22,28.35,94.0,21.6,17.49,31.98,17.92,-7.84
183.60,0.17,0.87,9.18,28.35,94.0,21.6,17.25,32.41,16.67,-4.10
183.64,0.19,1.00,9.15,28.35,94.0,21.6,17.37,31.98,14.17,-0.36
183.68,0.17,1.20,9.16,28.35,94.0,21.6,17.25,32.41,12.92,4.62
183.72,0.15,1.24,9.19,28.35,94.0,21.6,17.01,32.41,10.42,8.36
183.76,0.18,1.83,9.11,28.35,94.0,21.6,17.37,32.41,7.92,13.35
183.80,0.14,1.92,9.18,28.35,94.0,21.6,17.97,32.41,6.67,15.84
183.84,0.15,1.94,9.17,28.35,94.0,21.6,17.25,32.19,1.67,18.34
183.88,0.15,2.09,9.12,28.35,94.0,21.6,17.13,32.19,1.67,19.58
183.92,0.12,2.55,9.15,28.35,94.0,21.6,17.13,32.19,-4.58,20.83
183.96,0.11,2.48,9.14,28.35,94.0,21.6,17.25,32.19,-8.33,20.83
184.00,0.15,2.44,9.14,28.35,94.0,21.6,17.01,32.19,-9.58,22.07
184.04,0.11,2.76,9.16,28.35,94.0,21.6,17.25,32.19,-13.33,23.32
184.08,0.14,2.61,9.13,28.35,94.0,21.6,17.37,32.41,-17.08,22.07
184.12,0.15,2.73,9.16,28.35,94.0,21.6,16.89,32.19,-18.33,23.32
184.16,0.09,2.71,9.17,28.35,94.0,21.6,17.49,32.41,-19.58,24.57
184.20,0.19,2.35,9.14,28.35,94.0,21.6,17.01,32.19,-22.08,23.32
184.24,0.14,2.38,9.13,28.35,94.0,21.6,16.89,32.19,-24.58,22.07
184.28,0.09,2.27,9.21,28.35,94.0,21.6,17.13,32.41,-24.58,22.07
184.32,0.18,2.12,9.11,28.35,94.0,21.6,13.83,32.19,-27.08,19.58
184.36,0.12,2.16,9.18,28.35,94.0,21.6,17.25,32.41,-25.83,22.07
184.40,0.17,1.72,9.13,28.35,94.0,21.6,17.01,32.19,-24.58,19.58
184.44,0.16,1.64,9.14,28.35,94.0,21.6,17.25,32.41,-20.83,19.58
184.48,0.11,1.38,9.17,28.35,94.0,21.6,17.13,32.19,-19.58,18.34
184.52,0.14,1.17,9.12,28.35,94.0,21.6,17.13,32.19,-18.33,15.84
184.56,0.12,0.87,9.26,28.35,94.0,21.6,17.13,32.19,-17.08,13.35
184.60,0.16,0.70,8.98,28.35,94.0,21.6,17.01,32.19,-12.08,13.35
184.64,0.15,0.47,9.36,28.35,94.0,21.6,17.37,32.19,-12.08,10.86
184.68,0.17,0.60,9.02,28.35,94.0,21.6,16.77,32.41,-7.08,8.36
184.72,0.19,0.13,9.28,28.35,94.0,21.6,16.77,32.63,-4.58,4.62
184.76,0.17,-0.16,9.31,28.35,94.0,21.6,17.25,31.98,-2.08,3.38
184.80,0.16,-0.03,9.17,28.35,94.0,21.6,17.01,32.19,2.92,0.88
184.84,0.21,-0.34,9.17,28.35,94.0,21.6,16.89,32.41,2.92,-1.61
184.88,0.16,-0.71,9.39,28.35,94.0,21.6,17.01,32.19,5.42,-5.35
184.92,0.26,-0.58,9.12,28.35,94.0,21.6,17.13,32.19,6.67,-6.59
184.96,0.16,-0.38,9.33,28.35,94.0,21.6,17.13,32.19,9.17,-9.09
185.00,0.19,-0.78,9.16,28.35,94.0,21.6,17.13,31.98,7.92,-14.07
185.04,0.21,-0.74,9.33,28.35,94.0,21.6,17.13,32.41,10.42,-15.32
185.08,0.19,-0.71,9.28,28.35,94.0,21.6,17.13,32.41,12.92,-16.57
185.12,0.20,-0.85,9.28,28.35,94.0,21.6,17.13,31.98,14.17,-19.06
185.16,0.15,-0.63,9.31,28.35,94.0,21.6,17.01,32.41,15.42,-21.55
185.20,0.14,-0.59,9.27,28.35,94.0,21.6,16.89,32.19,17.92,-24.04
185.24,0.24,-0.73,9.26,28.35,94.0,21.6,17.37,31.98,17.92,-25.29
185.28,0.20,-0.63,9.20,28.35,94.0,21.6,17.25,32.41,20.42,-25.29
185.32,0.17,-0.57,9.24,28.35,94.0,21.6,17.01,32.41,20.42,-26.54
185.36,0.18,-0.40,9.25,28.35,94.0,21.6,17.13,32.19,22.92,-27.78
185.40,0.20,-0.38,9.23,28.35,94.0,21.6,17.01,31.98,21.67,-27.78
185.44,0.22,-0.17,9.24,28.35,94.0,21.6,17.25,32.19,21.67,-26.54
185.48,0.15,-0.24,9.25,28.35,94.0,21.6,17.01,32.19,21.67,-24.04
185.52,0.15,0.06,9.23,28.35,94.0,21.6,17.13,31.98,20.42,-21.55
185.56,0.23,0.08,9.21,28.35,94.0,21.6,17.13,32.41,20.42,-17.81
185.60,0.15,0.31,9.20,28.35,94.0,21.6,17.25,31.98,20.42,-15.32
185.64,0.16,0.35,9.19,28.35,94.0,21.6,17.25,32.19,19.17,-11.58
185.68,0.13,0.62,9.23,28.35,94.0,21.6,17.25,32.19,17.92,-9.09
185.72,0.14,1.03,9.16,28.35,94.0,21.6,16.89,32.41,16.67,-2.85
185.76,0.19,0.93,9.16,28.35,94.0,21.6,17.13,32.19,15.42,-0.36
185.80,0.17,1.22,9.14,28.35,94.0,21.6,17.13,32.19,11.67,4.62
