Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
227.24,0.20,-0.69,9.20,22.35,94.0,22.5,17.85,39.33,19.92,-7.54
227.28,0.17,-0.83,9.28,22.35,94.0,22.5,21.48,39.62,21.17,-7.54
227.32,0.16,-0.72,9.27,22.35,94.0,22.5,17.73,39.05,24.92,-2.56
227.36,0.19,-0.70,9.22,22.35,94.0,22.5,17.85,39.33,23.67,-1.31
227.40,0.15,-0.73,9.27,22.35,94.0,22.5,17.61,39.05,27.42,1.18
227.44,0.17,-0.67,9.20,22.35,94.0,22.5,17.85,39.33,26.17,1.18
227.48,0.20,-0.72,9.24,22.35,94.0,22.5,17.61,39.05,28.67,3.68
227.52,0.19,-0.47,9.26,22.35,94.0,22.5,17.73,39.05,26.17,3.68
227.56,0.15,-0.34,9.20,22.35,94.0,22.5,17.61,39.33,27.42,6.17
227.60,0.21,-0.61,9.26,22.35,94.0,22.5,17.73,39.05,27.42,7.42
227.64,0.26,-0.65,9.21,22.35,94.0,22.5,17.85,39.33,24.92,7.42
227.68,0.16,-0.58,9.23,22.35,94.0,22.5,17.49,39.05,24.92,8.66
227.72,0.16,0.04,9.18,22.35,94.0,22.5,17.73,39.05,24.92,11.16
227.76,0.19,-0.52,9.24,22.35,94.0,22.5,17.85,39.33,23.67,9.91
227.80,0.23,-0.28,9.22,22.35,94.0,22.5,17.49,39.05,22.42,12.40
227.84,0.14,0.09,9.19,22.35,94.0,22.5,17.73,39.05,21.17,11.16
227.88,0.15,-0.02,9.24,22.35,94.0,22.5,17.61,39.33,18.67,11.16
227.92,0.19,0.05,9.21,22.35,94.0,22.5,17.73,39.33,14.92,12.40
227.96,0.17,0.19,9.14,22.35,94.0,22.5,17.73,39.05,13.67,12.40
228.00,0.18,0.36,9.11,22.35,94.0,22.5,17.73,39.33,11.17,12.40
228.04,0.17,0.61,9.12,22.35,94.0,22.5,17.73,38.50,8.67,13.65
228.08,0.16,0.74,9.21,22.35,94.0,22.5,15.31,39.33,4.92,13.65
228.12,0.13,0.75,9.17,22.35,94.0,22.5,17.61,39.33,3.67,13.65
228.16,0.15,0.76,9.09,22.35,94.0,22.5,17.85,38.77,1.17,14.90
